filename,kind,level,seg_iou,beta0,beta1,n_nodes,total_edge_length,mean_width
7260,dilate,5,0.2996500437445319,4,3,141,257.52186130069805,7.5370728293209215
7260,erode,5,0.0,0,0,0,0.0,0.0
7260,drop_components,0.05,0.8722067039106145,5,0,124,244.52186130069802,2.642323338216351
7260,drop_components,0.1,0.8722067039106145,5,0,124,244.52186130069802,2.642323338216351
7260,drop_components,0.2,0.8722067039106145,5,0,124,244.52186130069802,2.642323338216351
7260,drop_components,0.3,0.6739590684544813,4,0,99,179.82337649086298,2.6797120763797952
7260,drop_components,0.4,0.7653276955602537,4,0,112,215.20815280171323,2.611171379685402
7260,boundary_noise,1,0.6803680981595092,8,313,428,1097.8103166302699,1.396826850476666
7260,boundary_noise,2,0.39759639459188784,19,593,770,1921.6551211459462,1.0849028533155267
7260,boundary_noise,3,0.2999564649542882,23,581,848,2101.1475451951173,1.0306603756715667
7261,baseline,0,0.8559498956158664,5,7,135,283.73506473629453,2.587275515662299
7261,dilate,1,0.6868365180467091,4,4,123,263.0782104868022,3.502325976767191
7261,erode,1,0.6446969696969697,5,6,128,268.24978336205595,1.7696585645899177
7261,dilate,2,0.5074334898278561,4,10,136,280.9777054234138,4.826744682648602
7261,erode,2,0.19938650306748465,4,5,108,712.629629427654,1.098148145057537
7261,dilate,3,0.42302674494455317,4,0,116,233.69343417595184,5.994988638779213
7261,erode,3,0.023882896764252697,5,0,15,169.71723234981596,1.0
7261,dilate,4,0.3493132238082413,4,0,122,234.521861300698,7.128746501735
7261,erode,4,0.0,0,0,0,0.0,0.0
7261,dilate,5,0.29995374653098983,4,0,111,211.37972567696698,8.173379021721917
7261,erode,5,0.0,0,0,0,0.0,0.0
7261,drop_components,0.05,0.6519174041297935,4,2,110,193.9655121145939,2.4954899549484253
7261,drop_components,0.1,0.6799719887955182,4,5,118,222.13708498984778,2.63464741787668
7261,drop_components,0.2,0.6799719887955182,4,5,118,222.13708498984778,2.63464741787668
7261,drop_components,0.3,0.5739814152966405,3,7,119,202.82337649086298,2.5116150880060277
7261,drop_components,0.4,0.48182466143977193,3,5,100,166.539105243401,2.6170389652252197
7261,boundary_noise,1,0.6756926952141058,6,275,400,1008.5950123100042,1.4146047306060792
7261,boundary_noise,2,0.4136652542372881,26,482,719,1729.8518866915194,1.0856486749582728
7261,boundary_noise,3,0.32672811059907836,13,589,848,2126.9784970899586,1.0360849038609918
7262,baseline,0,0.9047051816557474,5,3,133,230.69343417595192,3.2088713663861266
7262,dilate,1,0.7671957671957672,4,5,123,229.62236636408645,4.08213323306262
7262,erode,1,0.7054794520547946,5,8,135,246.93607486307118,2.4285043990170516
7262,dilate,2,0.5933456561922366,4,5,127,237.03657992645955,5.300275404622235
7262,erode,2,0.36074766355140186,8,7,119,213.37972567696704,1.5658134141889941
7262,dilate,3,0.5001558117793705,4,3,119,218.55129855222083,6.230969553234196
7262,erode,3,0.15389408099688473,5,0,62,299.82730576693893,1.3610403133976845
7262,dilate,4,0.4144074360960496,4,4,123,231.13708498984778,7.377173745535253
7262,erode,4,0.05046728971962617,3,0,15,28.25415192440837,1.4929199775060018
7262,dilate,5,0.3593015446608462,4,6,116,209.23759005323603,8.61483670103139
7262,erode,5,0.022429906542056073,1,0,3,8.071067811865476,1.5322999556859334
7262,drop_components,0.05,0.7094430992736077,4,2,115,178.16652224137056,3.2141694877458655
7262,drop_components,0.1,0.6572459410703548,4,3,120,192.6518036156092,2.9570157905419667
7262,drop_components,0.2,0.7094430992736077,4,2,115,178.16652224137056,3.2141694877458655
7262,drop_components,0.3,0.6218335343787696,3,1,85,136.2670273047587,3.6168540393604953
7262,drop_components,0.4,0.39878419452887537,3,1,64,99.63961030678924,3.139171838760376
7262,boundary_noise,1,0.7336927223719677,6,338,454,1180.8128375254041,1.7002391767921952
7262,boundary_noise,2,0.5039553280595626,11,592,797,1926.140402520185,1.2103761503358408
7262,boundary_noise,3,0.3867494824016563,20,666,905,2263.418469412995,1.1110848570396887
7263,baseline,0,0.9116314199395771,4,2,132,228.62236636408633,2.6650226793505927
7263,dilate,1,0.7193083573487031,4,5,123,227.2081528017133,3.4910194253533837
7263,erode,1,0.6719872306464485,4,2,121,227.62236636408636,1.824537165893996
7263,dilate,2,0.5351027397260274,4,3,128,229.55129855222094,4.687888156622648
7263,erode,2,0.26139088729016785,10,1,107,162.47408193831464,1.3569803650134078
7263,dilate,3,0.442008486562942,4,1,123,214.0660171779823,5.6305672947953385
7263,erode,3,0.08,4,0,56,75.84062043356592,1.0642303547688894
7263,dilate,4,0.361794500723589,4,3,131,233.06601717798233,6.605646370021441
7263,erode,4,0.008,1,0,2,5.82842712474619,1.0
7263,dilate,5,0.3100198412698413,4,3,122,214.99494936611674,7.732698921297417
7263,erode,5,0.0,0,0,0,0.0,0.0
7263,drop_components,0.05,0.6946386946386947,3,0,102,143.7817459305202,3.1433048598906574
7263,drop_components,0.1,0.7452471482889734,3,2,109,179.16652224137053,2.833269682499247
7263,drop_components,0.2,0.6946386946386947,3,0,102,143.7817459305202,3.1433048598906574
