filename,fg_psnr_with,fg_psnr_without,fg_ssim_with,fg_ssim_without,full_psnr_with,full_psnr_without,bytes_with,bytes_without
7597,28.689146964233487,19.2047272669175,0.9988330919059161,0.992136359236739,31.26119971912629,29.847948669129828,2134,1313
7598,29.673717997035713,20.51175153566178,0.9985386948975992,0.9916684317091045,31.633514977198885,30.53318834146748,1911,1201
7599,27.793712109051768,16.024315261989234,0.9992439010710752,0.9887152430097502,31.224063725052172,28.728933451463693,2502,1527
7601,29.58229920889027,21.06568602971235,0.9985624554870304,0.9921945827033828,31.816595537420298,30.703664653518537,2166,1420
7602,28.522973441178028,18.326714620253917,0.9987381137630909,0.9927994396439955,30.664133498951813,29.33924924871596,1921,1152
7603,27.734175917934035,17.121376257159138,0.9991834905142091,0.9916256349759357,30.236538502973502,28.34647742454209,2478,1490
7604,27.808453526460347,16.935727196641217,0.9991940213300728,0.9912987942160243,31.546770261248163,29.44562969582382,2269,1409
7605,29.039039478216175,20.08280720853938,0.9993303213141898,0.9958782340789578,30.863542737706375,30.05365262660807,1892,1277
7606,27.43182463409179,14.743699019644083,0.999542679949921,0.9914914074421698,30.481954958543497,28.33595255277949,2177,1332
7607,27.566946160243425,15.347131031755051,0.9995537795984432,0.9925497535000635,30.442769109653668,28.563106931521073,2091,1299
7608,28.264799323440787,18.685959448782697,0.9985890303620475,0.9904755760655862,30.705429024180916,29.19581415985521,2439,1505
7609,27.92498146860156,16.380400686674726,0.9993711142858983,0.9917995712098668,31.25836234844169,29.26750056076933,2066,1260
7610,27.702221418683646,17.56779708458089,0.998495924345339,0.9891204555623441,30.230129464483547,28.382917567164956,2513,1479
7611,28.396327689092864,18.871934651913804,0.9993207802962218,0.9946314907452279,30.204328874147485,29.08421651047394,2221,1418
7612,27.3710521648158,14.9383229515036,0.9995369690298556,0.9917253589340509,30.54183126096767,28.46625452983243,2116,1260
7613,27.679210182892113,16.743540195499765,0.9992952798145562,0.9923892750293692,30.422132207074664,28.538748344925295,2394,1497
7614,27.50330608718574,15.017657922067782,0.9994040694791498,0.9911557433188567,31.183267219283806,28.702215500286332,2160,1296
7616,28.412903352431947,17.328710034357123,0.9992413750176906,0.9921649135710392,31.36492882115114,29.70209441258151,2001,1248
7617,27.481412268568818,16.408901226167526,0.9995838766660614,0.9948707387563341,30.269058964817177,29.070387422017046,1684,1021
7619,27.827315649353878,16.60002625024,0.9993096713776622,0.9922458089772294,31.384108223781748,29.43183043198711,2000,1208
7620,28.450484667354182,17.81545367290547,0.9991781760744646,0.9920561758572322,31.260078840092827,29.48373133826491,2298,1427
7621,27.309043372510843,16.454931994878937,0.9993385906644341,0.9936666610698811,30.170118815623724,28.65206025335057,2018,1189
7622,28.176225574952518,17.882294629774012,0.9990573678857293,0.993371020264529,30.31032294718891,29.062306164804884,1939,1169
7623,27.142825089880645,14.152162092656189,0.9995385148952526,0.9898008583221959,31.409790505541977,28.783267155588945,2082,1245
7624,28.44333830380394,18.213893170541766,0.9992251039912811,0.9943743321431857,30.739576355965358,29.511312750561437,1891,1207
7625,28.62148759422906,20.172740086140276,0.9988718554743677,0.9932472722996563,30.543257383013955,29.54176928230316,2187,1371
7626,27.00048237188632,14.886382780711525,0.9994807573299346,0.9920666815226508,30.531338665488516,28.466025171751944,2033,1219
7627,27.287891378035837,14.912900602802138,0.9996062732112723,0.9932249687899102,30.797790653414875,28.911430749043884,1810,1082
7628,28.213389641145902,16.71232366719962,0.9995561113025605,0.9939481223774859,31.534137936149968,30.07082484431839,1757,1125
7629,27.906528445773606,14.589025724667732,0.9996025341124888,0.992248421601194,31.373252928747455,29.125779958497475,1876,1149
7630,28.141328960042323,16.273412786920264,0.9994052807258532,0.9926400165405403,31.679995427030008,29.731357680361498,1898,1192
7631,28.067020156654443,17.179939854722928,0.9993993184066068,0.993214657545454,30.653891210505062,29.100295517487197,2120,1334
7632,29.00262912620567,19.712585416735738,0.9987750221055236,0.9919110757942315,31.571231076427363,30.25509874847912,2044,1276
7633,28.103145237419,16.116184167317137,0.9995536103364656,0.9932457477821419,30.535935222989572,28.917420173479652,1937,1174
7634,28.761449231325567,20.015775078309744,0.9991492732257236,0.9944347299267573,31.00989177158003,30.050589599751348,2021,1299
7635,28.005213057740374,18.583204025304063,0.9989659614705045,0.9925092727709075,30.37145248515845,29.15131043437906,2162,1325
7636,28.703896470731387,17.77626600582416,0.9993914571796474,0.9940245542752336,31.18995512439929,29.755887815065595,1919,1189
7637,28.605294200609013,19.247187672248685,0.9985161539526187,0.9917479254637449,31.019557053729557,29.73658916737492,2085,1301
7638,28.027031595406584,18.185064408568763,0.999339003727571,0.9943624986359887,30.049011266418706,28.85316484987498,2181,1371
7639,28.662574859893834,18.34097503895332,0.9981338213977062,0.9871541652824307,31.149686025752935,29.224303872665892,2408,1456
7640,27.193712488225895,13.910368989432257,0.9996428847423111,0.9933604878935753,31.28202522733485,29.14007488713615,1654,998
7641,28.00538432766576,18.052166214731916,0.9992406310691291,0.9934558817713994,30.954976239128932,29.53762627233867,2037,1259
7642,27.920253196534883,16.999793927029422,0.9995273718131908,0.9945083298057752,30.15945699811734,29.00010058239885,1760,1076
7643,27.79924424086321,16.194483339055836,0.9996476532291362,0.9947814504110499,30.312205345979276,29.072689290934154,1760,1128
7644,28.09426091494473,18.476580687359014,0.9988256349993248,0.9920344155720481,30.208969475928082,28.906247912420252,2134,1295
7645,26.993022619410382,14.983812344812012,0.9994308641296594,0.9914343888747409,30.739675662383235,28.32238989718011,2262,1331
7646,28.201661435319316,17.91781307878878,0.9990643206540197,0.991639212850616,30.48410140931754,28.629024214393493,2747,1722
7647,27.755850589884933,16.546299820262355,0.9994325909248868,0.9929505806460293,31.07121627960354,29.39052043078602,2053,1288
7648,28.117408306737175,18.250915805836854,0.9990513350064394,0.993025195854174,30.167449195592848,28.874378562294858,2145,1328
7649,27.414321656476123,16.718099073657736,0.9992944038451633,0.9936110166934755,30.191014958374318,28.716269691151123,2039,1310
7650,27.589045878958665,18.514383968380923,0.9992552274050689,0.9951252868167543,28.99646544388407,28.454288153182922,1348,809
7651,28.481902758242498,17.845511594242126,0.99897949711864,0.9929950900589668,30.831244564534682,29.36546559192308,1902,1150
7652,28.485251391281924,18.896315632637478,0.9990188602317613,0.9935750191789614,30.226988146765734,29.201815831022103,1981,1256
7653,28.4786012943905,20.206457539062942,0.9991738268687873,0.9951559147500784,30.073804111075585,29.287797221155117,2053,1315
7654,28.502759226396147,17.262580522430632,0.9994477032212515,0.9939428843994594,31.444673207873638,30.095002712669945,1698,1094
7655,29.24109087616749,21.415507316044412,0.9982005416611629,0.9912481001682161,31.58380474140487,30.536058392980678,2141,1372
7656,28.17120732182334,15.761187304587462,0.9995335782373235,0.9933566979458314,30.988192613013148,29.209754083754277,1923,1183
7657,28.212687921740418,17.430241742725013,0.9993325234146888,0.9928899611172599,30.435661959696528,28.94567343788255,2238,1401
7658,28.215626712758322,19.383664960396377,0.9988774703834994,0.9938006547261504,30.319817069632894,29.368787838499703,1889,1178
7659,28.894441268200268,20.631402126895395,0.9985903770164213,0.9925349187746545,30.47903719188514,29.509248164047502,2264,1408
7660,27.681662756046414,17.33761123140291,0.9994524676018227,0.9941755556520886,30.870001036320236,29.638077478866045,1841,1230
