filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	gt_available	gt_topology_q	recon_topology_q	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim	stem
7568.png	0.503848	0.494257	0.661542	0.507986	0.948153	0.998348	27.576239	0.996718	28.186049	0.342452	0.305307	0.496283	30.018114	0.521915	2826	10	25	63	38	2.075567	2.500000	397	412	802.864864	3.676453	0.040535	-0.005495	-0.881767	-0.000390	-0.000562	0.009234	656.364441	10	25	-15	63	38	2.075567	2.500000	10	0	397	412	296	1.948701	3.676453	802.864864	0.040535	45914	16.246992	23.190375	256x256	65536	sparse	Meijering	397	10	30	2777	30.734118	0.604586	28.873565	0.997280	0.333218	0.256563	17	4	0.000000	32	2580	30.956209	0.644587	0.996938	28.450338	0.224825	0.285913	3101	30.973603	0.632379	0.997812	30.121844	0.184538	0.323295	-0.687517	0.048745	-0.716004	-0.082671	True	0.615188	0.305307	0.509343	28.458006	0.998738	7568
7569.png	0.771364	0.538488	0.700023	0.543007	0.984781	0.999044	27.143514	0.997080	27.870213	0.533889	0.472708	0.651021	30.987381	0.581732	2446	5	12	33	21	2.042813	2.400000	327	334	635.884245	4.212791	0.027386	0.007338	-0.430870	-0.000125	-0.000415	0.022026	609.134912	5	12	-7	33	21	2.042813	2.400000	5	0	327	334	273	1.903845	4.212791	635.884245	0.027386	45147	18.457482	26.793132	256x256	65536	sparse	Meijering	327	5	28	2408	31.380832	0.630168	28.404342	0.997495	0.511863	0.499140	7	4	0.000000	37	2310	31.691322	0.674431	0.997325	28.203199	0.734197	0.521800	3780	31.992114	0.693018	0.998554	30.996486	0.498424	0.518337	-0.534129	-0.026432	-0.393450	-0.048436	True	0.726102	0.472708	0.764025	27.574384	0.999169	7569
7570.png	0.667122	0.580964	0.734949	0.586400	0.984293	0.998632	28.277679	0.996420	28.672150	0.530411	0.492538	0.706048	31.582369	0.617098	2620	4	28	56	22	2.137143	7.000000	350	374	709.348379	4.212410	0.041234	-0.006973	-0.630056	-0.000259	-0.000601	0.005208	598.898411	4	28	-24	56	22	2.137143	7.000000	4	1	350	374	272	1.896653	4.212410	709.348379	0.041234	44492	16.981679	25.013740	256x256	65536	sparse	Meijering	350	4	32	2471	32.123825	0.664104	29.384456	0.997021	0.525202	0.427838	12	6	0.000000	44	2620	32.455090	0.709433	0.996869	29.368269	0.341405	0.494242	3496	32.521495	0.708191	0.997973	31.346960	0.328402	0.500311	-0.712305	0.064700	-0.541456	-0.047006	True	0.697599	0.492538	0.674095	28.907735	0.998891	7570
7571.png	0.694073	0.499278	0.666025	0.500543	0.994964	0.999316	27.612888	0.997220	28.160243	0.454185	0.369863	0.624979	30.562464	0.552267	2502	5	29	59	22	2.136364	5.800000	352	376	700.978063	4.424839	0.034226	0.012904	-0.247472	-0.000061	-0.000391	0.020236	657.160282	5	29	-24	59	22	2.136364	5.800000	5	2	352	376	271	1.864303	4.424839	700.978063	0.034226	45556	18.207834	26.193445	256x256	65536	sparse	Meijering	352	5	28	2475	31.023543	0.612912	28.565803	0.997611	0.433949	0.451188	8	2	0.700000	35	2424	31.314394	0.660173	0.997282	28.207186	0.456649	0.428158	3736	31.536375	0.674891	0.998371	30.488536	0.454471	0.439942	-0.405560	-0.081325	-0.461079	-0.060645	True	0.591801	0.369863	0.681169	27.860360	0.999377	7571
7573.png	0.770159	0.575861	0.730853	0.581272	0.984093	0.998609	28.314645	0.996582	28.888031	0.556008	0.643503	0.913068	31.185952	0.590795	2456	5	8	21	17	2.018127	1.600000	331	334	624.519621	4.286660	0.031078	0.005626	-0.302408	-0.000145	-0.000324	0.016414	686.751366	5	8	-3	21	17	2.018127	1.600000	5	0	331	334	293	1.869819	4.286660	624.519621	0.031078	45062	18.347720	26.684039	256x256	65536	sparse	Meijering	331	5	29	2387	31.546993	0.634711	29.227208	0.996907	0.539593	0.633170	7	7	0.000000	40	2366	31.899936	0.679949	0.996757	28.987311	0.405479	0.532293	3647	32.037997	0.692211	0.998095	31.144505	0.291780	0.525101	-0.339177	0.010333	-0.361041	-0.043916	True	0.704770	0.643503	0.764533	28.617052	0.998754	7573
7574.png	0.711404	0.491897	0.659425	0.496025	0.983363	0.999293	27.508239	0.998108	28.222324	0.469316	0.576838	0.949662	30.686537	0.550491	2095	4	17	41	21	2.095238	4.250000	273	286	520.060785	4.691642	0.023411	0.007179	-0.261438	-0.000091	-0.000062	0.012362	613.859177	4	17	-13	41	21	2.095238	4.250000	4	0	273	286	211	1.818394	4.691642	520.060785	0.023411	45592	21.762291	31.282100	256x256	65536	sparse	Meijering	273	4	25	2050	30.988163	0.595514	28.259054	0.998170	0.456954	0.566559	5	3	0.000000	31	2038	31.190031	0.637510	0.997834	27.726951	0.407176	0.446996	4267	31.734953	0.695414	0.999008	31.112272	0.550671	0.465106	-0.036729	0.010279	-0.301627	-0.045023	True	0.607414	0.576838	0.704225	27.769677	0.999384	7574
7575.png	0.691619	0.491749	0.659292	0.494287	0.989668	0.999285	28.063803	0.997077	28.562171	0.469703	0.389819	0.562736	30.951034	0.569495	2397	5	19	41	22	2.082353	3.800000	340	354	587.506506	4.327850	0.026013	0.005497	-0.427380	-0.000105	-0.000411	0.011876	639.064550	5	19	-14	41	22	2.082353	3.800000	5	1	340	354	277	1.659623	4.327850	587.506506	0.026013	45250	18.877764	27.340843	256x256	65536	sparse	Meijering	340	5	29	2339	31.407010	0.623204	29.127001	0.997488	0.457827	0.503415	6	2	0.400000	37	2354	31.636507	0.666121	0.997235	28.751113	0.316139	0.476680	3762	31.866679	0.688870	0.998377	31.101235	0.315226	0.447426	-0.564831	-0.113595	-0.455976	-0.053709	True	0.692721	0.389819	0.686122	28.491184	0.999391	7575
7576.png	0.753329	0.541564	0.702617	0.542325	0.997416	0.999180	28.155710	0.997152	28.578732	0.511880	0.466816	0.770025	30.379433	0.543735	2436	5	14	40	24	2.054545	2.800000	330	339	644.620259	4.129837	0.032605	-0.003619	0.019011	-0.000005	-0.000274	0.012055	597.686291	5	14	-9	40	24	2.054545	2.800000	5	0	330	339	266	1.901535	4.129837	644.620259	0.032605	45632	18.732348	26.903120	256x256	65536	sparse	Meijering	330	5	27	2385	30.873726	0.603519	28.904914	0.997426	0.499824	0.480558	8	7	0.000000	31	2230	31.078243	0.642095	0.996877	28.213876	0.207356	0.485315	3669	31.362906	0.664957	0.998131	30.197768	0.220333	0.489184	-0.326182	-0.013742	-0.494293	-0.059784	True	0.606235	0.466816	0.756949	28.136699	0.999185	7576
7577.png	0.750169	0.502320	0.668726	0.502709	0.998463	0.999342	27.704649	0.997526	28.128229	0.492860	0.614032	0.934611	30.491013	0.548038	2333	4	6	18	15	2.012539	1.500000	319	321	567.060406	4.348422	0.023921	0.003641	0.017923	-0.000023	-0.000247	0.023614	589.698076	4	6	-2	18	15	2.012539	1.500000	4	0	319	321	286	1.766543	4.348422	567.060406	0.023921	45652	19.567938	28.090870	256x256	65536	sparse	Meijering	319	4	27	2311	30.959522	0.605067	28.421052	0.997774	0.469246	0.468169	7	2	0.000000	31	2118	31.094280	0.642563	0.997316	27.770918	0.457425	0.461896	4145	31.604353	0.689441	0.998683	30.683424	0.468738	0.468472	-0.292823	0.145863	-0.468509	-0.057030	True	0.656991	0.614032	0.746528	27.686726	0.999365	7577
7578.png	0.593298	0.466053	0.635793	0.470019	0.982215	0.999347	27.555565	0.997570	28.169561	0.329212	0.234072	0.423686	30.327754	0.536122	2350	7	22	45	28	2.094044	3.142857	319	334	642.689708	4.201743	0.037934	-0.007310	-0.338673	-0.000066	-0.000189	-0.007732	614.270449	7	22	-15	45	28	2.094044	3.142857	7	0	319	334	246	1.924221	4.201743	642.689708	0.037934	45729	19.459149	27.887660	256x256	65536	sparse	Meijering	319	7	26	2214	30.792436	0.593070	28.412054	0.997759	0.336944	0.349491	8	2	0.000000	32	2252	31.052852	0.639405	0.997610	28.070225	0.487267	0.299304	3853	31.416906	0.670869	0.998587	30.695221	0.254226	0.299033	-0.242493	-0.115419	-0.464682	-0.056947	True	0.552465	0.234072	0.600607	27.894238	0.999413	7578
7579.png	0.544379	0.314827	0.478888	0.315789	0.990415	0.999490	27.950323	0.996852	28.399541	0.210847	0.155773	0.327709	29.864074	0.514199	3068	18	39	94	62	2.094170	2.166667	446	467	910.692989	3.132195	0.055847	0.052087	-0.690272	-0.000094	-0.000909	0.036654	649.981022	18	39	-21	94	62	2.094170	2.166667	18	1	446	467	290	1.950092	3.132195	910.692989	0.055847	45930	14.970665	21.361147	256x256	65536	sparse	Meijering	446	18	32	2975	30.796307	0.608694	29.581550	0.997761	0.174194	0.292285	7	1	0.694444	36	3046	31.118182	0.667894	0.997659	29.470148	0.184241	0.186630	3077	30.871984	0.625582	0.997774	29.697598	0.150287	0.177250	-1.182008	-0.136513	-0.932232	-0.094495	True	0.475337	0.155773	0.492292	28.640595	0.999584	7579
7581.png	0.721554	0.643492	0.783079	0.647493	0.990488	0.998709	27.923100	0.996926	28.327176	0.568765	0.667129	1.067938	31.296104	0.591510	2178	4	14	29	17	2.071429	3.500000	280	290	604.479285	4.353367	0.023582	-0.006570	-0.149560	-0.000077	-0.000251	0.002111	596.141100	4	14	-10	29	17	2.071429	3.500000	4	0	280	290	234	2.084411	4.353367	604.479285	0.023582	45011	20.666208	30.089991	256x256	65536	sparse	Otsu	280	4	27	2174	31.491315	0.627160	28.601696	0.997177	0.566654	0.541594	6	7	0.000000	36	2152	31.827103	0.674618	0.996852	28.119139	0.414331	0.553051	4324	32.365118	0.717364	0.998414	31.562261	0.510808	0.553051	-0.274519	0.125535	-0.195211	-0.035650	True	0.624689	0.667129	0.728123	28.072660	0.998786	7581
7582.png	0.592222	0.504407	0.670573	0.516895	0.954293	0.998691	27.327033	0.996876	28.154388	0.409182	0.249532	0.349033	29.870883	0.520056	2692	10	16	43	34	2.033149	1.600000	362	368	710.053238	3.711040	0.037098	0.003480	-1.014410	-0.000336	-0.000472	0.026367	616.248131	10	16	-6	43	34	2.033149	1.600000	10	1	362	368	285	1.929492	3.711040	710.053238	0.037098	46045	17.104383	24.344725	256x256	65536	sparse	Meijering	362	10	28	2649	30.588265	0.597237	28.803544	0.997348	0.382815	0.318414	12	1	0.900000	31	2632	30.839729	0.645733	0.996889	28.203535	0.282273	0.356594	3392	30.943449	0.640676	0.997877	29.886046	0.211872	0.368702	-0.649157	-0.068882	-0.717382	-0.077181	True	0.714924	0.249532	0.588742	28.341443	0.999027	7582
7583.png	0.520339	0.479964	0.648615	0.484078	0.982598	0.998992	28.126400	0.995523	28.885293	0.330477	0.329680	0.465842	31.172266	0.584054	2417	4	30	60	25	2.153392	7.500000	339	365	639.372826	5.353683	0.028569	0.012986	-0.214740	-0.000118	-0.000217	0.007146	701.174259	4	30	-26	60	25	2.153392	7.500000	4	0	339	365	254	1.751706	5.353683	639.372826	0.028569	45025	18.628465	27.114605	256x256	65536	sparse	Otsu	339	4	29	2337	31.524579	0.630986	29.152396	0.995740	0.323331	0.403778	7	3	0.000000	39	2408	31.877058	0.676964	0.995764	29.185056	0.246731	0.301592	3649	32.069992	0.693343	0.997380	31.337882	0.211872	0.320576	-0.267103	-0.074098	-0.352312	-0.046933	True	0.707707	0.329680	0.507353	28.341141	0.999111	7583
7584.png	0.737416	0.591001	0.742930	0.592404	0.996009	0.998867	28.027760	0.997195	28.466387	0.538435	0.452285	0.686275	31.478008	0.605925	2461	4	7	18	14	2.018018	1.750000	333	336	646.492576	4.321291	0.025701	0.004082	-0.305811	-0.000108	-0.000396	0.005215	628.384113	4	7	-3	18	14	2.018018	1.750000	4	0	333	336	301	1.924085	4.321291	646.492576	0.025701	44835	18.218204	26.629825	256x256	65536	sparse	Meijering	333	4	30	2457	31.769055	0.648849	28.959352	0.997591	0.533220	0.522886	8	5	0.000000	41	2260	32.154484	0.688109	0.997387	28.821653	0.608254	0.523535	3510	32.219340	0.696959	0.998429	30.981034	0.465954	0.515223	-0.492965	-0.070601	-0.291047	-0.042923	True	0.659043	0.452285	0.733333	28.333571	0.998976	7584
7585.png	0.563050	0.540505	0.701725	0.549115	0.971809	0.998895	27.446441	0.997864	28.204162	0.377709	0.323695	0.571772	30.941809	0.565141	2048	4	17	38	20	2.094891	4.250000	274	287	530.902314	4.501680	0.027466	-0.021733	-0.095639	-0.000089	-0.000016	-0.024946	578.426838	4	17	-13	38	20	2.094891	4.250000	4	0	274	287	216	1.849834	4.501680	530.902314	0.027466	45324	22.130859	32.000000	256x256	65536	sparse	Meijering	274	4	25	1974	31.159741	0.601700	28.214799	0.997880	0.402655	0.324296	10	2	0.000000	32	1914	31.442998	0.642410	0.997598	27.833035	0.524791	0.424845	4669	32.127864	0.717697	0.998922	31.312390	0.294671	0.373009	-0.010637	-0.000601	-0.217932	-0.036559	True	0.566126	0.323695	0.584783	27.542080	0.998984	7585
7586.png	0.712147	0.487573	0.655528	0.492255	0.980864	0.998829	27.331408	0.996666	27.984046	0.414634	0.282103	0.416716	29.972515	0.527305	2976	9	36	85	41	2.128571	4.000000	420	447	862.746921	3.588995	0.046850	0.006333	-0.306569	-0.000132	-0.000541	0.000777	648.865223	9	36	-27	85	41	2.128571	4.000000	9	1	420	447	294	1.930083	3.588995	862.746921	0.046850	45976	15.448925	22.021505	256x256	65536	sparse	Meijering	420	9	30	2857	30.678499	0.608953	28.541543	0.997207	0.413857	0.381217	10	2	0.444444	34	2944	31.010799	0.668191	0.996933	28.153438	0.394681	0.402164	3193	30.895334	0.634012	0.997781	29.567899	0.384583	0.417440	-0.557497	-0.099114	-0.705984	-0.081648	True	0.676967	0.282103	0.705815	27.637977	0.998961	7586
7587.png	0.719570	0.580266	0.734390	0.590438	0.971166	0.999157	27.301227	0.997693	28.109965	0.537788	0.481670	0.680606	30.806654	0.562854	2167	4	10	26	17	2.042403	2.500000	283	289	584.416283	4.919800	0.029556	0.017146	-0.124864	-0.000075	-0.000004	0.026633	641.593218	4	10	-6	26	17	2.042403	2.500000	4	0	283	289	240	2.022202	4.919800	584.416283	0.029556	45448	20.972773	30.242732	256x256	65536	sparse	Otsu	283	4	26	2149	31.093394	0.608353	28.102657	0.997697	0.511155	0.526056	6	8	0.000000	32	2142	31.333250	0.650517	0.997391	27.591346	0.401503	0.501992	4113	31.831134	0.696371	0.998843	31.145120	0.419578	0.513147	0.007307	-0.044386	-0.286740	-0.045499	True	0.707707	0.481670	0.702424	27.426092	0.999231	7587
7588.png	0.686186	0.402207	0.573677	0.403421	0.992574	0.999420	27.828506	0.997321	28.426774	0.343593	0.314894	0.461873	30.516059	0.552017	2705	8	21	56	34	2.068783	2.625000	378	391	707.905058	3.733054	0.040065	-0.001408	-0.382036	-0.000104	-0.000438	0.001876	590.292931	8	21	-13	56	34	2.068783	2.625000	8	0	378	391	288	1.810499	3.733054	707.905058	0.040065	45555	16.841035	24.227726	256x256	65536	sparse	Meijering	378	8	30	2688	31.095202	0.620646	28.950599	0.997758	0.341717	0.466647	7	1	0.437500	37	2704	31.408231	0.674684	0.997530	28.564543	0.388598	0.352094	3434	31.456047	0.659359	0.998271	30.434470	0.379840	0.342608	-0.523825	-0.151753	-0.579142	-0.068628	True	0.681776	0.314894	0.687595	28.210543	0.999524	7588
7589.png	0.701314	0.600727	0.750567	0.608092	0.980237	0.998621	27.976295	0.996179	28.067274	0.538493	0.583555	0.925871	30.908158	0.586877	2109	4	13	30	16	2.062069	3.250000	290	299	648.093086	4.720933	0.025221	-0.007400	-0.336955	-0.000226	-0.000683	0.012951	664.316654	4	13	-9	30	16	2.062069	3.250000	4	1	290	299	244	2.167535	4.720933	648.093086	0.025221	44778	21.231863	31.074443	256x256	65536	sparse	Otsu	290	4	27	2092	31.591938	0.627891	28.887757	0.996862	0.525541	0.704770	4	9	0.000000	38	2108	31.963153	0.669767	0.996827	28.943873	0.354674	0.542228	4464	32.505960	0.727427	0.998374	31.755857	0.365796	0.521029	-0.820483	-0.121215	-0.683780	-0.041014	True	0.630277	0.583555	0.708714	28.313250	0.998846	7589
7590.png	0.627180	0.592622	0.744209	0.597074	0.987574	0.999004	27.546950	0.997566	28.206695	0.465401	0.421124	0.707708	31.335483	0.592748	2158	4	4	11	12	2.000000	1.000000	283	283	509.630506	4.411041	0.020220	-0.000390	-0.170598	-0.000104	-0.000132	0.006113	560.000896	4	4	0	11	12	2.000000	1.000000	4	0	283	283	260	1.800815	4.411041	509.630506	0.020220	45078	20.888786	30.368860	256x256	65536	sparse	Meijering	283	4	27	2131	31.507839	0.627477	28.284507	0.997697	0.459289	0.405479	7	0	0.625000	37	2126	31.851351	0.670838	0.997624	28.193243	0.454315	0.458679	4323	32.386021	0.718558	0.998763	31.376449	0.252671	0.468960	-0.077812	0.015644	-0.172357	-0.034729	True	0.595053	0.421124	0.627570	27.717548	0.999108	7590
7591.png	0.517738	0.529572	0.692444	0.532468	0.989835	0.998820	27.942439	0.996703	28.191485	0.392577	0.250988	0.428880	30.230547	0.533931	2602	5	20	48	26	2.081301	4.000000	369	384	747.707278	4.353580	0.032460	0.009642	-0.442815	-0.000158	-0.000410	0.010245	656.201363	5	20	-15	48	26	2.081301	4.000000	5	0	369	384	295	1.947154	4.353580	747.707278	0.032460	45848	17.620292	25.186779	256x256	65536	sparse	Meijering	369	5	28	2589	30.765674	0.603778	28.726085	0.997113	0.382333	0.268384	16	4	0.000000	33	2568	31.068503	0.650468	0.996824	28.281733	0.272943	0.361557	3510	31.182122	0.652621	0.997904	30.127937	0.249238	0.373379	-0.534600	-0.017397	-0.535127	-0.069847	True	0.585217	0.250988	0.508096	28.385254	0.998978	7591
7592.png	0.683302	0.530340	0.693101	0.534884	0.984234	0.998935	27.353897	0.996208	28.254467	0.557557	0.511297	0.828538	31.238532	0.595300	2447	4	13	32	18	2.055215	3.250000	326	335	627.720149	5.258830	0.021802	0.005582	-0.391171	-0.000160	-0.000245	0.001866	713.228464	4	13	-9	32	18	2.055215	3.250000	4	0	326	335	276	1.873791	5.258830	627.720149	0.021802	45031	18.402534	26.782182	256x256	65536	sparse	Otsu	326	4	29	2350	31.613279	0.639739	28.564054	0.996453	0.555692	0.620375	7	11	0.000000	38	2198	31.843604	0.671237	0.996207	28.477180	0.663784	0.536861	3741	32.127915	0.697281	0.998059	31.228056	0.439240	0.532579	-0.309587	-0.109078	-0.374747	-0.044439	True	0.617107	0.511297	0.677721	27.745067	0.999095	7592
7593.png	0.638747	0.445196	0.616105	0.448534	0.983558	0.999296	27.611573	0.996801	28.313747	0.413664	0.249863	0.412156	30.887793	0.570592	2388	5	13	30	22	2.049383	2.600000	324	332	549.712697	4.617737	0.033591	-0.003189	-0.148869	-0.000087	-0.000354	0.002280	607.768059	5	13	-8	30	22	2.049383	2.600000	5	0	324	332	272	1.655761	4.617737	549.712697	0.033591	45366	18.997487	27.443886	256x256	65536	sparse	Meijering	324	5	28	2335	31.328693	0.623247	28.776741	0.997155	0.411384	0.319859	11	2	0.000000	35	2174	31.520615	0.658831	0.996981	28.337533	0.477208	0.392638	3946	31.917693	0.694230	0.998377	31.350147	0.354121	0.400477	-0.462994	-0.069995	-0.440900	-0.052655	True	0.606235	0.249863	0.641935	27.760441	0.999383	7593
7594.png	0.648419	0.448561	0.619320	0.449980	0.993019	0.999419	27.859517	0.997486	28.594765	0.391150	0.479691	0.750215	31.069098	0.573406	2048	4	6	17	15	2.014286	1.500000	280	282	536.565100	4.634947	0.019630	0.018474	-0.173264	-0.000050	-0.000204	0.013530	611.338615	4	6	-2	17	15	2.014286	1.500000	4	0	280	282	248	1.902713	4.634947	536.565100	0.019630	45166	22.053711	32.000000	256x256	65536	sparse	Meijering	280	4	26	1953	31.403185	0.610704	28.865316	0.997690	0.377620	0.368716	8	0	0.500000	33	1946	31.626937	0.653235	0.997463	28.510713	0.288230	0.336892	4464	32.269023	0.719257	0.998731	31.621214	0.256398	0.369668	-0.270551	0.110975	-0.334087	-0.037298	True	0.639405	0.479691	0.629946	28.032781	0.999470	7594
7595.png	0.573427	0.442642	0.613655	0.445568	0.985383	0.999242	27.929211	0.997326	28.675452	0.335148	0.339660	0.718541	31.266807	0.584639	2312	6	16	35	24	2.060423	2.666667	331	341	598.608894	4.602743	0.029269	0.007209	-0.446939	-0.000082	-0.000327	0.019440	642.142057	6	16	-10	35	24	2.060423	2.666667	6	0	331	341	272	1.755451	4.602743	598.608894	0.029269	44864	19.404844	28.346021	256x256	65536	sparse	Meijering	331	6	28	2210	31.585797	0.627619	29.060466	0.997653	0.315708	0.241463	11	1	0.083333	40	2250	31.986679	0.674789	0.997591	29.120617	0.244216	0.295101	3987	32.232554	0.704442	0.998535	31.547536	0.203126	0.310653	-0.385014	0.098197	-0.318990	-0.042980	True	0.472708	0.339660	0.566217	28.376150	0.999324	7595
7596.png	0.564228	0.614360	0.761119	0.623887	0.975748	0.997993	27.557487	0.995988	28.564309	0.499348	0.384645	0.535265	30.871378	0.574639	2515	5	24	46	20	2.112094	4.800000	339	358	715.355339	4.540113	0.036138	0.018477	-1.442728	-0.000630	-0.000700	0.046362	689.512491	5	24	-19	46	20	2.112094	4.800000	5	3	339	358	273	1.998199	4.540113	715.355339	0.036138	45162	17.957058	26.058052	256x256	65536	sparse	Otsu	339	5	30	2451	31.471394	0.629850	29.388203	0.996688	0.452986	0.324446	18	6	0.000000	39	2500	31.719893	0.678254	0.996518	29.087902	0.196963	0.432610	3808	31.942113	0.694734	0.997658	31.169711	0.148524	0.446124	-0.823895	0.060199	-0.600016	-0.055211	True	0.718606	0.384645	0.545752	29.000214	0.998623	7596
7597.png	0.718843	0.638683	0.779508	0.645607	0.983485	0.998705	27.936928	0.996709	28.223012	0.616210	0.431421	0.620055	30.947991	0.585981	2299	4	27	54	17	2.150820	6.750000	305	328	670.570689	4.299325	0.035890	-0.009272	-0.424769	-0.000142	-0.000392	0.018079	667.955160	4	27	-23	54	17	2.150820	6.750000	4	3	305	328	234	2.044423	4.299325	670.570689	0.035890	44922	19.539800	28.506307	256x256	65536	sparse	Otsu	305	4	28	2258	31.576282	0.632515	28.909265	0.997101	0.598131	0.800112	4	15	0.000000	38	2248	31.877489	0.676417	0.996895	28.753863	0.416085	0.602239	4022	32.235510	0.706608	0.998477	31.731138	0.401268	0.559284	-0.686253	-0.368691	-0.628290	-0.046534	True	0.695779	0.431421	0.728115	28.361698	0.998847	7597
7598.png	0.519666	0.577379	0.732074	0.595116	0.950913	0.998440	28.989896	0.996667	29.353109	0.375786	0.214246	0.392934	31.551587	0.595449	1961	5	7	17	17	2.014981	1.400000	267	269	579.700223	4.789912	0.026255	-0.008078	-0.311069	-0.000184	-0.000272	0.004526	624.069452	5	7	-2	17	17	2.014981	1.400000	5	0	267	269	233	2.155019	4.789912	579.700223	0.026255	44671	22.779704	33.419684	256x256	65536	sparse	Meijering	267	5	27	1940	31.860865	0.630074	29.609243	0.996940	0.371260	0.201927	18	5	0.000000	37	1756	32.063983	0.659775	0.996834	29.519068	0.160076	0.363243	4745	32.769961	0.741115	0.998156	31.974895	0.137478	0.352157	-0.256134	0.012318	-0.309278	-0.034625	True	0.545247	0.214246	0.527744	29.300965	0.998624	7598
7599.png	0.739820	0.526987	0.690231	0.528543	0.994444	0.999230	27.564982	0.996902	28.371126	0.546885	0.393469	0.587459	31.344480	0.602727	2487	4	8	19	13	2.023739	2.000000	337	341	582.659871	4.376429	0.023761	0.006127	-0.369147	-0.000093	-0.000404	0.023763	642.139196	4	8	-4	19	13	2.023739	2.000000	4	1	337	341	305	1.708680	4.376429	582.659871	0.023761	45000	18.094089	26.351427	256x256	65536	sparse	Otsu	337	4	30	2452	31.739378	0.647987	28.855699	0.997306	0.523122	0.576838	7	2	0.125000	40	2300	32.049258	0.686458	0.997153	28.653071	0.516482	0.499672	3589	32.155583	0.695513	0.998186	30.964089	0.509992	0.510827	-0.484573	-0.183369	-0.394897	-0.045260	True	0.669781	0.393469	0.733693	27.934129	0.999322	7599
7601.png	0.662121	0.580719	0.734753	0.586469	0.983398	0.998507	29.137706	0.995750	29.434162	0.483405	0.339660	0.591734	31.679780	0.609526	2247	6	8	23	20	2.012158	1.333333	329	331	612.279356	4.298242	0.031848	-0.005227	-0.348788	-0.000228	-0.000513	0.003365	611.299992	6	8	-2	23	20	2.012158	1.333333	6	0	329	331	286	1.849787	4.298242	612.279356	0.031848	44485	19.797508	29.165999	256x256	65536	sparse	Meijering	329	6	30	2183	32.112590	0.650227	29.934083	0.996263	0.480040	0.398117	13	12	0.000000	42	2224	32.364921	0.689578	0.996063	29.750193	0.179940	0.468057	4110	32.729565	0.731058	0.997423	31.674117	0.058144	0.473766	-0.499921	-0.058457	-0.432810	-0.040701	True	0.574007	0.339660	0.667348	29.486494	0.998735	7601
7602.png	0.505397	0.445659	0.616548	0.452585	0.966802	0.998538	27.699754	0.996362	28.147255	0.277375	0.228948	0.451244	30.282943	0.543096	3059	13	38	84	44	2.118765	2.923077	421	446	847.995503	3.512169	0.042224	0.017070	-0.889900	-0.000273	-0.000787	0.018021	637.123585	13	38	-25	84	44	2.118765	2.923077	13	3	421	446	293	1.901335	3.512169	847.995503	0.042224	45596	14.905525	21.423995	256x256	65536	sparse	Meijering	421	13	33	3004	31.177738	0.628304	29.198923	0.997149	0.259353	0.247986	12	5	0.628205	38	2828	31.467134	0.674065	0.997125	29.126396	0.262877	0.256418	664	30.451017	0.545087	0.996057	27.738694	0.286646	0.270219	-1.051668	-0.019037	-0.894795	-0.085208	True	0.507372	0.228948	0.488327	28.589654	0.998811	7602
7603.png	0.729485	0.576805	0.731613	0.578576	0.994723	0.999145	27.581785	0.996718	27.801356	0.516570	0.443451	0.653191	30.062499	0.542736	2591	4	15	41	22	2.066667	3.750000	330	341	653.815571	4.458100	0.037740	-0.024678	-0.039236	-0.000036	-0.000251	-0.000301	615.918875	4	15	-11	41	22	2.066667	3.750000	4	0	330	341	267	1.917348	4.458100	653.815571	0.037740	45932	17.727518	25.293709	256x256	65536	sparse	Meijering	330	4	28	2585	30.790520	0.609996	28.147003	0.996969	0.516871	0.528813	8	5	0.000000	32	2526	30.993544	0.654330	0.996541	27.579870	0.532334	0.500767	3448	31.169578	0.657258	0.997747	29.790158	0.526451	0.507975	-0.345647	-0.085362	-0.728021	-0.067260	True	0.678899	0.443451	0.754163	27.621020	0.999181	7603
