model,stem,arm,L,iou,precision,recall,bytes,n_components,n_components_ref,total_length_px,total_length_px_ref,mean_width_px,mean_width_px_ref,n_branches,n_branches_ref,n_junctions,n_junctions_ref,cycle_rank,cycle_rank_ref,junc_f1_3,end_f1_3
clean_base,7417,GRAPH7,0,0.8892589508742714,0.9451327433628318,0.9376646180860404,160.0,4,4,186.75,206.8944443027283,6.145743289445437,5.664348698358264,13,11,4,3,1,1,0.5714285714285715,0.6956521739130435
clean_base,7417,GRAPH7,5,0.8892589508742714,0.9451327433628318,0.9376646180860404,160.0,4,4,165.5,205.8944443027283,6.117628757123476,5.671285654296366,7,10,2,3,1,1,0.4,0.5555555555555556
clean_base,7776,SEG,0,0.8651140223192625,0.9162384378211716,0.9394099051633298,,4,4,330.0487732352791,351.53405460951757,6.329176560451643,6.011412339047419,16,22,7,10,2,2,0.8235294117647058,0.8
clean_base,7776,SEG,5,0.8651140223192625,0.9162384378211716,0.9394099051633298,,4,4,326.2203461105329,344.46298679765215,6.303437436952019,6.003867264634596,14,18,6,8,2,2,0.8571428571428571,0.7272727272727272
clean_base,7776,GRAPH7,0,0.8651140223192625,0.9162384378211716,0.9394099051633298,235.0,4,4,330.75,351.53405460951757,6.325463313313379,6.011412339047419,16,22,7,10,2,2,0.8235294117647058,0.8
clean_base,7776,GRAPH7,5,0.8651140223192625,0.9162384378211716,0.9394099051633298,235.0,4,4,327.0,344.46298679765215,6.300525965988993,6.003867264634596,14,18,6,8,2,2,0.8571428571428571,0.7272727272727272
clean_base,7826,SEG,0,0.8611111111111112,0.918194640338505,0.9326647564469914,,4,4,265.8233764908628,270.89444430272835,5.386781114796001,5.325493437837731,14,14,5,5,0,0,1.0,0.9230769230769231
clean_base,7826,SEG,5,0.8611111111111112,0.918194640338505,0.9326647564469914,,4,4,261.40916292848976,270.89444430272835,5.35374489245399,5.325493437837731,12,14,4,5,0,0,0.888888888888889,0.8799999999999999
clean_base,7826,GRAPH7,0,0.8611111111111112,0.918194640338505,0.9326647564469914,204.0,4,4,266.0,270.89444430272835,5.417354213378781,5.325493437837731,14,14,5,5,0,0,1.0,0.9230769230769231
clean_base,7826,GRAPH7,5,0.8611111111111112,0.918194640338505,0.9326647564469914,204.0,4,4,261.5,270.89444430272835,5.38151518454591,5.325493437837731,12,14,4,5,0,0,0.888888888888889,0.8799999999999999
clean_base,7846,SEG,0,0.8121863799283154,0.8668706962509564,0.9279279279279279,,4,4,251.79393923933998,266.27922061357856,5.341038406523657,4.961809221207913,10,12,3,4,0,0,0.5714285714285715,0.6086956521739131
clean_base,7846,SEG,5,0.8121863799283154,0.8668706962509564,0.9279279279279279,,4,4,247.96551211459374,263.45079348883235,5.343941448802454,4.9828713495141495,8,10,2,3,0,0,0.8,0.6666666666666666
clean_base,7846,GRAPH7,0,0.8121863799283154,0.8668706962509564,0.9279279279279279,178.0,4,4,252.25,266.27922061357856,5.297065273919325,4.961809221207913,10,12,3,4,0,0,0.5714285714285715,0.6086956521739131
clean_base,7846,GRAPH7,5,0.8121863799283154,0.8668706962509564,0.9279279279279279,178.0,4,4,248.25,263.45079348883235,5.300844774808257,4.9828713495141495,8,10,2,3,0,0,0.8,0.6666666666666666
clean_base,7262,SEG,0,0.9015330188679245,0.9438271604938272,0.9526479750778816,,5,4,227.6223663640862,251.52186130069785,6.794887713559935,6.644469226198,11,15,3,5,0,0,0.25,0.7407407407407408
clean_base,7262,SEG,5,0.9015330188679245,0.9438271604938272,0.9526479750778816,,5,4,225.20815280171306,230.20815280171306,6.796196818745719,6.860401984436519,9,9,2,2,0,0,0.5,0.8695652173913043
clean_base,7262,GRAPH7,0,0.9015330188679245,0.9438271604938272,0.9526479750778816,170.0,5,4,227.75,251.52186130069785,6.789620268767858,6.644469226198,11,15,3,5,0,0,0.25,0.7407407407407408
clean_base,7262,GRAPH7,5,0.9015330188679245,0.9438271604938272,0.9526479750778816,170.0,5,4,225.25,230.20815280171306,6.784510615813007,6.860401984436519,9,9,2,2,0,0,0.5,0.8695652173913043
clean_base,7333,SEG,0,0.9081115335868187,0.951527224435591,0.9521594684385382,,5,5,238.79393923933992,248.2792206135785,6.303705044618195,6.143860986140601,9,11,2,3,0,0,0.4,0.7199999999999999
clean_base,7333,SEG,5,0.9081115335868187,0.951527224435591,0.9521594684385382,,5,5,234.37972567696687,232.79393923933992,6.301244908628458,6.202615254553124,7,5,1,0,0,0,0.0,0.8571428571428572
clean_base,7333,GRAPH7,0,0.9081115335868187,0.951527224435591,0.9521594684385382,171.0,5,5,238.99999999999997,248.2792206135785,6.272754423062648,6.143860986140601,9,11,2,3,0,0,0.4,0.7199999999999999
clean_base,7333,GRAPH7,5,0.9081115335868187,0.951527224435591,0.9521594684385382,171.0,5,5,234.5,232.79393923933992,6.26359619237515,6.202615254553124,7,5,1,0,0,0,0.0,0.8571428571428572
clean_base,7716,SEG,0,0.8751076658053403,0.909579230080573,0.9584905660377359,,4,4,210.99494936611669,222.5807358037436,5.348591098711278,4.8428725714273915,11,13,4,5,1,1,0.4444444444444445,0.8571428571428572
clean_base,7716,SEG,5,0.8751076658053403,0.909579230080573,0.9584905660377359,,4,4,207.16652224137047,216.3380951166243,5.367029585236884,4.862973915226938,9,9,3,3,1,1,0.6666666666666666,1.0
clean_base,7716,GRAPH7,0,0.8751076658053403,0.909579230080573,0.9584905660377359,166.0,4,4,211.0,222.5807358037436,5.345129735073995,4.8428725714273915,11,13,4,5,1,1,0.4444444444444445,0.8571428571428572
clean_base,7716,GRAPH7,5,0.8751076658053403,0.909579230080573,0.9584905660377359,166.0,4,4,207.0,216.3380951166243,5.3590452855102075,4.862973915226938,9,9,3,3,1,1,0.6666666666666666,1.0
clean_base,7668,SEG,0,0.8995965934558494,0.9511848341232227,0.9431390977443609,,4,4,351.7056274847714,348.94826817189073,6.5894703862833754,6.442131339972237,21,24,10,11,3,2,0.8571428571428572,0.7407407407407408
clean_base,7668,SEG,5,0.8995965934558494,0.9511848341232227,0.9431390977443609,,4,4,343.87720036002526,346.94826817189073,6.580047686578672,6.465350466114736,17,20,8,9,3,2,0.823529411764706,0.7826086956521738
clean_base,7668,GRAPH7,0,0.8995965934558494,0.9511848341232227,0.9431390977443609,251.0,4,4,352.0,348.94826817189073,6.648788832522638,6.442131339972237,21,24,10,11,3,2,0.8571428571428572,0.7407407407407408
clean_base,7668,GRAPH7,5,0.8995965934558494,0.9511848341232227,0.9431390977443609,251.0,4,4,344.0,346.94826817189073,6.636260665837118,6.465350466114736,17,20,8,9,3,2,0.823529411764706,0.7826086956521738
clean_base,7420,SEG,0,0.9018067556952082,0.9402129402129402,0.9566666666666667,,5,5,199.13708498984758,202.13708498984758,5.854040882650219,5.625126912266416,5,7,0,1,0,0,0.0,0.8571428571428572
clean_base,7420,SEG,5,0.9018067556952082,0.9402129402129402,0.9566666666666667,,5,5,199.13708498984758,197.72287142747447,5.854040882650219,5.679623954062287,5,5,0,0,0,0,1.0,0.9
clean_base,7420,GRAPH7,0,0.9018067556952082,0.9402129402129402,0.9566666666666667,140.0,5,5,199.25,202.13708498984758,5.805577249798522,5.625126912266416,5,7,0,1,0,0,0.0,0.8571428571428572
clean_base,7420,GRAPH7,5,0.9018067556952082,0.9402129402129402,0.9566666666666667,140.0,5,5,199.25,197.72287142747447,5.805577249798522,5.679623954062287,5,5,0,0,0,0,1.0,0.9
clean_base,7275,SEG,0,0.8959212376933896,0.9402214022140222,0.9500372856077554,,5,5,244.3797256769669,264.5218613006978,5.603909291852265,5.386289886322036,9,13,2,4,0,0,0.6666666666666666,0.7692307692307692
clean_base,7275,SEG,5,0.8959212376933896,0.9402214022140222,0.9500372856077554,,5,5,244.3797256769669,254.86500705120548,5.603909291852265,5.440214475496585,9,9,2,2,0,0,1.0,0.8333333333333334
clean_base,7275,GRAPH7,0,0.8959212376933896,0.9402214022140222,0.9500372856077554,172.0,5,5,244.25,264.5218613006978,5.595835969225418,5.386289886322036,9,13,2,4,0,0,0.6666666666666666,0.7692307692307692
clean_base,7275,GRAPH7,5,0.8959212376933896,0.9402214022140222,0.9500372856077554,172.0,5,5,244.25,254.86500705120548,5.595835969225418,5.440214475496585,9,9,2,2,0,0,1.0,0.8333333333333334
clean_base,7326,SEG,0,0.9124036440084092,0.949671772428884,0.9587628865979382,,4,4,216.55129855222066,220.79393923933992,6.777017347064266,6.590719008736381,8,8,2,2,0,0,0.0,0.9
clean_base,7326,SEG,5,0.9124036440084092,0.949671772428884,0.9587628865979382,,4,4,216.55129855222066,220.79393923933992,6.777017347064266,6.590719008736381,8,8,2,2,0,0,0.0,0.9
clean_base,7326,GRAPH7,0,0.9124036440084092,0.949671772428884,0.9587628865979382,156.0,4,4,216.5,220.79393923933992,6.766460393927446,6.590719008736381,8,8,2,2,0,0,0.0,0.9
clean_base,7326,GRAPH7,5,0.9124036440084092,0.949671772428884,0.9587628865979382,156.0,4,4,216.5,220.79393923933992,6.766460393927446,6.590719008736381,8,8,2,2,0,0,0.0,0.9
clean_base,7981,SEG,0,0.8983695652173913,0.9402730375426621,0.9527377521613832,,4,4,315.0782104868019,336.14927829866735,6.135382455146976,5.611997586991887,16,22,6,10,2,3,0.37499999999999994,0.7199999999999999
clean_base,7981,SEG,5,0.8983695652173913,0.9402730375426621,0.9527377521613832,,4,4,305.2497833620557,326.3208511739211,6.0706952077840635,5.680533484237767,12,15,4,7,2,3,0.5454545454545454,0.7368421052631577
clean_base,7981,GRAPH7,0,0.8983695652173913,0.9402730375426621,0.9527377521613832,210.0,4,4,316.75,336.14927829866735,6.2001965166100215,5.611997586991887,16,22,6,10,2,3,0.37499999999999994,0.7199999999999999
clean_base,7981,GRAPH7,5,0.8983695652173913,0.9402730375426621,0.9527377521613832,210.0,4,4,306.75,326.3208511739211,6.1350032490178465,5.680533484237767,12,15,4,7,2,3,0.5454545454545454,0.7368421052631577
clean_base,7912,SEG,0,0.8938926588525602,0.9336340206185567,0.9545454545454546,,4,4,235.9655121145938,275.2792206135786,6.843134093225116,6.005343169401949,11,22,4,10,1,2,0.5714285714285715,0.75
clean_base,7912,SEG,5,0.8938926588525602,0.9336340206185567,0.9545454545454546,,4,4,235.9655121145938,253.13708498984758,6.843134093225116,6.127957839209089,11,14,4,6,1,2,0.8,0.9
clean_base,7912,GRAPH7,0,0.8938926588525602,0.9336340206185567,0.9545454545454546,180.0,4,4,236.25,275.2792206135786,6.859896741784921,6.005343169401949,11,22,4,10,1,2,0.5714285714285715,0.75
clean_base,7912,GRAPH7,5,0.8938926588525602,0.9336340206185567,0.9545454545454546,180.0,4,4,236.25,253.13708498984758,6.859896741784921,6.127957839209089,11,14,4,6,1,2,0.8,0.9
clean_base,7734,SEG,0,0.8589981447124304,0.9150197628458498,0.9334677419354839,,4,4,301.5634918610405,328.97770542341357,5.246289043677635,4.83062451597668,10,20,3,8,0,1,0.5454545454545454,0.846153846153846
clean_base,7734,SEG,5,0.8589981447124304,0.9150197628458498,0.9334677419354839,,4,4,297.7350647362943,317.7350647362943,5.2279685149377855,4.858068346971467,8,13,2,5,0,1,0.5714285714285715,0.9523809523809523
clean_base,7734,GRAPH7,0,0.8589981447124304,0.9150197628458498,0.9334677419354839,191.0,4,4,301.75,328.97770542341357,5.234919162876006,4.83062451597668,10,20,3,8,0,1,0.5454545454545454,0.846153846153846
clean_base,7734,GRAPH7,5,0.8589981447124304,0.9150197628458498,0.9334677419354839,191.0,4,4,298.0,317.7350647362943,5.222145494623606,4.858068346971467,8,13,2,5,0,1,0.5714285714285715,0.9523809523809523
clean_base,7872,SEG,0,0.872992700729927,0.9292929292929293,0.9351055512118843,,6,6,275.27922061357856,297.35028842544403,4.634712956139446,4.527317244753891,11,19,3,7,1,1,0.4,0.8000000000000002
clean_base,7872,SEG,5,0.872992700729927,0.9292929292929293,0.9351055512118843,,6,6,272.45079348883235,285.1076477383247,4.626668879157901,4.541737887042619,9,11,2,3,1,1,0.8,0.8799999999999999
clean_base,7872,GRAPH7,0,0.872992700729927,0.9292929292929293,0.9351055512118843,192.0,6,6,275.25,297.35028842544403,4.597921035861156,4.527317244753891,11,19,3,7,1,1,0.4,0.8000000000000002
clean_base,7872,GRAPH7,5,0.872992700729927,0.9292929292929293,0.9351055512118843,192.0,6,6,272.5,285.1076477383247,4.588817486681774,4.541737887042619,9,11,2,3,1,1,0.8,0.8799999999999999
clean_base,7947,SEG,0,0.8887343532684284,0.9274310595065312,0.9551569506726457,,4,4,256.3797256769668,263.9655121145938,5.402218351403202,5.310856751866373,8,10,2,3,0,0,0.8,0.8571428571428572
clean_base,7947,SEG,5,0.8887343532684284,0.9274310595065312,0.9551569506726457,,4,4,252.96551211459376,260.1370849898476,5.407646993983436,5.32570590200853,6,8,1,2,0,0,0.6666666666666666,0.7368421052631577
clean_base,7947,GRAPH7,0,0.8887343532684284,0.9274310595065312,0.9551569506726457,168.0,4,4,256.75,263.9655121145938,5.398509727835226,5.310856751866373,8,10,2,3,0,0,0.8,0.8571428571428572
clean_base,7947,GRAPH7,5,0.8887343532684284,0.9274310595065312,0.9551569506726457,168.0,4,4,253.25,260.1370849898476,5.400562182119227,5.32570590200853,6,8,1,2,0,0,0.6666666666666666,0.7368421052631577
clean_base,7276,SEG,0,0.8986615678776291,0.9270216962524654,0.9670781893004116,,5,5,225.6223663640862,242.27922061357853,6.747809419086944,6.237662912208295,7,11,1,3,0,0,0.5,0.7500000000000001
clean_base,7276,SEG,5,0.8986615678776291,0.9270216962524654,0.9670781893004116,,5,5,222.62236636408613,223.37972567696687,6.6728800370615025,6.243785320423834,5,5,0,0,0,0,1.0,0.8000000000000002
clean_base,7276,GRAPH7,0,0.8986615678776291,0.9270216962524654,0.9670781893004116,156.0,5,5,225.75000000000003,242.27922061357853,6.766196614973945,6.237662912208295,7,11,1,3,0,0,0.5,0.7500000000000001
clean_base,7276,GRAPH7,5,0.8986615678776291,0.9270216962524654,0.9670781893004116,156.0,5,5,222.75000000000003,223.37972567696687,6.692340677128477,6.243785320423834,5,5,0,0,0,0,1.0,0.8000000000000002
clean_base,7617,SEG,0,0.9080694586312564,0.9241164241164241,0.9812362030905077,,4,4,133.53910524340094,143.1959594928933,6.428243305228718,6.077227543967171,4,4,0,0,0,0,1.0,0.625
clean_base,7617,SEG,5,0.9080694586312564,0.9241164241164241,0.9812362030905077,,4,4,133.53910524340094,143.1959594928933,6.428243305228718,6.077227543967171,4,4,0,0,0,0,1.0,0.625
clean_base,7617,GRAPH7,0,0.9080694586312564,0.9241164241164241,0.9812362030905077,110.0,4,4,133.25,143.1959594928933,6.38513762853822,6.077227543967171,4,4,0,0,0,0,1.0,0.625
clean_base,7617,GRAPH7,5,0.9080694586312564,0.9241164241164241,0.9812362030905077,110.0,4,4,133.25,143.1959594928933,6.38513762853822,6.077227543967171,4,4,0,0,0,0,1.0,0.625
clean_base,7624,SEG,0,0.8473541383989145,0.9265578635014837,0.9083636363636364,,4,5,188.68124086713186,214.92388155425118,6.539419682421142,6.08049506602408,4,15,0,5,0,0,0.0,0.608695652173913
clean_base,7624,SEG,5,0.8473541383989145,0.9265578635014837,0.9083636363636364,,4,5,188.68124086713186,199.8528137423857,6.539419682421142,6.206903337661913,4,5,0,0,0,0,1.0,0.7777777777777777
clean_base,7624,GRAPH7,0,0.8473541383989145,0.9265578635014837,0.9083636363636364,131.0,4,5,188.75,214.92388155425118,6.505501952632932,6.08049506602408,4,15,0,5,0,0,0.0,0.608695652173913
clean_base,7624,GRAPH7,5,0.8473541383989145,0.9265578635014837,0.9083636363636364,131.0,4,5,188.75,199.8528137423857,6.505501952632932,6.206903337661913,4,5,0,0,0,0,1.0,0.7777777777777777
clean_base,7478,SEG,0,0.8670172802404207,0.8959627329192547,0.9640768588137009,,4,4,228.62236636408616,266.45079348883235,5.75410521230585,5.0996206783958105,12,17,4,7,0,2,0.5454545454545454,0.75
clean_base,7478,SEG,5,0.8670172802404207,0.8959627329192547,0.9640768588137009,,4,4,228.62236636408616,257.0365799264593,5.75410521230585,5.176081216301832,12,13,4,5,0,2,0.6666666666666665,0.9090909090909091
clean_base,7478,GRAPH7,0,0.8670172802404207,0.8959627329192547,0.9640768588137009,179.0,4,4,229.0,266.45079348883235,5.780202785562697,5.0996206783958105,12,17,4,7,0,2,0.5454545454545454,0.75
clean_base,7478,GRAPH7,5,0.8670172802404207,0.8959627329192547,0.9640768588137009,179.0,4,4,229.0,257.0365799264593,5.780202785562697,5.176081216301832,12,13,4,5,0,2,0.6666666666666665,0.9090909090909091
clean_base,7857,SEG,0,0.9110112359550562,0.9328117809479981,0.974987974987975,,5,6,295.45079348883235,307.9655121145938,7.299209974411074,6.953021645822602,11,12,3,3,0,0,0.3333333333333333,0.5714285714285715
clean_base,7857,SEG,5,0.9110112359550562,0.9328117809479981,0.974987974987975,,5,6,287.6223663640862,293.7228714274745,7.315961358768888,7.049858958677157,9,8,2,1,0,0,0.6666666666666666,0.5599999999999999
clean_base,7857,GRAPH7,0,0.9110112359550562,0.9328117809479981,0.974987974987975,209.0,5,6,295.75,307.9655121145938,7.292027962867583,6.953021645822602,11,12,3,3,0,0,0.3333333333333333,0.5714285714285715
clean_base,7857,GRAPH7,5,0.9110112359550562,0.9328117809479981,0.974987974987975,209.0,5,6,287.75,293.7228714274745,7.3023189227387935,7.049858958677157,9,8,2,1,0,0,0.6666666666666666,0.5599999999999999
clean_base,7296,SEG,0,0.9088771310993533,0.9444105070250458,0.9602484472049689,,4,5,263.96551211459376,269.30865786510145,6.531165174868876,6.299670014877566,13,19,5,7,1,0,0.5,0.6428571428571428
clean_base,7296,SEG,5,0.9088771310993533,0.9444105070250458,0.9602484472049689,,4,5,256.7228714274745,253.23759005323598,6.532185803179917,6.376128659719619,9,11,3,3,1,0,0.6666666666666666,0.6363636363636364
clean_base,7296,GRAPH7,0,0.9088771310993533,0.9444105070250458,0.9602484472049689,191.0,4,5,264.5,269.30865786510145,6.464839851964583,6.299670014877566,13,19,5,7,1,0,0.5,0.6428571428571428
clean_base,7296,GRAPH7,5,0.9088771310993533,0.9444105070250458,0.9602484472049689,191.0,4,5,257.25,253.23759005323598,6.474295979959699,6.376128659719619,9,11,3,3,1,0,0.6666666666666666,0.6363636363636364
clean_base,7473,SEG,0,0.880167451596023,0.9328896283971159,0.9396648044692737,,5,5,238.03657992645927,264.00714267493646,7.479419357180656,7.241131297762944,11,13,3,4,0,0,0.28571428571428575,0.5185185185185186
clean_base,7473,SEG,5,0.880167451596023,0.9328896283971159,0.9396648044692737,,5,5,233.62236636408616,257.76450198781714,7.505293940139853,7.219680419759726,9,9,2,2,0,0,0.5,0.5
clean_base,7473,GRAPH7,0,0.880167451596023,0.9328896283971159,0.9396648044692737,180.0,5,5,238.75000000000006,264.00714267493646,7.465966277690923,7.241131297762944,11,13,3,4,0,0,0.28571428571428575,0.5185185185185186
clean_base,7473,GRAPH7,5,0.880167451596023,0.9328896283971159,0.9396648044692737,180.0,5,5,234.25000000000006,257.76450198781714,7.484522726995551,7.219680419759726,9,9,2,2,0,0,0.5,0.5
clean_base,7419,SEG,0,0.8142329020332717,0.832703213610586,0.9734806629834254,,5,5,180.095454429505,203.82337649086287,5.441245594568088,4.570514187982764,9,9,2,2,0,0,1.0,0.75
clean_base,7419,SEG,5,0.8142329020332717,0.832703213610586,0.9734806629834254,,5,5,173.2670273047588,201.4091629284898,5.43455199146376,4.575695146451239,7,7,1,1,0,0,1.0,0.6363636363636364
clean_base,7419,GRAPH7,0,0.8142329020332717,0.832703213610586,0.9734806629834254,151.0,5,5,180.25,203.82337649086287,5.40957602865556,4.570514187982764,9,9,2,2,0,0,1.0,0.75
clean_base,7419,GRAPH7,5,0.8142329020332717,0.832703213610586,0.9734806629834254,151.0,5,5,173.25,201.4091629284898,5.405922534863866,4.575695146451239,7,7,1,1,0,0,1.0,0.6363636363636364
clean_base,7395,SEG,0,0.9029057406094968,0.9211858279103399,0.978494623655914,,5,5,236.3797256769668,238.86500705120542,5.849769075248344,5.494874663566404,5,9,0,2,0,0,0.0,0.9090909090909091
clean_base,7395,SEG,5,0.9029057406094968,0.9211858279103399,0.978494623655914,,5,5,236.3797256769668,227.79393923933995,5.849769075248344,5.539299307486327,5,5,0,0,0,0,1.0,0.9
clean_base,7395,GRAPH7,0,0.9029057406094968,0.9211858279103399,0.978494623655914,147.0,5,5,236.5,238.86500705120542,5.784138678260145,5.494874663566404,5,9,0,2,0,0,0.0,0.9090909090909091
clean_base,7395,GRAPH7,5,0.9029057406094968,0.9211858279103399,0.978494623655914,147.0,5,5,236.5,227.79393923933995,5.784138678260145,5.539299307486327,5,5,0,0,0,0,1.0,0.9
clean_base,7770,SEG,0,0.8881621975147155,0.9169480081026333,0.9658605974395448,,4,4,226.55129855222066,234.20815280171308,6.566624522505405,6.043277988203035,8,10,2,3,0,0,0.4,0.761904761904762
clean_base,7770,SEG,5,0.8881621975147155,0.9169480081026333,0.9658605974395448,,4,4,220.72287142747444,219.55129855222066,6.562855289306405,6.077214094898678,6,4,1,0,0,0,0.0,0.823529411764706
clean_base,7770,GRAPH7,0,0.8881621975147155,0.9169480081026333,0.9658605974395448,156.0,4,4,226.74999999999997,234.20815280171308,6.574870334124399,6.043277988203035,8,10,2,3,0,0,0.4,0.761904761904762
