filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	self_iou	ng_recon_iou	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	gt_available	gt_topology_q	recon_topology_q	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim	stem
7849.png	0.620311	0.868421	0.929577	0.942857	0.916667	0.999220	27.105327	0.999473	27.741729	0.660629	0.362372	0.710696	31.316610	0.584894	1810	6	0	0	12	1.887850	0.000000	107	101	155.095454	2.861142	0.036748	0.004248	-0.379713	-0.000206	0.000003	0.025420	980.141878	0.660629	0.660629	6	0	6	0	12	1.887850	0.000000	6	0	107	101	95	1.535599	2.861142	155.095454	0.036748	44905	24.809392	36.207735	256x256	65536	sparse	Learned	227	6	25	1791	31.629335	0.615850	27.483311	0.999470	0.635209	0.228948	9	0	0.750000	33	1608	31.788631	0.645610	0.999414	27.500374	0.288230	0.603261	5240	32.813162	0.750040	0.999810	32.584570	0.268551	0.633003	0.258419	0.133423	-0.312724	-0.030956	True	0.385328	0.273851	0.616064	27.485040	0.999426	7849
7850.png	0.739308	0.919556	0.958092	0.960174	0.956020	0.998761	27.889950	0.998990	28.372234	0.765193	0.481077	0.754998	31.135293	0.577571	1989	5	1	3	11	1.934959	0.200000	123	119	185.267027	3.579701	0.042350	-0.006255	-0.114793	-0.000125	0.000095	0.010889	1284.159422	0.765193	0.765193	5	1	4	3	11	1.934959	0.200000	5	0	123	119	109	1.556866	3.579701	185.267027	0.042350	45139	22.694319	32.949221	256x256	65536	sparse	Learned	243	5	24	1845	31.387948	0.610137	27.930247	0.998894	0.754305	0.522886	6	7	0.000000	33	1876	31.610518	0.649931	0.998760	27.569928	0.386147	0.741268	4509	32.281261	0.720125	0.999488	31.252138	0.302324	0.733157	0.441988	-0.041809	-0.252656	-0.032566	True	0.517126	0.390429	0.745562	28.004742	0.998886	7850
7851.png	0.707483	0.883759	0.938293	0.928943	0.947834	0.999255	27.286374	0.999425	28.017678	0.728511	0.683363	0.631613	31.254461	0.581668	2220	4	3	6	10	1.988950	0.750000	181	180	262.551299	2.319346	0.028122	0.001273	-0.844968	-0.000243	-0.000073	0.022999	844.352484	0.728511	0.728511	4	3	1	6	10	1.988950	0.750000	4	0	181	180	165	1.458618	2.319346	262.551299	0.028122	45036	20.286486	29.520721	256x256	65536	sparse	Learned	301	4	27	2083	31.540026	0.622075	28.142373	0.999498	0.705512	0.402499	8	0	0.500000	35	1948	31.712508	0.656291	0.999442	27.791029	0.462056	0.709960	4117	32.199834	0.707396	0.999744	31.389295	0.292596	0.708496	-0.124695	0.280864	-0.285564	-0.040407	True	0.694254	0.438500	0.706210	28.131341	0.999497	7851
7853.png	0.716172	0.882072	0.937341	0.913366	0.962609	0.999440	27.898432	0.999511	28.297198	0.733010	0.470947	0.724373	30.281214	0.524956	2250	5	2	4	10	1.959184	0.400000	147	144	215.137085	2.550215	0.024278	-0.001658	0.181246	-0.000061	0.000049	-0.004595	937.747717	0.733010	0.733010	5	2	3	4	10	1.959184	0.400000	6	0	147	144	133	1.494008	2.550215	215.137085	0.024278	45963	20.428000	29.127111	256x256	65536	sparse	Learned	269	6	24	2076	30.553648	0.576757	27.725289	0.999463	0.737605	0.420158	8	2	0.000000	27	2030	30.744271	0.616861	0.999311	26.839666	0.402499	0.702970	4205	31.306057	0.681635	0.999685	30.344993	0.225858	0.726316	0.571908	0.050789	-0.272434	-0.051801	True	0.493383	0.357393	0.717829	27.717186	0.999501	7853
7854.png	0.392705	0.398335	0.569728	0.896921	0.417445	0.991611	16.781233	0.999421	26.071844	0.873203	0.284662	0.669084	28.584960	0.530639	1405	4	1	2	8	1.866667	0.250000	45	42	71.698485	4.495325	0.103616	-0.364871	-8.709193	-0.006974	0.000187	0.421991	1008.117676	0.873203	0.873203	4	1	3	2	8	1.866667	0.250000	4	0	45	42	35	1.707107	4.495325	71.698485	0.103616	45767	32.574377	46.644840	256x256	65536	sparse	Frangi	165	4	13	1349	30.568456	0.556052	25.055099	0.999233	0.451212	0.453926	8	6	0.000000	25	1372	30.869805	0.605799	0.999374	25.818695	0.595053	0.470350								1.016745	-0.169264	-1.983496	-0.025413	True	0.541594	0.362372	0.757576	25.490427	0.998584	7854
7855.png	0.648949	0.900458	0.947622	0.938021	0.957421	0.999135	27.409214	0.999272	27.862847	0.659117	0.680181	0.420382	30.080644	0.527586	2660	5	2	7	13	1.969388	0.400000	196	193	330.433550	2.583519	0.042220	-0.006068	-0.185898	-0.000163	-0.000014	0.010949	1036.234856	0.659117	0.659117	5	2	3	7	13	1.969388	0.400000	5	0	196	193	176	1.712091	2.583519	330.433550	0.042220	46118	17.337594	24.637594	256x256	65536	sparse	Learned	316	5	27	2637	30.480284	0.598126	27.678740	0.999286	0.648169	0.391260	11	3	0.000000	30	2632	30.766609	0.648355	0.999097	26.893630	0.492115	0.626776	3390	30.897461	0.640776	0.999452	29.437193	0.372150	0.635203	0.184107	0.288921	-0.399640	-0.070540	True	0.675023	0.283767	0.655017	27.595113	0.999298	7855
7856.png	0.668073	0.915159	0.955700	0.954627	0.956776	0.997337	27.773901	0.997851	28.769058	0.682243	0.772362	0.767652	31.524820	0.611584	2661	4	18	31	9	2.131455	4.500000	213	227	362.433550	3.355021	0.039669	-0.024235	-1.852590	-0.000701	-0.000374	-0.017206	1529.873610	0.682243	0.682243	4	18	-14	31	9	2.131455	4.500000	4	5	213	227	173	1.596624	3.355021	362.433550	0.039669	44447	16.703119	24.628335	256x256	65536	sparse	Learned	333	4	34	2648	32.203735	0.665507	29.647363	0.998225	0.699449	0.444880	14	17	0.000000	45	2610	32.510717	0.707607	0.998171	29.564720	0.142846	0.685131	3465	32.535788	0.707009	0.998772	31.350948	0.103132	0.673779	-0.878305	0.327482	-0.678916	-0.053923	True	0.782379	0.600594	0.692308	29.626490	0.998038	7856
7857.png	0.699503	0.915339	0.955798	0.944575	0.967292	0.998450	28.112143	0.998502	28.550833	0.699064	0.590711	0.831041	30.388311	0.546548	2727	6	0	1	13	1.942029	0.000000	207	201	286.965512	3.547986	0.029602	-0.026615	-0.618117	-0.000258	-0.000093	-0.017373	1397.859573	0.699064	0.699064	6	0	6	1	13	1.942029	0.000000	6	0	207	201	193	1.427689	3.547986	286.965512	0.029602	45719	16.765310	24.032270	256x256	65536	sparse	Learned	327	6	30	2724	30.970966	0.618812	28.757472	0.998595	0.716437	0.650062	8	15	0.000000	34	2686	31.169602	0.665505	0.998233	27.999679	0.230181	0.717038	3473	31.244282	0.657630	0.998823	29.651242	0.197035	0.715365	-0.206639	-0.059351	-0.582656	-0.072265	True	0.606759	0.504242	0.726117	28.730260	0.998708	7857
7858.png	0.616858	0.882397	0.937525	0.920312	0.955393	0.999349	27.956987	0.999419	28.324145	0.627925	0.651808	0.702935	30.337307	0.526738	2059	4	6	14	10	2.027397	1.500000	146	148	244.308658	2.687910	0.038870	0.000727	0.186271	-0.000051	0.000051	0.009330	1087.208271	0.627925	0.627925	4	6	-2	14	10	2.027397	1.500000	4	1	146	148	122	1.650734	2.687910	244.308658	0.038870	45909	22.296746	31.829043	256x256	65536	sparse	Learned	266	4	24	2059	30.596669	0.578346	27.820508	0.999368	0.618594	0.336350	8	0	0.000000	30	2026	30.848673	0.624355	0.999278	27.043542	0.240720	0.612392	4537	31.492632	0.697401	0.999636	30.424642	0.254936	0.637143	0.503637	0.315458	-0.259362	-0.051608	True	0.576838	0.405479	0.616131	27.770715	0.999400	7858
7859.png	0.645582	0.873260	0.932342	0.929009	0.935700	0.998564	27.936766	0.998804	28.510269	0.660359	0.589344	0.630822	31.035513	0.577611	2563	6	1	4	14	1.949239	0.166667	197	192	302.835570	3.225533	0.047190	0.005318	-0.656232	-0.000251	-0.000026	0.015046	1319.745779	0.660359	0.660359	6	1	5	4	14	1.949239	0.166667	6	0	197	192	179	1.577269	3.225533	302.835570	0.047190	45187	17.630511	25.570035	256x256	65536	sparse	Learned	317	6	30	2517	31.462439	0.634214	28.592620	0.998830	0.645313	0.525002	9	11	0.000000	40	2542	31.782377	0.679111	0.998736	28.634412	0.234536	0.649205	3565	31.872472	0.685068	0.999113	30.407272	0.311564	0.647642	-0.082351	0.064342	-0.426926	-0.056603	True	0.602807	0.380264	0.640264	28.592998	0.998815	7859
7860.png	0.704545	0.890598	0.942134	0.935368	0.948998	0.998583	28.425992	0.998645	28.646638	0.726329	0.704770	0.675193	31.398235	0.599806	2649	5	7	18	13	2.019802	1.400000	202	204	356.847763	3.277441	0.045289	-0.010088	-0.344080	-0.000222	-0.000093	-0.004081	1460.473299	0.726329	0.726329	5	7	-2	18	13	2.019802	1.400000	5	1	202	204	171	1.749254	3.277441	356.847763	0.045289	44896	16.948282	24.739902	256x256	65536	sparse	Learned	322	5	31	2546	31.771093	0.650227	28.751121	0.998738	0.730410	0.622808	8	11	0.000000	42	2638	32.123424	0.700401	0.998707	28.707160	0.431234	0.703257	3451	32.141701	0.693815	0.999225	30.970508	0.304224	0.713828	-0.104483	0.081962	-0.372857	-0.050421	True	0.742311	0.501203	0.714633	28.770072	0.998805	7860
7861.png	0.544624	0.865411	0.927850	0.926119	0.929588	0.999038	28.303382	0.999274	28.899470	0.588320	0.688077	0.408963	31.461384	0.593708	2219	4	1	3	9	1.965714	0.250000	175	172	263.551299	2.568600	0.035522	0.001131	-0.452167	-0.000212	-0.000040	0.010603	1008.560896	0.588320	0.588320	4	1	3	3	9	1.965714	0.250000	4	0	175	172	163	1.532275	2.568600	263.551299	0.035522	44726	20.155926	29.534024	256x256	65536	sparse	Learned	295	4	29	2216	31.805919	0.638566	28.862774	0.999314	0.577717	0.265330	12	1	0.000000	39	2084	32.113603	0.673309	0.999292	28.939281	0.207450	0.551821	4035	32.421804	0.715323	0.999567	31.229703	0.203297	0.564350	0.036696	0.422748	-0.344536	-0.044857	True	0.716346	0.292959	0.543493	28.755550	0.999250	7861
7862.png	0.509728	0.851623	0.919866	0.940273	0.900327	0.999204	27.958694	0.999403	28.357152	0.559042	0.570443	0.387223	30.820506	0.551010	1888	4	2	5	10	1.969231	0.500000	130	128	192.267027	2.929210	0.028597	-0.038659	-0.165480	-0.000171	0.000009	-0.035114	885.812283	0.559042	0.559042	4	2	2	5	10	1.969231	0.500000	4	0	130	128	115	1.502086	2.929210	192.267027	0.028597	45370	24.030720	34.711864	256x256	65536	sparse	Learned	250	4	23	1870	30.899321	0.586984	27.963928	0.999394	0.594156	0.234536	11	1	0.000000	31	1838	31.284998	0.629886	0.999313	27.554740	0.297657	0.526016	4834	32.075387	0.721660	0.999704	31.479766	0.187612	0.562600	0.393224	0.335907	-0.078815	-0.035974	True	0.613259	0.237468	0.548387	28.124174	0.999375	7862
7863.png	0.647406	0.869565	0.930233	0.903491	0.958606	0.999359	27.948453	0.999244	28.134719	0.651592	0.586873	0.689116	30.309739	0.528910	2225	5	4	7	10	1.988571	0.800000	175	174	255.622366	2.949043	0.026468	-0.002296	0.163319	-0.000025	0.000029	-0.000136	1162.920713	0.651592	0.651592	5	4	1	7	10	1.988571	0.800000	5	1	175	174	158	1.469094	2.949043	255.622366	0.026468	45890	20.624719	29.454382	256x256	65536	sparse	Learned	295	5	25	2203	30.605416	0.585478	27.801744	0.999215	0.651729	0.430421	7	4	0.000000	29	1988	30.837594	0.620472	0.999113	27.292865	0.322943	0.622037	4251	31.383218	0.681521	0.999500	30.658382	0.320035	0.642308	0.332975	0.156452	-0.295677	-0.056568	True	0.620158	0.427361	0.649703	27.785134	0.999384	7863
7864.png	0.617932	0.882824	0.937766	0.929362	0.946323	0.998553	28.919965	0.998640	29.194555	0.623672	0.707122	0.482816	31.248141	0.581876	2701	4	7	19	13	2.030612	1.750000	196	199	342.877200	2.736634	0.053817	-0.004200	-0.214607	-0.000147	0.000001	-0.000886	1326.279640	0.623672	0.623672	4	7	-3	19	13	2.030612	1.750000	5	0	196	199	164	1.723001	2.736634	342.877200	0.053817	44974	16.650870	24.263606	256x256	65536	sparse	Learned	318	5	32	2644	31.644778	0.642587	29.130719	0.998639	0.624558	0.327890	15	4	0.000000	41	2474	31.896557	0.679382	0.998549	28.881257	0.168239	0.623203	3452	31.977576	0.685977	0.999022	30.696194	0.176215	0.626313	0.063835	0.379232	-0.396638	-0.060711	True	0.785619	0.379310	0.622132	29.134572	0.998700	7864
7865.png	0.656250	0.930368	0.963928	0.964572	0.963284	0.998925	27.554225	0.999038	27.982724	0.671269	0.639405	0.666007	30.955400	0.570463	2181	4	0	0	8	1.950920	0.000000	163	159	227.752309	3.188169	0.024825	-0.035965	-0.472368	-0.000166	-0.000036	-0.017700	1217.931509	0.671269	0.671269	4	0	4	0	8	1.950920	0.000000	4	0	163	159	155	1.432404	3.188169	227.752309	0.024825	45314	20.776708	30.048602	256x256	65536	sparse	Learned	283	4	26	2149	31.230009	0.614463	28.051581	0.999074	0.688969	0.518779	7	5	0.000000	34	2096	31.543120	0.656085	0.998953	27.699047	0.246103	0.646806	4323	32.060511	0.709627	0.999486	31.016566	0.326095	0.655046	-0.068857	0.120626	-0.274608	-0.044000	True	0.658702	0.438700	0.692215	28.026592	0.999090	7865
7866.png	0.723661	0.900575	0.947687	0.956654	0.938886	0.998729	27.663354	0.998987	28.036148	0.773190	0.541594	0.734858	30.235978	0.531051	2381	5	0	1	13	1.943182	0.000000	176	171	273.937626	2.997388	0.039591	0.033111	0.037722	-0.000042	0.000135	0.043039	1211.215496	0.773190	0.773190	5	0	5	1	13	1.943182	0.000000	6	0	176	171	162	1.601974	2.997388	273.937626	0.039591	45963	19.304074	27.524570	256x256	65536	sparse	Learned	296	6	25	2249	30.571688	0.588929	27.604104	0.998851	0.730150	0.375566	11	3	0.000000	30	2264	30.840289	0.635602	0.998560	26.887724	0.179904	0.706695	3931	31.228837	0.667301	0.999347	29.820126	0.175954	0.706412	0.432045	0.166028	-0.335709	-0.057878	True	0.562495	0.413354	0.690550	27.625632	0.998771	7866
7867.png	0.793384	0.917431	0.956938	0.946746	0.967352	0.998812	27.577005	0.998930	27.962887	0.807981	0.703290	0.702759	31.140314	0.583290	2480	4	9	18	9	2.057471	2.250000	174	179	282.835570	3.059646	0.041168	0.020176	-0.402315	-0.000173	-0.000007	0.037400	1325.072765	0.807981	0.807981	4	9	-5	18	9	2.057471	2.250000	4	1	174	179	147	1.580087	3.059646	282.835570	0.041168	45195	18.223790	26.425806	256x256	65536	sparse	Learned	294	4	28	2393	31.398508	0.630655	27.973388	0.998937	0.770582	0.527633	8	9	0.000000	40	2450	31.826077	0.678163	0.998963	28.196676	0.450090	0.761774	3792	31.981703	0.692430	0.999433	30.735455	0.401810	0.763517	-0.010501	0.175657	-0.258194	-0.047365	True	0.635052	0.446288	0.773207	27.979320	0.998985	7867
7868.png	0.819407	0.917181	0.956801	0.955046	0.958564	0.999312	26.656416	0.999535	27.491896	0.852968	0.591392	0.657185	31.262166	0.585174	2082	4	0	0	8	1.942857	0.000000	140	136	203.994949	2.682342	0.033076	0.008687	-0.648980	-0.000249	-0.000033	0.043444	991.488934	0.852968	0.852968	4	0	4	0	8	1.942857	0.000000	4	0	140	136	132	1.499963	2.682342	203.994949	0.033076	45115	21.669068	31.477426	256x256	65536	sparse	Learned	260	4	27	2072	31.527752	0.623988	27.334909	0.999568	0.809524	0.524791	5	0	0.875000	35	1842	31.706299	0.654945	0.999492	26.897653	0.503415	0.807249	4340	32.331344	0.717245	0.999791	31.047218	0.635781	0.794385	0.156987	0.066602	-0.265586	-0.038815	True	0.593430	0.389994	0.810720	27.305396	0.999561	7868
7869.png	0.776471	0.890843	0.942271	0.918699	0.967084	0.999217	27.462044	0.999278	27.812482	0.794887	0.503415	0.869132	30.453710	0.551067	2513	7	1	3	13	1.931429	0.142857	175	169	269.078210	2.696535	0.041470	0.034226	-0.161672	-0.000103	0.000002	0.034332	1232.218981	0.794887	0.794887	7	1	6	3	13	1.931429	0.142857	7	0	175	169	159	1.592179	2.696535	269.078210	0.041470	45825	18.235177	26.078790	256x256	65536	sparse	Learned	295	7	27	2408	30.917892	0.609026	27.683230	0.999277	0.760556	0.398958	11	6	0.000000	33	2454	31.138270	0.659351	0.999083	26.880520	0.417252	0.762655	3736	31.393735	0.670440	0.999535	29.815791	0.332653	0.745988	0.129252	0.104456	-0.464182	-0.057959	True	0.496270	0.431324	0.742245	27.623715	0.999319	7869
7870.png	0.566557	0.879092	0.935656	0.933333	0.937990	0.998976	27.656012	0.999207	28.411737	0.583609	0.617107	0.404222	31.163438	0.582742	2017	4	4	9	11	2.000000	1.000000	135	135	219.651804	3.258633	0.035951	-0.033827	-0.413045	-0.000185	0.000064	-0.019210	1142.718315	0.583609	0.583609	4	4	0	9	11	2.000000	1.000000	4	0	135	135	115	1.627050	3.258633	219.651804	0.035951	44983	22.301934	32.491820	256x256	65536	sparse	Learned	255	4	26	2016	31.424205	0.618534	28.087010	0.999143	0.602819	0.284937	13	3	0.000000	35	1986	31.735891	0.659974	0.998966	27.683155	0.444285	0.606962	4661	32.445954	0.729382	0.999599	31.805872	0.345763	0.617261	0.324727	0.332170	-0.260767	-0.035792	True	0.665460	0.268994	0.600385	28.069057	0.999161	7870
7871.png	0.556598	0.871763	0.931489	0.915210	0.948357	0.999156	28.162361	0.999182	28.356864	0.571693	0.732865	0.383833	31.429561	0.599539	2261	4	8	16	14	2.045455	2.000000	176	180	304.107648	2.706751	0.042731	0.014881	-0.152198	-0.000112	-0.000020	0.018921	1058.355808	0.571693	0.571693	4	8	-4	16	14	2.045455	2.000000	4	0	176	180	146	1.689487	2.706751	304.107648	0.042731	44814	19.820433	28.985405	256x256	65536	sparse	Learned	296	4	28	2194	31.778372	0.639394	28.250759	0.999201	0.552773	0.322190	9	0	0.375000	42	2252	32.138890	0.683157	0.999195	28.566104	0.280422	0.514793	4058	32.502162	0.719550	0.999556	31.265771	0.251296	0.564179	0.106105	0.410674	-0.348811	-0.039855	True	0.750925	0.288230	0.541717	28.314559	0.999268	7871
7872.png	0.748699	0.886499	0.939835	0.945411	0.934324	0.999271	28.051086	0.999425	28.390664	0.797692	0.558098	0.716893	31.422702	0.593886	2500	5	3	6	10	1.977901	0.600000	181	179	271.622366	2.256331	0.032170	-0.009158	-0.367409	-0.000162	-0.000027	0.016192	838.474751	0.797692	0.797692	5	3	2	6	10	1.977901	0.600000	6	1	181	179	165	1.517443	2.256331	271.622366	0.032170	44865	17.946000	26.214400	256x256	65536	sparse	Learned	303	6	30	2399	31.785076	0.642660	28.391455	0.999452	0.781500	0.493383	7	1	0.916667	40	2302	32.070982	0.682650	0.999380	28.141296	0.415955	0.747430	3558	32.159042	0.695198	0.999671	30.658874	0.309266	0.769006	-0.000791	0.064715	-0.362374	-0.048774	True	0.583832	0.418545	0.757857	28.418495	0.999433	7872
7873.png	0.617264	0.885273	0.939145	0.932305	0.946087	0.999244	26.764430	0.999424	27.383635	0.616626	0.595458	0.373403	30.244300	0.531316	2024	4	3	7	10	1.984733	0.750000	131	130	209.823376	2.788415	0.037163	0.021884	-0.157717	-0.000112	0.000048	0.024006	1011.568546	0.616626	0.616626	4	3	1	7	10	1.984733	0.750000	4	0	131	130	114	1.614026	2.788415	209.823376	0.037163	45854	22.655138	32.379447	256x256	65536	sparse	Learned	251	4	22	1800	30.594006	0.570839	26.899512	0.999376	0.592620	0.245378	13	1	0.000000	29	1996	30.885043	0.623473	0.999292	26.680889	0.283946	0.575322	4590	31.561324	0.698916	0.999705	30.701272	0.344047	0.598660	0.484123	0.350080	-0.349705	-0.039522	True	0.630277	0.235347	0.595380	26.922147	0.999356	7873
7874.png	0.624179	0.903622	0.949371	0.951635	0.947119	0.998644	27.679752	0.998753	28.180219	0.652145	0.583138	0.622459	30.491383	0.537504	2030	4	2	4	8	1.969925	0.500000	133	131	191.338095	3.456351	0.032247	-0.004661	0.035684	0.000014	0.000190	0.003926	1404.301882	0.652145	0.652145	4	2	2	4	8	1.969925	0.500000	4	0	133	131	121	1.460596	3.456351	191.338095	0.032247	45790	22.556650	32.283744	256x256	65536	sparse	Learned	253	4	23	1970	30.664389	0.580191	27.694638	0.998563	0.648219	0.345576	10	2	0.000000	30	1958	30.959651	0.624898	0.998282	27.018169	0.472708	0.602441	4450	31.599684	0.697520	0.999126	30.712088	0.308734	0.625160	0.485581	0.237562	-0.173006	-0.042686	True	0.632121	0.393469	0.628840	27.644069	0.998631	7874
7875.png	0.781127	0.919441	0.958030	0.963040	0.953071	0.999004	26.767306	0.999272	27.450526	0.816532	0.651808	0.775699	30.771436	0.566657	2314	4	2	4	9	1.975309	0.500000	162	160	240.066017	2.966179	0.031604	0.006358	-0.697963	-0.000284	-0.000038	0.036756	1037.857294	0.816532	0.816532	4	2	2	4	9	1.975309	0.500000	4	0	162	160	149	1.500413	2.966179	240.066017	0.031604	45510	19.667243	28.321521	256x256	65536	sparse	Learned	282	4	27	2209	31.199022	0.614779	27.460765	0.999310	0.779777	0.606235	5	3	0.000000	33	2182	31.437878	0.659029	0.999236	27.203724	0.698806	0.787221	4091	31.836015	0.693491	0.999677	31.010438	0.565039	0.760346	-0.010238	0.045573	-0.427586	-0.048121	True	0.668789	0.518779	0.774769	27.465268	0.999288	7875
7876.png	0.544453	0.859175	0.924254	0.903515	0.945967	0.999190	28.806062	0.998974	29.222295	0.554277	0.694254	0.375958	31.802388	0.610917	2203	4	4	10	10	2.000000	1.000000	180	180	273.642131	2.545524	0.024230	0.015941	-0.291972	-0.000078	-0.000028	0.022391	1105.349302	0.554277	0.554277	4	4	0	10	10	2.000000	1.000000	4	1	180	180	160	1.520234	2.545524	273.642131	0.024230	44410	20.158874	29.748525	256x256	65536	sparse	Learned	300	4	30	2151	32.185666	0.652571	29.203449	0.999002	0.531886	0.281076	12	3	0.000000	42	2046	32.400946	0.682358	0.998826	29.139305	0.240970	0.528417	3998	32.749602	0.727544	0.999367	31.413075	0.181269	0.540859	0.018846	0.413178	-0.383278	-0.041654	True	0.624689	0.234857	0.528512	29.098034	0.999268	7876
7877.png	0.679813	0.909567	0.952642	0.942295	0.963220	0.998956	27.860136	0.999091	28.399305	0.692154	0.639405	0.702698	30.921508	0.570326	2181	4	3	8	8	1.987179	0.750000	156	155	226.237590	3.120898	0.036272	0.036411	-0.102131	-0.000075	0.000093	0.050208	1330.413580	0.692154	0.692154	4	3	1	8	8	1.987179	0.750000	4	0	156	155	140	1.459597	3.120898	226.237590	0.036272	45275	20.758826	30.048602	256x256	65536	sparse	Learned	276	4	26	2102	31.243912	0.611872	27.995224	0.998997	0.641947	0.513248	7	10	0.000000	36	2156	31.567913	0.659456	0.998905	27.635229	0.382590	0.625289	4227	32.042604	0.705568	0.999467	31.071958	0.256956	0.635777	0.404081	0.126157	-0.322404	-0.041546	True	0.630277	0.442894	0.643402	27.962267	0.999032	7877
7878.png	0.687347	0.887924	0.940635	0.940635	0.940635	0.999316	26.578322	0.999558	27.244754	0.713930	0.571729	0.655496	30.178533	0.525489	2217	5	5	10	11	2.000000	1.000000	153	153	240.551299	2.564643	0.046985	0.025226	-0.577314	-0.000208	-0.000005	0.027535	951.193333	0.713930	0.713930	5	5	0	10	11	2.000000	1.000000	5	0	153	153	132	1.572231	2.564643	240.551299	0.046985	46028	20.761389	29.560668	256x256	65536	sparse	Learned	273	5	24	2116	30.516004	0.578303	27.152707	0.999563	0.686395	0.405479	7	0	0.800000	28	1984	30.706953	0.616016	0.999478	26.473493	0.460259	0.691176	4237	31.277140	0.680733	0.999754	30.172991	0.350213	0.697297	0.092047	0.166250	-0.337471	-0.052814	True	0.576838	0.378115	0.662121	27.155636	0.999524	7878
7879.png	0.397603	0.298129	0.459321	0.890090	0.309524	0.990459	15.647018	0.999659	27.523594	0.537298	0.698806	0.875239	27.688665	0.499574	1191	1	2	4	3	2.041667	2.000000	48	49	73.426407	4.166744	0.046946	-0.309869	-4.836314	-0.005490	0.001281	0.266661	924.081087	0.537298	0.537298	1	2	-1	4	3	2.041667	2.000000	1	0	48	49	41	1.498498	4.166744	73.426407	0.046946	46082	38.691856	55.026029	256x256	65536	sparse	Frangi	168	1	4	1174	27.998944	0.513706	20.153663	0.998378	0.270637	0.615829	6	6	0.000000	20	1152	30.335772	0.571063	0.999493	25.893810	0.554251	0.295569								7.369931	0.082977	-0.310279	-0.014133	True	0.536060	0.469181	0.707473	20.483332	0.995948	7879
7881.png	0.490893	0.833929	0.909445	0.937751	0.882798	0.999176	27.145093	0.999593	28.217349	0.553254	0.574717	0.346235	30.748178	0.554684	1857	4	0	0	8	1.942029	0.000000	138	134	187.367532	2.568987	0.028451	-0.010415	-0.452166	-0.000281	0.000063	0.000401	934.993744	0.553254	0.553254	4	0	4	0	8	1.942029	0.000000	4	0	138	134	130	1.398265	2.568987	187.367532	0.028451	45339	24.415186	35.291330	256x256	65536	sparse	Learned	258	4	23	1774	31.049100	0.590189	27.382815	0.999530	0.552853	0.208638	10	0	0.250000	31	1674	31.322487	0.626309	0.999523	27.426975	0.190152	0.526017	5124	32.261170	0.734203	0.999786	31.547433	0.106918	0.547641	0.834533	0.366079	-0.300923	-0.035505	True	0.593430	0.205466	0.501308	27.597259	0.999457	7881
7882.png	0.662896	0.785661	0.879967	0.900847	0.860032	0.999070	26.765920	0.999492	27.817844	0.740081	0.537912	0.529753	30.037926	0.518079	2010	5	2	6	12	1.958042	0.400000	143	140	222.722871	2.631290	0.037906	0.030350	-0.708477	-0.000334	0.000011	0.074328	1080.340385	0.740081	0.740081	5	2	3	6	12	1.958042	0.400000	5	0	143	140	125	1.590878	2.631290	222.722871	0.037906	46036	22.903483	32.604975	256x256	65536	sparse	Learned	263	5	22	1937	30.302342	0.564180	27.462650	0.999481	0.665753	0.333690	10	0	0.500000	26	1852	30.586629	0.608065	0.999320	26.519561	0.271426	0.658964	4630	31.387412	0.694693	0.999746	30.821681	0.225514	0.655219	0.355193	0.204222	-0.264416	-0.046102	True	0.564822	0.299216	0.632546	27.474396	0.999404	7882
