stem,segmenter,iou_cpu_gpu,pixels_differ,segGPU_t100_n_components,segGPU_t100_total_length_px,segGPU_t100_mean_width_px,segGPU_t100_n_branches,segGPU_t100_n_junctions,segGPU_t100_cycle_rank,segGPU_degree5_n_components,segGPU_degree5_total_length_px,segGPU_degree5_mean_width_px,segGPU_degree5_n_branches,segGPU_degree5_n_junctions,segGPU_degree5_cycle_rank
7759,Learned,1.0,0,4,253.9655121145938,6.320766239843918,12,4,0,4,245.5512985522207,6.3438912955293505,10,3,0
7760,Learned,1.0,0,4,186.8233764908628,5.403746189654907,6,1,0,4,183.8233764908628,5.403611117381513,4,0,0
7761,Learned,1.0,0,4,220.16652224137044,6.2057158238171715,8,2,0,4,215.7523086789974,6.167890709621103,6,1,0
7762,Learned,1.0,0,5,194.86500705120545,5.603218310544279,7,1,0,5,191.86500705120542,5.565742247666132,5,0,0
7763,Learned,1.0,0,4,328.8061325481598,6.051033094735927,14,5,1,4,322.97770542341357,6.010011494787033,11,4,1
7764,Learned,1.0,0,5,304.86500705120545,6.562962959689003,11,3,0,5,299.0365799264593,6.5621739558102465,9,2,0
7765,Learned,1.0,0,4,218.06601717798213,5.092156296067143,6,1,0,4,218.06601717798213,5.092156296067143,6,1,0
7766,Learned,1.0,0,4,301.048773235279,6.382636982439878,12,4,0,4,292.8061325481597,6.390285913961744,8,2,0
7767,Learned,1.0,0,4,152.6101730552664,4.92760632348431,4,0,0,4,152.6101730552664,4.92760632348431,4,0,0
7768,Learned,1.0,0,4,305.6051224213831,6.634385895885372,17,7,1,4,301.60512242138304,6.5917241637107145,15,6,1
7769,Learned,0.9994385176866929,1,4,267.1787155501902,7.0549464812975105,8,2,0,4,267.1787155501902,7.0549464812975105,8,2,0
7770,Learned,1.0,0,4,225.96551211459376,6.398944675862512,8,2,0,4,219.55129855222066,6.389090072663238,6,1,0
7771,Learned,1.0,0,4,200.30865786510137,6.211059843948602,6,1,0,4,200.30865786510137,6.211059843948602,6,1,0
7772,Learned,1.0,0,4,190.2670273047588,6.522506267539513,8,2,0,4,190.2670273047588,6.522506267539513,8,2,0
7773,Learned,1.0,0,5,263.4213562373095,5.226525355287524,11,3,0,5,261.4213562373095,5.225089449777862,9,2,0
7774,Learned,1.0,0,5,285.14927829866724,5.309660589239476,7,1,0,5,285.14927829866724,5.309660589239476,7,1,0
7775,Learned,1.0,0,4,209.2375900532359,5.9493184238650825,9,3,1,4,206.82337649086278,5.9408737126529,7,2,1
7776,Learned,1.0,0,4,321.46298679765215,6.317385236728082,16,7,2,4,316.63455967290594,6.297693226071971,14,6,2
7777,Learned,1.0,0,5,268.7645019878171,6.978592850075482,7,1,0,5,266.350288425444,6.9783988144993065,5,0,0
7778,Learned,1.0,0,4,247.79393923933995,5.493853900420913,10,3,0,4,245.37972567696687,5.497750721037444,8,2,0
7779,Learned,1.0,0,4,229.16652224137047,6.293196303473393,13,5,1,4,225.7523086789974,6.278625880257427,9,3,1
7780,Learned,1.0,0,4,272.73506473629425,5.062671757642323,15,6,1,4,254.66399692442877,5.065166096771291,6,1,1
7781,Learned,1.0,0,4,281.37972567696687,7.0625827113862,15,6,1,4,271.5512985522207,7.096250323803507,11,4,1
7782,Learned,1.0,0,4,233.8944443027283,7.098288424613652,12,4,0,4,225.651803615609,7.108596520930836,8,2,0
7783,Learned,1.0,0,5,273.3208511739212,6.5517995531553055,10,3,1,5,270.32085117392114,6.539936490953398,8,2,1
7784,Learned,1.0,0,5,275.93607486307087,5.661891511146531,5,0,0,5,275.93607486307087,5.661891511146531,5,0,0
7785,Learned,1.0,0,5,327.8772003600252,6.144236392445043,17,6,1,5,323.04877323527904,6.085637479524397,14,5,1
7786,Learned,1.0,0,5,230.03657992645924,5.261219394006228,7,1,0,5,230.03657992645924,5.261219394006228,7,1,0
7787,Learned,1.0,0,4,269.49242404917493,5.605056147027311,6,1,0,4,269.49242404917493,5.605056147027311,6,1,0
7788,Learned,1.0,0,4,193.4091629284897,6.334085442329852,8,2,0,4,193.4091629284897,6.334085442329852,8,2,0
7789,Learned,1.0,0,4,220.79393923934,5.521273472205826,11,4,1,4,220.79393923934,5.521273472205826,11,4,1
7790,Learned,0.9991980753809142,1,4,234.23759005323592,5.462146595315527,8,2,0,4,234.23759005323592,5.462146595315527,8,2,0
7791,Learned,1.0,0,4,293.1787155501903,7.369920005344799,15,6,1,4,284.9360748630709,7.361267308000721,9,3,1
7792,Learned,1.0,0,4,231.89444430272823,5.806253073590122,6,1,0,4,228.48023074035513,5.774401240144717,4,0,0
7793,Learned,1.0,0,5,181.4091629284897,5.466308425695002,5,0,0,5,181.4091629284897,5.466308425695002,5,0,0
7794,Learned,1.0,0,4,194.09545442950497,6.044971542353777,6,1,0,4,189.68124086713186,5.989841290178545,4,0,0
7795,Learned,1.0,0,4,144.81118318204307,5.73134805750911,6,1,0,4,144.81118318204307,5.73134805750911,6,1,0
7796,Learned,1.0,0,5,268.42135623730945,5.323987969488869,7,1,0,5,268.42135623730945,5.323987969488869,7,1,0
7797,Learned,1.0,0,5,212.55129855222066,4.7796512516225595,5,0,0,5,212.55129855222066,4.7796512516225595,5,0,0
7798,Learned,1.0,0,4,206.23759005323592,5.567618849381982,6,1,0,4,203.82337649086284,5.555324918704227,4,0,0
7799,Learned,1.0,0,4,296.9066376115481,6.3263270573643515,19,8,1,4,285.6639969244288,6.300479220813645,13,5,1
7800,Learned,1.0,0,4,245.72287142747447,6.328100636726511,10,3,0,4,245.72287142747447,6.328100636726511,10,3,0
7801,Learned,1.0,0,6,315.8772003600252,5.26953532119232,6,0,0,6,315.8772003600252,5.26953532119232,6,0,0
7802,Learned,1.0,0,5,264.06601717798213,6.148723519387939,14,5,1,5,258.237590053236,6.151303024796903,10,3,1
7803,Learned,1.0,0,4,222.6223663640862,5.5373442644546245,8,2,0,4,222.6223663640862,5.5373442644546245,8,2,0
7804,Learned,1.0,0,4,249.03657992645924,5.531549683115925,8,2,1,4,244.62236636408616,5.515686869461622,5,1,1
7805,Learned,1.0,0,5,352.3624817342637,6.1138621634198325,17,6,0,5,347.5340546095175,6.131273189280448,15,5,0
7806,Learned,1.0,0,5,221.78174593052017,5.710580031867487,9,2,0,5,215.953318805774,5.723839570832085,5,0,0
7807,Learned,1.0,0,5,315.2497833620557,7.248416476844684,16,6,1,5,307.00714267493646,7.230170341993873,12,4,1
7808,Learned,1.0,0,5,236.10764773832472,5.46263186352524,9,2,0,5,236.10764773832472,5.46263186352524,9,2,0
7809,Learned,1.0,0,5,338.32085117392114,5.629116761146426,15,6,2,5,334.906637611548,5.635530306705097,13,5,2
7810,Learned,1.0,0,4,263.0365799264593,6.339086471605817,10,3,0,4,263.0365799264593,6.339086471605817,10,3,0
7811,Learned,1.0,0,5,273.2497833620557,5.49549981464886,13,4,0,5,268.8355697996826,5.5355727430356945,11,3,0
7812,Learned,1.0,0,5,197.58073580374352,5.299196723721708,9,2,0,5,193.7523086789973,5.275781894000586,7,1,0
7813,Learned,1.0,0,4,242.16652224137044,6.644575294617385,10,3,0,4,235.33809511662426,6.654644156648424,8,2,0
7814,Learned,1.0,0,4,161.75230867899737,5.752141227123549,4,0,0,4,161.75230867899737,5.752141227123549,4,0,0
7815,Learned,1.0,0,5,261.45079348883246,6.378726490887762,13,4,0,5,251.79393923934003,6.354103050556526,9,2,0
7816,Learned,1.0,0,4,222.2792206135785,5.743236156992103,6,1,0,4,222.2792206135785,5.743236156992103,6,1,0
7817,Learned,1.0,0,4,219.55129855222071,5.660091897846451,8,2,0,4,217.55129855222074,5.639129297274656,6,1,0
7818,Learned,1.0,0,4,222.99494936611666,6.45801350426199,14,5,0,4,210.7523086789974,6.481747120709568,8,2,0
7819,Learned,1.0,0,4,205.78174593052023,5.470974640348652,8,2,0,4,204.36753236814712,5.456203472217537,6,1,0
7820,Learned,1.0,0,4,278.56349186104046,5.446133302255004,12,4,0,4,278.56349186104046,5.446133302255004,12,4,0
7821,Learned,1.0,0,5,187.95331880577402,6.058023234122951,11,3,0,5,182.53910524340094,6.042030816023746,7,1,0
7822,Learned,1.0,0,4,222.30865786510134,5.573402601941463,6,1,0,4,219.30865786510134,5.577897027283587,4,0,0
7823,Learned,1.0,0,5,259.30865786510145,6.839380236578468,9,2,0,5,259.30865786510145,6.839380236578468,9,2,0
7824,Learned,1.0,0,4,168.61017305526642,5.190238515895967,6,1,0,4,168.61017305526642,5.190238515895967,6,1,0
7825,Learned,1.0,0,4,196.6101730552664,5.085624408348563,7,1,0,4,192.19595949289328,5.128069443809917,6,1,0
7826,Learned,1.0,0,4,270.48023074035524,5.34169977998751,14,5,0,4,268.48023074035524,5.320521620976484,12,4,0
7827,Learned,1.0,0,5,238.76450198781714,4.8828269287977974,9,2,0,5,234.52186130069788,4.887073447874953,7,1,0
7828,Learned,1.0,0,5,240.16652224137044,5.980046813803676,8,2,1,5,237.16652224137044,5.952938535300704,6,1,1
7829,Frangi,1.0,0,4,108.25483399593907,8.976134240152696,8,2,0,4,106.84062043356596,8.910424859594384,6,1,0
7830,Learned,1.0,0,6,221.4386001800126,5.470359248575735,8,1,0,6,216.0243866176395,5.449609273509252,6,0,0
7831,Learned,1.0,0,4,272.6223663640862,7.442223309701885,19,8,1,4,268.79393923934,7.402598001805225,15,6,1
7832,Learned,1.0,0,6,256.8944443027283,6.426481021499331,13,4,1,6,254.8944443027283,6.373932221271613,11,3,1
7834,Learned,1.0,0,4,302.17871555019025,6.273712983977807,10,3,0,4,297.350288425444,6.278649586394537,8,2,0
7835,Learned,1.0,0,5,272.4213562373095,5.187031015883062,9,2,0,5,272.4213562373095,5.187031015883062,9,2,0
7836,Learned,1.0,0,5,312.6639969244288,5.419081776525237,10,2,0,5,309.6639969244288,5.406539266467503,8,1,0
7837,Learned,1.0,0,4,232.86500705120545,6.0579966789353845,10,3,0,4,229.03657992645927,6.065694337602488,8,2,0
7838,Learned,1.0,0,4,238.69343417595158,6.291935997005773,7,1,0,4,238.69343417595158,6.291935997005773,7,1,0
7839,Learned,1.0,0,5,208.48023074035524,6.594622443298448,10,3,1,5,204.06601717798213,6.5459820615071695,8,2,1
7840,Learned,1.0,0,4,186.50966799187805,4.852720135537768,6,1,0,4,186.50966799187805,4.852720135537768,6,1,0
7841,Learned,1.0,0,4,257.9360748630709,5.335282801103326,8,2,0,4,257.9360748630709,5.335282801103326,8,2,0
7842,Learned,1.0,0,6,290.5929291125633,5.573315009276779,10,2,0,6,290.5929291125633,5.573315009276779,10,2,0
7843,Learned,1.0,0,5,257.2792206135785,5.615845645068979,7,1,0,5,251.4507934888323,5.591841328419021,5,0,0
7844,Learned,1.0,0,4,245.4091629284897,6.111041280279465,10,3,0,4,237.3380951166242,5.983164705591538,8,2,0
7845,Learned,1.0,0,6,273.6518036156091,6.469141481246954,10,2,0,6,273.6518036156091,6.469141481246954,10,2,0
7846,Learned,1.0,0,4,246.96551211459376,5.186415571337691,8,2,0,4,246.96551211459376,5.186415571337691,8,2,0
7847,Learned,1.0,0,5,223.72287142747447,4.896328129648787,5,0,0,5,223.72287142747447,4.896328129648787,5,0,0
7849,Learned,1.0,0,6,155.095454429505,5.7504940444045,6,0,0,6,155.095454429505,5.7504940444045,6,0,0
7850,Learned,1.0,0,5,183.8528137423857,7.114863233078813,7,1,0,5,183.8528137423857,7.114863233078813,7,1,0
7851,Learned,1.0,0,4,258.3086578651014,4.6525268907972155,8,2,0,4,258.3086578651014,4.6525268907972155,8,2,0
7853,Learned,1.0,0,6,217.72287142747447,5.194017103557103,8,1,0,6,215.72287142747447,5.189376815441311,6,0,0
7854,Frangi,1.0,0,4,71.69848480983501,8.964997887740774,6,1,0,4,69.2842712474619,8.87965485688526,4,0,0
7855,Learned,1.0,0,5,333.4335495461292,5.21730234820354,13,4,0,5,327.605122421383,5.24833368848711,11,3,0
7856,Learned,1.0,0,4,343.634559672906,6.838499461744437,24,12,4,4,339.634559672906,6.856988038774833,18,9,4
7857,Learned,1.0,0,6,298.03657992645924,7.179447633140237,12,3,0,6,286.96551211459376,7.190677549340146,8,1,0
7858,Learned,1.0,0,4,238.237590053236,5.557035879403127,13,5,1,4,236.23759005323598,5.553285721602272,11,4,1
7859,Learned,1.0,0,6,302.4213562373095,6.500779451871803,12,3,0,6,300.4213562373095,6.487655507599136,10,2,0
7860,Learned,1.0,0,5,353.19090885901,6.507215991751719,18,7,2,5,350.7766952966369,6.488107951135508,17,7,2
7861,Learned,1.0,0,4,262.13708498984755,5.167819392383597,6,1,0,4,262.13708498984755,5.167819392383597,6,1,0
7862,Learned,1.0,0,4,189.4386001800126,5.963314042553934,8,2,0,4,189.4386001800126,5.963314042553934,8,2,0
7863,Learned,1.0,0,5,251.3797256769669,5.758378364495914,8,2,1,5,251.3797256769669,5.758378364495914,8,2,1
7864,Learned,1.0,0,5,351.29141392239836,5.696452866786989,21,8,0,5,344.0487732352791,5.680073649997798,17,6,0
7865,Learned,1.0,0,4,227.7523086789973,6.455360870088465,4,0,0,4,227.7523086789973,6.455360870088465,4,0,0
7866,Learned,1.0,0,6,264.45079348883235,6.175909779633795,8,1,0,6,264.45079348883235,6.175909779633795,8,1,0
7867,Learned,1.0,0,4,279.7645019878171,6.348255283192602,17,7,1,4,271.52186130069776,6.383281223257547,11,4,1
7868,Learned,1.0,0,4,203.9949493661166,5.3538776425509855,4,0,0,4,203.9949493661166,5.3538776425509855,4,0,0
7869,Learned,1.0,0,7,282.32085117392114,5.510578101401591,13,3,0,7,272.0782104868019,5.478401676346524,7,0,0
7870,Learned,1.0,0,4,217.40916292848976,6.618378825249042,12,4,0,4,213.99494936611666,6.584478638058976,10,3,0
7871,Learned,1.0,0,4,295.6223663640862,5.491295933796086,17,6,0,4,292.79393923934003,5.475107412206202,15,5,0
7872,Learned,1.0,0,6,276.4507934888324,4.535319838846322,11,3,1,6,276.4507934888324,4.535319838846322,11,3,1
7873,Learned,1.0,0,4,205.58073580374355,5.528661587556203,8,2,0,4,205.58073580374355,5.528661587556203,8,2,0
7874,Learned,1.0,0,4,199.58073580374355,7.566548394886658,8,2,0,4,195.33809511662426,7.427759568417489,6,1,0
7875,Learned,1.0,0,4,237.23759005323586,5.999555406451202,6,1,0,4,237.23759005323586,5.999555406451202,6,1,0
7876,Learned,1.0,0,4,269.6223663640862,5.193525334044992,11,4,1,4,269.6223663640862,5.193525334044992,11,4,1
7877,Learned,1.0,0,4,229.40916292848976,6.353599457748763,10,3,0,4,221.99494936611663,6.349567217172585,6,1,0
7878,Learned,1.0,0,5,239.30865786510142,5.159625618871454,11,3,0,5,231.4802307403552,5.110733199524222,9,2,0
7879,Frangi,1.0,0,1,70.59797974644668,8.21645047713875,3,1,0,1,70.59797974644668,8.21645047713875,3,1,0
7881,Learned,1.0,0,4,189.7817459305202,5.156438031888308,6,1,0,4,187.36753236814712,5.143358112034983,4,0,0
7882,Learned,1.0,0,5,219.89444430272835,5.3440260303374085,9,2,0,5,219.89444430272835,5.3440260303374085,9,2,0
7883,Learned,1.0,0,5,171.58073580374355,5.964296821622942,7,1,0,5,169.58073580374358,5.948449343290625,5,0,0
7884,Learned,1.0,0,4,189.72287142747453,6.663185315295129,6,1,0,4,189.72287142747453,6.663185315295129,6,1,0
7885,Learned,1.0,0,4,173.99494936611663,6.2055490547690155,7,1,0,4,173.99494936611663,6.2055490547690155,7,1,0
7886,Learned,1.0,0,5,254.03657992645924,4.9387800415455905,5,0,0,5,254.03657992645924,4.9387800415455905,5,0,0
7887,Learned,1.0,0,4,240.96551211459382,5.21853310388142,13,5,1,4,230.7228714274745,5.303946161632328,5,1,1
7888,Learned,1.0,0,4,222.45079348883232,5.739222044461329,6,1,0,4,222.45079348883232,5.739222044461329,6,1,0
7889,Learned,1.0,0,4,288.4213562373095,6.230874047293465,8,2,0,4,288.4213562373095,6.230874047293465,8,2,0
7890,Learned,1.0,0,4,223.1370849898476,7.094143715890551,11,4,1,4,219.1370849898476,7.118384614126185,9,3,1
7891,Learned,1.0,0,5,371.4335495461292,6.065021872958155,19,7,0,5,363.19090885900994,6.042955392423953,15,5,0
7892,Learned,1.0,0,6,249.55129855222071,6.939780145751296,13,4,1,6,244.72287142747453,6.908150643287753,9,2,1
7893,Learned,1.0,0,5,243.0365799264593,5.955516385028381,9,2,0,5,239.6223663640862,5.856753195309577,7,1,0
7894,Learned,1.0,0,4,257.90663761154804,5.449855867956988,9,2,0,4,250.07821048680182,5.394346222977323,7,1,0
7895,Learned,1.0,0,6,231.4507934888324,6.095738437108981,10,2,0,6,228.0365799264593,6.079674864808602,8,1,0
7896,Learned,1.0,0,5,237.4802307403552,6.070803716252199,9,2,0,5,230.23759005323592,6.0510456034551785,7,1,0
7897,Frangi,1.0,0,2,83.84062043356596,10.113582876448339,4,1,0,2,83.84062043356596,10.113582876448339,4,1,0
7898,Learned,1.0,0,4,293.6934341759516,4.450757016916066,10,3,0,4,290.27922061357856,4.440983928616123,8,2,0
7899,Learned,1.0,0,5,174.02438661763952,6.245361498119692,7,1,0,5,169.61017305526644,6.240758189024788,5,0,0
7900,Learned,1.0,0,4,211.09545442950497,6.557927348856276,9,2,0,4,207.26702730475878,6.559411217637781,7,1,0
7901,Learned,1.0,0,4,223.30865786510134,6.7497241279701,4,0,0,4,223.30865786510134,6.7497241279701,4,0,0
7902,Frangi,1.0,0,4,72.04163056034263,7.193777903726217,4,0,0,4,72.04163056034263,7.193777903726217,4,0,0
7903,Learned,1.0,0,4,234.2670273047588,5.966487113494391,14,5,0,4,226.8528137423857,5.931342767204487,10,3,0
7904,Learned,1.0,0,5,281.93607486307087,5.600547213163986,7,1,0,5,281.93607486307087,5.600547213163986,7,1,0
7906,Learned,1.0,0,5,213.1665222413705,6.089495852620362,8,2,1,5,213.1665222413705,6.089495852620362,8,2,1
7907,Learned,1.0,0,5,224.72287142747453,6.496517343716046,9,2,0,5,221.30865786510145,6.523861540405842,7,1,0
7908,Learned,0.9992492492492493,1,5,294.0071426749363,4.564591864894158,9,2,0,5,292.00714267493635,4.542413066616439,7,1,0
7909,Learned,1.0,0,4,282.03657992645924,5.908209053372161,11,4,1,4,274.79393923934,5.890820186734781,7,2,1
7910,Learned,0.9994813278008299,1,4,240.92388155425118,7.706377319224824,10,3,0,4,235.09545442950497,7.73131105319653,8,2,0
7911,Learned,1.0,0,5,221.4091629284898,6.699968708697492,12,4,1,5,221.4091629284898,6.699968708697492,12,4,1
7912,Learned,1.0,0,4,241.13708498984764,6.7912883657266265,13,5,1,4,239.72287142747453,6.786484728938543,11,4,1
7914,Learned,1.0,0,4,210.23759005323595,6.189354353457756,8,2,0,4,210.23759005323595,6.189354353457756,8,2,0
7915,Learned,1.0,0,4,229.96551211459376,5.773689728781688,10,3,0,4,224.5512985522207,5.718097726525587,6,1,0
7916,Learned,1.0,0,4,235.69343417595155,6.514374697204489,10,3,0,4,226.8650070512054,6.5210093375483815,6,1,0
7917,Learned,1.0,0,5,279.4213562373095,5.596937116235111,9,2,0,5,279.4213562373095,5.596937116235111,9,2,0
7918,Learned,1.0,0,4,143.22539674441617,6.03062043224803,6,1,1,4,143.22539674441617,6.03062043224803,6,1,1
7919,Learned,1.0,0,4,266.45079348883235,5.4590237381434035,14,5,0,4,256.208152801713,5.501142219131873,8,2,0
7920,Learned,1.0,0,4,228.49242404917493,5.610244113059018,10,3,0,4,220.66399692442874,5.611817182819332,8,2,0
7921,Learned,1.0,0,4,198.68124086713186,7.746399198032413,8,2,0,4,196.26702730475876,7.703891969985025,6,1,0
7922,Learned,0.9991680532445923,1,4,202.651803615609,5.968828662796776,7,2,1,4,199.23759005323592,5.937284996418566,5,1,1
7923,Learned,1.0,0,4,218.20815280171306,5.89802777079101,4,0,0,4,218.20815280171306,5.89802777079101,4,0,0
7925,Learned,1.0,0,5,278.90663761154815,5.767984079493291,11,3,0,5,278.90663761154815,5.767984079493291,11,3,0
7926,Learned,1.0,0,5,202.16652224137044,6.144132950156619,7,1,0,5,195.33809511662423,6.1633684640881,5,0,0
7927,Learned,1.0,0,4,244.86500705120548,7.057102395822818,13,4,0,4,237.0365799264593,7.080789516361993,11,3,0
7928,Learned,1.0,0,4,236.93607486307093,5.119055980583346,12,4,0,4,231.10764773832472,5.075725579483545,8,2,0
7929,Learned,1.0,0,5,251.4802307403552,5.151645261204586,9,2,0,5,248.4802307403552,5.152957017915786,7,1,0
7930,Learned,1.0,0,6,301.6639969244288,4.82722639090427,10,2,0,6,301.6639969244288,4.82722639090427,10,2,0
7931,Learned,1.0,0,4,317.9777054234135,5.994640513962506,12,4,0,4,317.9777054234135,5.994640513962506,12,4,0
7932,Learned,1.0,0,4,243.72287142747453,6.935121295408977,15,6,1,4,239.89444430272832,6.940638061061202,13,5,1
7933,Learned,1.0,0,4,329.8061325481598,6.059248204045862,19,8,1,4,323.56349186104046,6.062110542762109,15,6,1
7934,Learned,1.0,0,5,245.03657992645924,5.999434694885577,9,2,0,5,239.62236636408613,5.949817413969547,7,1,0
7935,Learned,1.0,0,5,294.6345596729058,6.043876415386298,8,2,1,5,294.6345596729058,6.043876415386298,8,2,1
7936,Learned,1.0,0,4,297.8772003600252,5.040903166868599,10,3,0,4,297.8772003600252,5.040903166868599,10,3,0
7937,Learned,1.0,0,4,279.1076477383247,5.685116898989784,13,5,1,4,277.1076477383248,5.66840943443654,11,4,1
7939,Learned,1.0,0,5,321.9777054234135,5.711804927811231,8,2,1,5,321.9777054234135,5.711804927811231,8,2,1
7940,Learned,1.0,0,5,286.62236636408613,5.1633183922769375,10,3,1,5,286.62236636408613,5.1633183922769375,10,3,1
7941,Learned,1.0,0,5,233.16652224137044,4.718236646144429,5,0,0,5,233.16652224137044,4.718236646144429,5,0,0
7942,Learned,1.0,0,4,271.5929291125633,5.658356958576633,10,3,0,4,271.5929291125633,5.658356958576633,10,3,0
7943,Learned,1.0,0,5,224.9655121145938,7.380870827598927,11,3,1,5,221.55129855222071,7.403876573391546,10,3,1
7944,Learned,1.0,0,4,225.5512985522207,7.237668449211682,7,2,1,4,223.55129855222066,7.226073613101785,5,1,1
7945,Learned,1.0,0,4,220.62236636408613,4.928842167991094,6,1,0,4,220.62236636408613,4.928842167991094,6,1,0
7946,Learned,1.0,0,5,309.03657992645924,6.014516720029131,9,2,0,5,309.03657992645924,6.014516720029131,9,2,0
7947,Learned,1.0,0,4,257.3086578651014,5.311919946563437,8,2,0,4,253.8944443027283,5.316114450759291,6,1,0
7948,Learned,1.0,0,4,190.36753236814712,6.576873074478047,8,2,0,4,182.53910524340097,6.544921398527107,4,0,0
7949,Learned,1.0,0,4,247.52186130069782,7.238661969682649,8,3,2,4,247.52186130069782,7.238661969682649,8,3,2
7950,Learned,1.0,0,4,239.62236636408613,6.264280415484365,8,2,0,4,234.79393923933995,6.259818935619664,6,1,0
7951,Learned,1.0,0,5,258.936074863071,5.849598762054486,13,4,0,5,244.86500705120548,5.824281459071983,9,2,0
7952,Learned,1.0,0,4,187.2375900532359,4.9698566318486845,4,0,0,4,187.2375900532359,4.9698566318486845,4,0,0
7953,Learned,1.0,0,5,366.43354954612914,5.468339765351295,9,2,0,5,364.01933598375604,5.467781612669674,7,1,0
7954,Learned,0.9992094861660079,1,5,267.4213562373095,4.739679700164819,7,1,0,5,267.4213562373095,4.739679700164819,7,1,0
7955,Learned,1.0,0,4,193.16652224137047,5.350912875143274,7,2,1,4,188.33809511662426,5.299336892849076,5,1,1
7956,Learned,1.0,0,5,187.6812408671319,5.948126668378297,8,2,1,5,187.6812408671319,5.948126668378297,8,2,1
7957,Learned,1.0,0,5,199.09545442950497,5.794098583139454,5,0,0,5,199.09545442950497,5.794098583139454,5,0,0
7958,Learned,1.0,0,5,195.75230867899737,7.099417694791287,7,1,0,5,190.92388155425118,7.001173836096145,5,0,0
7960,Learned,1.0,0,4,258.40916292848976,5.958616437916232,16,6,0,4,245.75230867899737,5.91868958360064,10,3,0
7961,Learned,1.0,0,4,304.1787155501902,5.202565556235152,7,2,1,4,304.1787155501902,5.202565556235152,7,2,1
7962,Learned,1.0,0,5,208.53910524340097,6.603052731356123,11,3,0,5,206.12489168102786,6.62391480685796,9,2,0
7963,Learned,1.0,0,4,189.75230867899737,5.159581970565023,7,1,0,4,189.75230867899737,5.159581970565023,7,1,0
7964,Learned,1.0,0,4,226.99494936611669,6.80994864314055,18,8,2,4,212.5096679918781,6.794959231767926,10,4,2
7965,Learned,1.0,0,6,333.906637611548,5.6770311258583845,9,2,1,6,333.906637611548,5.6770311258583845,9,2,1
7966,Learned,0.9991438356164384,1,4,231.48023074035527,5.240980594628424,10,3,0,4,227.0660171779821,5.225300274356322,6,1,0
7967,Learned,0.9994262765347103,1,6,285.42135623730945,5.959720540702791,8,1,0,6,283.42135623730945,5.956759957047642,6,0,0
7969,Learned,1.0,0,5,388.53405460951757,7.049476657039074,18,7,2,5,381.70562748477136,7.067766782413998,14,5,2
7970,Learned,1.0,0,5,177.53910524340094,5.794761833847518,7,1,0,5,177.53910524340094,5.794761833847518,7,1,0
7971,Learned,1.0,0,5,295.52186130069776,5.607406584386213,13,5,2,5,292.1076477383247,5.582909863666296,9,3,2
7972,Learned,1.0,0,4,328.29141392239825,5.671981829669413,11,4,1,4,328.29141392239825,5.671981829669413,11,4,1
7973,Learned,1.0,0,4,269.79393923934003,7.51554555109943,12,4,0,4,262.5512985522207,7.549017438453101,8,2,0
7974,Learned,0.9993827160493827,1,5,303.24978336205567,5.593796381717397,10,3,1,5,299.42135623730945,5.588602627437657,8,2,1
7975,Learned,1.0,0,4,235.26702730475884,5.480004223930262,9,3,1,4,231.8528137423857,5.478309132645205,7,2,1
7976,Learned,1.0,0,5,264.7645019878171,6.193122928129193,8,2,1,5,264.7645019878171,6.193122928129193,8,2,1
7977,Learned,1.0,0,4,316.0365799264593,5.382824174065596,18,7,0,4,313.62236636408613,5.37409346368281,16,6,0
7978,Learned,1.0,0,6,301.0071426749364,6.3913241812282875,12,3,0,6,288.350288425444,6.408183450759757,8,1,0
7979,Learned,1.0,0,4,177.8944443027283,5.072118326559486,4,0,0,4,177.8944443027283,5.072118326559486,4,0,0
7980,Learned,1.0,0,5,241.76450198781714,6.521388292679955,9,2,1,5,240.76450198781714,6.520364717166826,8,2,1
7981,Learned,1.0,0,4,317.1492782986674,5.954851018953762,15,6,1,4,311.73506473629425,5.903107978287034,11,4,1
7982,Learned,1.0,0,5,267.9066376115481,5.269361508012704,11,3,0,5,267.9066376115481,5.269361508012704,11,3,0
7983,Learned,1.0,0,5,206.09545442950497,6.124795205872366,11,3,0,5,206.09545442950497,6.124795205872366,11,3,0
7984,Learned,1.0,0,4,171.19595949289334,4.926481546075073,6,1,0,4,167.36753236814712,4.910933936104328,4,0,0
7985,Learned,1.0,0,5,231.62236636408608,4.551921116353697,7,1,0,5,229.62236636408608,4.522408387930431,5,0,0
7986,Learned,0.9993247805536799,1,4,252.52186130069782,5.92767922242207,11,4,1,4,252.52186130069782,5.92767922242207,11,4,1
7988,Learned,1.0,0,4,207.16652224137047,5.912264947602171,8,2,0,4,207.16652224137047,5.912264947602171,8,2,0
7989,Learned,1.0,0,4,266.3919189857865,5.836324884965245,6,1,0,4,262.3919189857865,5.848990622600601,4,0,0
7990,Learned,1.0,0,4,208.16652224137042,6.18615557838962,7,2,1,4,203.7523086789973,6.177217600049793,5,1,1
7991,Learned,0.9994134897360704,1,4,349.7766952966369,5.140528938336554,18,8,2,4,346.94826817189073,5.143826226043742,16,7,2
7992,Learned,1.0,0,5,212.68124086713186,5.8521200715248805,8,2,1,5,212.68124086713186,5.8521200715248805,8,2,1
7993,Learned,1.0,0,5,290.6934341759516,5.394628921813154,9,2,0,5,290.6934341759516,5.394628921813154,9,2,0
