filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	self_iou	ng_recon_iou	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	gt_available	pre_gt_iou	pre_ng_psnr	pre_ng_ssim	pre_ng_fg_psnr	gt_topology_q	recon_topology_q	stem	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim
M1_012_y768x512.png	0.435624	0.210558	0.347869	0.233360	0.683030	0.988273	26.633497	0.991669	33.765424	0.371980	0.956123	0.484761	28.505222	0.800129	18839	22	36	154	132	2.033294	1.636364	841	855	3912.576044	3.334010	0.000000	-0.013666	-16.526819	-0.011303	-0.007198	-0.006319	3009.933710	0.371980	0.371980	22	36	-14	154	132	2.033294	1.636364	22	35	841	855	555	4.576112	3.334010	3912.576044	0.000000	37967	2.015341	3.478741	256x256	65536	dense	Learned	2337	22	97	17828	47.030121	0.992098	0.999364	46.681821	0.518091	0.374884	True	0.433644	28.495409	0.800138	33.769953	0.873674	0.423523	M1_012_y768x512	94	17740	44.929919	0.988201	43.921183	0.998867	0.378299	0.478699	56	47	0.055844	247	19.655029	0.482147	0.891527	17.389656	0.851920	0.280178	-10.155759	0.477423	-16.424697	-0.188072	0.449290	43.160316	0.999576
M1_013_y0x512.png	0.049491	0.063384	0.119212	0.063705	0.926471	0.999456	32.522348	0.993506	36.339810	0.417001	0.912139	1.005852	33.151038	0.905140	11311	20	17	95	102	1.990000	0.850000	600	597	2766.826694	3.195503	0.000000	0.003228	-10.379269	-0.000478	-0.005330	-0.008656	2426.747084	0.417001	0.417001	20	17	3	95	102	1.990000	0.850000	20	16	600	597	403	4.634551	3.195503	2766.826694	0.000000	29435	2.602334	5.794006	256x256	65536	sparse	Learned	1430	20	98	11282	49.154905	0.991322	0.999304	47.610961	0.484891	0.414625	True	0.047669	33.160396	0.906381	36.362121	0.565402	0.568710	M1_013_y0x512	94	10644	47.174127	0.987950	44.950545	0.998836	0.425657	0.511623	60	45	0.000000	248	24.233158	0.545765	0.932818	21.380019	0.939190	0.311715	-8.610735	0.400517	-14.023088	-0.082810	0.046262	42.901617	0.999934
M1_013_y0x768.png	0.114034	0.272941	0.428835	0.273263	0.995708	0.999710	35.805869	0.998160	35.994827	0.400605	0.433846	1.513120	37.501358	0.947625	2517	9	0	8	26	1.750000	0.000000	72	63	281.379726	6.632990	0.000000	0.002230	-3.485763	-0.000160	-0.001109	0.003273	2535.553694	0.400605	0.400605	9	0	9	8	26	1.750000	0.000000	9	0	72	63	38	4.466345	6.632990	281.379726	0.000000	21205	8.424712	26.037346	256x256	65536	sparse	Otsu	294	9	93	2466	48.605968	0.986713	0.999528	42.891287	0.586960	0.407294	True	0.109712	37.535400	0.950134	36.024944	0.653544	0.988891	M1_013_y0x768	75	2509	47.633202	0.985445	40.625602	0.999269	0.397332	0.697878	13	15	0.000000	3545	48.268618	0.983829	0.999666	44.215821	0.524718	0.408761	-4.630775	-0.264032	-10.131845	-0.037820	0.111804	39.291632	0.999869
M1_013_y256x256.png	0.348701	0.227804	0.371075	0.235501	0.874531	0.995148	28.381389	0.993260	34.252751	0.453579	0.736877	0.942967	30.009961	0.885597	14610	35	16	95	136	1.938312	0.457143	616	597	2772.400287	3.204428	0.000000	-0.060206	-15.170091	-0.004638	-0.005845	-0.003225	2654.138088	0.453579	0.453579	35	16	19	95	136	1.938312	0.457143	37	14	616	597	385	4.643887	3.204428	2772.400287	0.000000	32001	2.190349	4.485695	256x256	65536	dense	Learned	1832	37	98	13734	48.652945	0.992838	0.999502	47.462849	0.293225	0.457713	True	0.348402	30.019162	0.886709	34.272966	0.439034	0.413995	M1_013_y256x256	94	13223	46.664811	0.990998	44.272268	0.999105	0.456804	0.302734	68	6	0.295367	247	19.360292	0.434966	0.872164	14.962680	0.987723	0.351097	-10.019517	0.434143	-16.654850	-0.105400	0.408908	43.551480	0.999786
M1_013_y256x768.png	0.169508	0.143724	0.251326	0.155110	0.661916	0.997690	29.332374	0.996317	34.810667	0.506728	0.942156	1.132088	36.063667	0.953736	6104	8	14	57	46	2.041522	1.750000	289	295	1313.584920	3.442489	0.000000	-0.016337	-13.533151	-0.002105	-0.002996	-0.042288	2430.955648	0.506728	0.506728	8	14	-6	57	46	2.041522	1.750000	8	13	289	295	186	4.452830	3.442489	1313.584920	0.000000	22700	3.718873	10.736566	256x256	65536	sparse	Learned	773	8	98	6076	50.874323	0.990892	0.999597	47.090460	0.785619	0.547750	True	0.169689	36.086664	0.959455	34.806227	0.732865	0.829667	M1_013_y256x768	93	5669	48.914539	0.990535	43.269439	0.999313	0.549016	0.858907	12	39	0.000000	340	29.969982	0.599798	0.974688	23.195889	0.988125	0.456432	-8.458772	0.083249	-12.850872	-0.036799	0.185844	42.865525	0.999796
M1_013_y512x256.png	0.296493	0.272247	0.427978	0.293860	0.787309	0.993429	27.224545	0.994622	32.865479	0.565632	0.437067	0.510869	25.832713	0.688329	9287	37	2	24	96	1.745455	0.054054	275	240	1176.359523	5.083360	0.000000	-0.023991	-12.793644	-0.006086	-0.003832	-0.015585	4070.819139	0.565632	0.565632	37	2	35	24	96	1.745455	0.054054	37	2	275	240	155	4.901498	5.083360	1176.359523	0.000000	38945	4.193496	7.056746	256x256	65536	sparse	Meijering	830	37	88	8984	41.929795	0.982637	0.998698	40.039934	0.234116	0.586139	True	0.295635	25.828099	0.688265	32.875901	0.562495	0.287361	M1_013_y512x256	76	9013	41.225252	0.982051	38.326451	0.998454	0.581217	0.233710	113	15	0.000000	248	18.640356	0.396433	0.864010	14.155064	0.973616	0.291570	-5.460971	0.203357	-15.392539	-0.293722	0.320485	40.018189	0.999515
M1_013_y512x512.png	0.260607	0.259923	0.412601	0.319952	0.580776	0.981127	26.695430	0.990669	32.932414	0.589469	0.769307	0.409197	24.965788	0.679499	11891	21	2	42	80	1.890805	0.095238	348	329	1701.182900	6.433704	0.000000	0.001000	-12.945845	-0.017381	-0.006442	0.003097	4630.421162	0.589469	0.589469	21	2	19	42	80	1.890805	0.095238	21	2	348	329	226	5.170769	6.433704	1701.182900	0.000000	40763	3.428055	5.511395	256x256	65536	sparse	Otsu	1082	21	89	11430	41.760493	0.984627	0.997741	40.475999	0.286102	0.589677	True	0.259994	24.962201	0.679390	32.966020	0.901424	0.368860	M1_013_y512x512	82	11490	40.935109	0.983087	39.060659	0.997111	0.586372	0.307115	119	26	0.000000	249	18.365397	0.361552	0.813403	15.407483	0.960836	0.421696	-6.128245	0.462192	-15.969321	-0.303588	0.259607	39.641275	0.998509
M1_013_y512x768.png	0.292821	0.283613	0.441899	0.322820	0.700168	0.994572	30.752976	0.991983	33.806456	0.721601	0.735145	1.015684	27.908377	0.847335	8321	14	2	23	50	1.896552	0.142857	232	220	1064.531096	7.766654	0.000000	0.010631	-9.937937	-0.004576	-0.005553	-0.005472	5779.917717	0.721601	0.721601	14	2	12	23	50	1.896552	0.142857	14	2	232	220	159	4.838778	7.766654	1064.531096	0.000000	34725	4.173176	7.875976	256x256	65536	sparse	Otsu	766	14	91	7632	43.444060	0.981431	0.997890	40.972044	0.478699	0.722901	True	0.293066	27.914878	0.848119	33.822691	0.725364	0.736741	M1_013_y512x768	84	8144	43.001380	0.980866	39.945105	0.997536	0.727073	0.513820	51	25	0.000000	249	19.859768	0.514502	0.865671	15.913057	0.992403	0.490677	-6.138649	0.221325	-15.093003	-0.133531	0.282189	40.690913	0.999148
M1_013_y768x768.png	0.344447	0.225503	0.368016	0.256949	0.648209	0.990019	26.837350	0.993306	33.003826	0.527374	0.615147	0.434947	28.923077	0.862221	14985	46	18	84	146	1.904437	0.391304	586	558	2553.625684	3.396622	0.000000	-0.034852	-15.760227	-0.009481	-0.005851	-0.008162	3546.735287	0.527374	0.527374	46	18	28	84	146	1.904437	0.391304	47	18	586	558	356	4.576390	3.396622	2553.625684	0.000000	35089	2.341608	4.373440	256x256	65536	dense	Learned	1750	47	96	13484	46.615306	0.990267	0.999465	45.421459	0.355620	0.534724	True	0.343307	28.927936	0.862062	33.026594	0.963702	0.419159	M1_013_y768x768	93	14537	45.329353	0.989841	42.947690	0.999157	0.535537	0.351483	75	37	0.174350	248	18.531337	0.438370	0.872065	14.727117	0.773271	0.340592	-9.943864	0.263664	-16.406275	-0.127620	0.379299	42.597577	0.999500
M1_014_y256x768.png	0.172702	0.090247	0.165554	0.091931	0.831301	0.998563	31.435944	0.991726	35.507064	0.388334	0.923149	1.132999	33.353639	0.928172	14461	17	30	100	78	2.050584	1.764706	514	527	2479.535280	3.169073	0.000000	0.039236	-15.697604	-0.001382	-0.007490	-0.123693	6678.855419	0.388334	0.388334	17	30	-13	100	78	2.050584	1.764706	17	30	514	527	336	4.705001	3.169073	2479.535280	0.000000	25527	1.765231	4.531913	256x256	65536	dense	Learned	2467	17	100	10202	50.580960	0.991278	0.999302	49.294808	0.593590	0.514402	True	0.172785	33.347030	0.930695	35.507682	0.386498	0.437902	M1_014_y256x768	97	13384	50.312952	0.992525	48.263955	0.999216	0.512027	0.532172	58	81	0.000000	250	25.899766	0.607072	0.955854	20.516598	0.958414	0.349646	-12.756892	0.390976	-16.959313	-0.064353	0.133466	47.133548	0.999945
M1_014_y512x0.png	0.047208	0.000000	0.000000	0.000000	0.000000	0.993531	20.095229	0.999986	30.200135	0.005378	0.288230	2.363752	26.803365	0.820923	735	1	0	0	2	1.500000	0.000000	4	3	18.071068	2.651566	0.000000						656.395197	0.005378	0.005378	1	0	1	0	2	1.500000	0.000000	1	0	4	3	2	6.023689	2.651566	18.071068	0.000000	24322	33.091156	89.164626	256x256	65536	sparse	Frangi	114	1	10	730	36.637295	0.911863	0.999959	25.621207	0.971642	0.007722	True	0.045404	26.802257	0.822119	30.196303	0.423050	0.999986	M1_014_y512x0																									
M1_014_y512x256.png	0.261224	0.202914	0.337371	0.214129	0.794842	0.993357	30.710348	0.989881	35.259858	0.272735	0.878383	0.491757	31.359831	0.870326	18104	32	33	146	150	2.002361	1.031250	847	848	3826.605481	3.227037	0.000000	-0.005567	-14.914550	-0.006291	-0.008956	-0.009608	2984.953403	0.272735	0.272735	32	33	-1	146	150	2.002361	1.031250	32	31	847	848	551	4.512506	3.227037	3826.605481	0.000000	34581	1.910130	3.619973	256x256	65536	dense	Learned	2350	32	99	17590	48.894978	0.993182	0.999324	48.722168	0.220668	0.282550	True	0.260886	31.370313	0.870619	35.268343	0.550671	0.270797	M1_014_y512x256	95	16803	47.250665	0.991420	45.825891	0.998836	0.282343	0.223189	86	13	0.000000	243	20.748683	0.547402	0.851712	17.833518	0.919862	0.322181	-10.566033	0.655194	-15.890834	-0.121095	0.266791	45.624899	0.999648
M1_014_y768x256.png	0.059278	0.227898	0.371201	0.282347	0.541659	0.985343	25.214054	0.994746	33.113470	0.176235	0.385840	0.245718	26.741205	0.759319	6906	32	0	14	79	1.687805	0.000000	205	173	864.222438	5.126579	0.000000	-0.009103	-13.880943	-0.013479	-0.003436	-0.000320	3482.279301	0.176235	0.176235	32	0	32	14	79	1.687805	0.000000	32	0	205	173	112	4.995505	5.126579	864.222438	0.000000	34895	5.052853	9.489719	256x256	65536	sparse	Otsu	613	32	87	6722	42.505504	0.977305	0.998470	40.009317	0.071057	0.182528	True	0.059536	26.743363	0.759409	33.136542	0.320399	0.078728	M1_014_y768x256	69	6781	41.315628	0.974277	37.885683	0.998182	0.176555	0.075124	84	2	0.000000	277	20.993479	0.570378	0.905822	15.559732	0.979467	0.219393	-4.772213	0.310716	-14.574423	-0.214958	0.068381	39.094997	0.998823
M1_014_y768x512.png	0.164732	0.234226	0.379552	0.291173	0.544960	0.985580	28.027704	0.990858	34.635743	0.368234	0.543965	0.349257	29.746726	0.806615	8187	27	3	33	83	1.822222	0.111111	270	246	1178.560533	6.450786	0.000000	-0.004212	-14.660169	-0.013119	-0.006454	-0.006750	4283.890724	0.368234	0.368234	27	3	24	33	83	1.822222	0.111111	27	3	270	246	154	4.790896	6.450786	1178.560533	0.000000	35130	4.290949	8.004886	256x256	65536	sparse	Otsu	751	27	90	7894	43.626751	0.979208	0.997447	41.814231	0.156232	0.444745	True	0.163095	29.758904	0.806711	34.665756	0.588971	0.205702	M1_014_y768x512	81	8141	43.208657	0.978376	40.861944	0.997312	0.374984	0.135679	148	17	0.000000	279	23.078108	0.623234	0.884354	18.253060	0.995954	0.295398	-6.226201	0.408286	-13.461931	-0.171761	0.168944	42.687873	0.998699
M1_014_y768x768.png	0.004498	0.161473	0.278049	0.394724	0.214612	0.969726	27.982897	0.997616	33.820168	0.185820	0.215277	0.061199	29.635639	0.769575	4842	33	1	4	69	1.479675	0.030303	123	91	429.960461	4.497614	0.000000	-0.001609	-11.657892	-0.026643	-0.001274	-0.000883	2840.112686	0.185820	0.185820	33	1	32	4	69	1.479675	0.030303	33	0	123	91	50	4.724840	4.497614	429.960461	0.000000	33820	6.984717	13.534903	256x256	65536	sparse	Meijering	470	33	84	4606	41.763934	0.967688	0.999222	38.652904	0.048418	0.184550	True	0.004499	29.627395	0.769390	33.810085	0.821445	0.050271	M1_014_y768x768	56	4787	40.901893	0.959655	36.940934	0.998891	0.186704	0.059580	28	0	0.924242	391	25.397025	0.666539	0.968605	18.410486	0.098174	0.231563	-3.120766	0.155697	-11.266255	-0.190080	0.006107	39.640788	0.996370
M1_015_y256x256.png	0.192458	0.003719	0.007410	0.011394	0.005490	0.989445	19.704376	0.999684	26.571851	0.092556	0.408445	1.945007	22.994398	0.826376	1770	4	0	2	10	1.680000	0.000000	25	21	114.669048	4.442252	0.000000	0.046778	-9.534429	-0.007753	0.000292	-0.143585	1249.349833	0.092556	0.092556	4	0	4	2	10	1.680000	0.000000	4	0	25	21	13	5.460431	4.442252	114.669048	0.000000	23936	13.523164	37.025989	256x256	65536	sparse	Frangi	193	4	54	1752	39.990877	0.977221	0.999875	31.063544	0.297355	0.235575	True	0.192411	22.996375	0.828072	26.574033	0.513248	0.998271	M1_015_y256x256	9	1721	32.000606	0.624827	24.180459	0.999392	0.236141	0.312220	35	9	0.000000	5314	47.404267	0.986861	0.999993	43.611635	0.278055	0.238235	2.391392	0.096225	-9.006208	0.201550	0.145680	29.238804	0.997198
M1_015_y256x512.png	0.372735	0.079140	0.146672	0.132976	0.163513	0.982406	23.427924	0.998172	30.664738	0.420682	0.325196	0.651884	28.209516	0.840394	5136	24	2	14	61	1.676471	0.083333	136	114	504.989899	5.026607	0.000000	0.064362	-15.389017	-0.016528	-0.001272	-0.028141	2747.697115	0.420682	0.420682	24	2	22	14	61	1.676471	0.083333	24	0	136	114	61	4.429736	5.026607	504.989899	0.000000	27988	5.449377	12.760125	256x256	65536	sparse	Meijering	424	24	90	5132	44.581644	0.986519	0.999768	39.904954	0.305803	0.447761	True	0.374245	28.202797	0.841477	30.663896	0.828935	0.540370	M1_015_y256x512	70	5125	42.002894	0.978661	35.023369	0.999443	0.448823	0.294339	58	19	0.000000	398	22.566307	0.593740	0.953968	14.310305	0.730000	0.342026	-4.358632	0.030857	-13.793378	-0.138267	0.308373	38.816941	0.998934
M1_015_y512x256.png	0.348189	0.132123	0.233407	0.194554	0.291651	0.983731	26.110040	0.997085	31.875612	0.438920	0.318414	0.190602	28.014737	0.732656	6902	36	1	17	87	1.646465	0.027778	198	163	746.126984	4.453718	0.000000	-0.041597	-13.283112	-0.014983	-0.002208	0.019272	3523.920536	0.438920	0.438920	36	1	35	17	87	1.646465	0.027778	36	1	198	163	94	4.577466	4.453718	746.126984	0.000000	34610	5.014489	9.495219	256x256	65536	sparse	Meijering	663	36	89	6664	42.923047	0.981450	0.999502	39.732506	0.199550	0.416399	True	0.346743	28.017135	0.733281	31.889695	0.998355	0.190288	M1_015_y512x256	73	6883	41.830744	0.980282	36.984748	0.999293	0.419649	0.193598	87	14	0.000000	276	19.774809	0.431242	0.908818	12.901885	0.652282	0.265049	-5.109136	0.124817	-13.816006	-0.247627	0.389786	39.393152	0.998714
M1_015_y512x512.png	0.255609	0.270872	0.426277	0.338567	0.575323	0.983470	27.445185	0.991582	33.503652	0.661360	0.616801	0.565267	24.909124	0.678166	9883	25	2	33	80	1.848684	0.080000	304	281	1322.874242	6.557480	0.000000	-0.022586	-12.665114	-0.014789	-0.005430	0.015413	4806.520700	0.661360	0.661360	25	2	23	33	80	1.848684	0.080000	25	2	304	281	191	4.707738	6.557480	1322.874242	0.000000	40208	4.068400	6.631185	256x256	65536	sparse	Otsu	886	25	88	9738	41.269980	0.978182	0.997301	40.098986	0.277525	0.656370	True	0.256059	24.911835	0.678266	33.541898	0.888456	0.502215	M1_015_y512x512	78	9755	40.719208	0.976424	39.354664	0.997011	0.645947	0.289481	125	38	0.000000	244	20.043793	0.424571	0.867047	17.133443	0.925230	0.433808	-5.851013	0.327319	-15.810084	-0.298259	0.278195	40.110299	0.998259
M1_015_y512x768.png	0.068246	0.054385	0.103159	0.094622	0.113390	0.978150	26.506883	0.997614	30.138271	0.490895	0.353482	0.207311	24.542977	0.745586	6836	26	0	9	61	1.660131	0.000000	153	127	616.801082	4.971648	0.000000	-0.052974	-12.435448	-0.019772	-0.001558	0.042111	4086.230993	0.490895	0.490895	26	0	26	9	61	1.660131	0.000000	26	0	153	127	83	4.856701	4.971648	616.801082	0.000000	34799	5.090550	9.586893	256x256	65536	sparse	Meijering	681	26	86	6804	41.960273	0.981759	0.999606	38.303667	0.146184	0.451035	True	0.067931	24.542594	0.746804	30.156797	0.839586	0.174056	M1_015_y512x768	67	6821	39.739168	0.966825	34.266238	0.999172	0.448785	0.138594	111	6	0.000000	278	17.809501	0.361451	0.906982	10.924960	0.990596	0.267262	-4.127968	0.214888	-15.196190	-0.221239	0.121220	38.942331	0.997922
M1_015_y768x512.png	0.276019	0.061419	0.115730	0.113024	0.118569	0.976150	23.819239	0.997700	30.994854	0.370023	0.248207	0.318943	25.694837	0.694959	6150	34	5	10	72	1.615894	0.147059	151	122	519.102597	4.223663	0.000000	0.013747	-15.000348	-0.021998	-0.001478	0.006825	2485.947371	0.370023	0.370023	34	5	29	10	72	1.615894	0.147059	34	3	151	122	69	4.254939	4.223663	519.102597	0.000000	35263	5.733821	10.656260	256x256	65536	dense	Meijering	613	34	84	6054	41.166052	0.974256	0.999474	37.719185	0.154373	0.363573	True	0.273885	25.694628	0.695342	30.998427	0.728556	0.232368	M1_015_y768x512	60	6100	39.817462	0.967741	34.866268	0.999179	0.363198	0.153576	98	3	0.058824	335	20.807386	0.502722	0.939855	13.280765	0.983386	0.159681	-3.871413	0.094631	-14.122625	-0.272782	0.262272	38.819588	0.998149
M1_015_y768x768.png	0.419955	0.053047	0.100750	0.126284	0.083805	0.977101	24.324531	0.998646	30.601740	0.254097	0.288941	0.996432	28.331194	0.857741	4180	20	0	9	49	1.607843	0.000000	102	82	362.835570	4.858964	0.000000	-0.056390	-14.947986	-0.020764	-0.000872	-0.044939	2479.408503	0.254097	0.254097	20	0	20	9	49	1.607843	0.000000	20	0	102	82	44	4.424824	4.858964	362.835570	0.000000	26318	6.296172	15.678469	256x256	65536	sparse	Meijering	380	20	88	4132	44.514759	0.983430	0.999775	39.119876	0.697016	0.299346	True	0.419929	28.335729	0.860734	30.612626	0.997187	0.993629	M1_015_y768x768	64	4115	42.112573	0.971245	34.379754	0.999518	0.299036	0.661676	32	51	0.000000	461	25.265528	0.589236	0.976323	16.341495	0.853843	0.284780	-3.778015	-0.372734	-13.781379	-0.113504	0.476345	39.272517	0.997865
M1_016_y0x512.png	0.044831	0.039054	0.075172	0.039054	1.000000	0.999860	35.897434	0.989171	35.344431	0.675655	0.985736	3.022761	32.683194	0.869451	8610	6	6	41	42	2.000000	1.000000	272	272	1428.915872	7.399046	0.000000	0.002704	-6.437190	-0.000104	-0.008453	-0.038005	4762.999058	0.675655	0.675655	6	6	0	41	42	2.000000	1.000000	6	6	272	272	189	5.253367	7.399046	1428.915872	0.000000	29488	3.424855	7.611614	256x256	65536	sparse	Otsu	874	6	95	8086	47.175137	0.988511	0.998239	44.791718	0.553455	0.715711	True	0.044919	32.689217	0.870687	35.363577	0.304645	0.920870	M1_016_y0x512	89	8090	46.038449	0.986436	42.806568	0.997623	0.713660	0.686905	48	67	0.000000	247	21.562611	0.451802	0.856013	17.778085	0.999708	0.521904	-7.462137	0.298830	-13.355256	-0.116985	0.042127	42.334624	0.999964
M1_016_y256x256.png	0.283436	0.267950	0.422651	0.280889	0.853306	0.999442	29.774056	0.998548	32.804089	0.799844	0.875900	1.974942	36.118551	0.966751	3205	3	2	9	11	1.971831	0.666667	71	70	357.977705	7.769624	0.000000	-0.001311	-10.358882	-0.000511	-0.001071	-0.007057	2866.820812	0.799844	0.799844	3	2	1	9	11	1.971831	0.666667	3	2	71	70	51	5.113967	7.769624	357.977705	0.000000	19623	6.122621	20.448050	256x256	65536	sparse	Otsu	352	3	96	3092	50.814535	0.990455	0.999886	45.424287	0.654697	0.807564	True	0.283289	36.151364	0.969950	32.841915	0.425928	0.841183	M1_016_y256x256	87	3110	48.236518	0.987743	39.639503	0.999618	0.806901	0.567209	8	6	0.000000	662	38.525927	0.923401	0.996594	28.556247	0.752580	0.798946	-6.835413	0.308691	-12.117967	-0.020992	0.284746	40.132938	0.999952
M1_016_y256x768.png	0.166340	0.000000	0.000000	0.000000	0.000000	0.983154	22.752507	0.999980	25.070989	0.003050	0.130642	1.945311	20.411666	0.536382	647	1	0	0	2	1.000000	0.000000	2	1	6.414214	3.352061	0.000000						504.318237	0.003050	0.003050	1	0	1	0	2	1.000000	0.000000	1	0	2	1	0	6.414214	3.352061	6.414214	0.000000	37807	58.434312	101.292117	256x256	65536	dense	Frangi	66	1									True	0.166376	20.410374	0.536149	25.074022	0.483518	0.940592	M1_016_y256x768																									
M1_016_y512x256.png	0.177595	0.133831	0.236068	0.178880	0.347005	0.993655	25.115825	0.997110	32.903710	0.568444	0.398117	0.915081	28.001468	0.744369	6132	26	1	12	63	1.700599	0.038462	167	142	741.281313	4.902877	0.000000	0.005966	-13.970059	-0.005862	-0.001699	0.062666	2465.675592	0.568444	0.568444	26	1	25	12	63	1.700599	0.038462	26	0	167	142	92	5.220291	4.902877	741.281313	0.000000	35485	5.786856	10.687541	256x256	65536	sparse	Meijering	551	26	87	6084	41.837242	0.976962	0.999047	39.310561	0.376010	0.509723	True	0.177526	28.000399	0.744758	32.985507	0.622372	0.569521	M1_016_y512x256	68	6059	41.270895	0.976172	37.961052	0.998810	0.505778	0.392061	69	15	0.000000	338	23.002420	0.587430	0.964841	18.084616	0.942156	0.317040	-5.057342	0.006056	-13.269427	-0.231802	0.171629	39.085883	0.999517
M1_016_y512x768.png	0.195312	0.000000	0.000000	0.000000	0.000000	0.994350	21.581289	0.999964	22.171546	0.007255	0.113080	1.083820	22.915790	0.661291	560	1	0	0	2	1.000000	0.000000	2	1	5.414214	3.098713	0.000000						482.400417	0.007255	0.007255	1	0	1	0	2	1.000000	0.000000	1	0	2	1	0	5.414214	3.098713	5.414214	0.000000	33782	60.325000	117.028571	256x256	65536	dense	Frangi	56	1									True	0.192110	22.918690	0.661180	22.142800	0.529989	0.574413	M1_016_y512x768																									
M1_016_y768x0.png	0.456524	0.249651	0.399553	0.324425	0.519961	0.988303	27.206191	0.995064	33.265808	0.461835	0.406246	0.384502	28.905007	0.749619	7679	31	2	20	79	1.732719	0.064516	217	188	883.210245	4.785219	0.000000	0.022106	-13.632745	-0.010777	-0.003760	0.034549	3179.183245	0.461835	0.461835	31	2	29	20	79	1.732719	0.064516	31	1	217	188	118	4.697927	4.785219	883.210245	0.000000	34492	4.491731	8.534445	256x256	65536	dense	Meijering	819	31	90	7456	43.546108	0.982335	0.998937	40.957248	0.260366	0.430687	True	0.457445	28.898820	0.749839	33.269083	0.976364	0.375414	M1_016_y768x0	79	7622	43.178361	0.981605	40.113535	0.998824	0.427286	0.298345	102	26	0.000000	276	23.225114	0.554958	0.929779	17.803509	0.875070	0.276663	-6.847727	0.107901	-14.273354	-0.231986	0.434418	40.838936	0.999080
M1_016_y768x256.png	0.201431	0.209715	0.346718	0.296349	0.417716	0.991278	24.705056	0.997586	32.835530	0.506415	0.290680	0.259650	27.692059	0.697305	5403	29	0	6	64	1.579710	0.000000	138	109	529.060967	4.661691	0.000000	-0.098869	-13.697818	-0.007559	-0.001242	0.030011	2908.624172	0.506415	0.506415	29	0	29	6	64	1.579710	0.000000	29	0	138	109	68	4.853770	4.661691	529.060967	0.000000	36725	6.797150	12.129558	256x256	65536	sparse	Meijering	504	29	80	5156	40.107750	0.963186	0.998943	36.948754	0.135387	0.479815	True	0.201614	27.696191	0.697207	32.861713	0.683011	0.177344	M1_016_y768x256	51	5282	39.437362	0.958951	35.838904	0.998828	0.476404	0.142392	97	4	0.000000	404	24.687595	0.618983	0.964871	18.562385	0.354490	0.396633	-3.003374	0.148288	-11.745303	-0.261646	0.300300	38.402874	0.998837
M1_016_y768x512.png	0.229075	0.103884	0.188215	0.109164	0.682295	0.997121	27.544856	0.991241	35.315359	0.344397	0.883695	0.401179	32.175053	0.888601	15132	26	26	119	124	2.000000	1.000000	672	672	3169.762769	3.202661	0.000000	-0.070277	-17.221253	-0.002733	-0.007803	0.031227	2822.819948	0.344397	0.344397	26	26	0	119	124	2.000000	1.000000	26	26	672	672	429	4.716909	3.202661	3169.762769	0.000000	30303	2.002577	4.330954	256x256	65536	dense	Learned	1996	26	100	14162	50.301248	0.994135	0.999451	49.220825	0.277430	0.328678	True	0.228704	32.176240	0.888779	35.329536	0.834701	0.334865	M1_016_y768x512	95	13434	48.271971	0.992560	46.012015	0.999045	0.313171	0.254109	85	18	0.000000	249	22.958710	0.484403	0.896760	19.793227	0.764647	0.235909	-10.696656	0.629585	-16.096918	-0.103959	0.299353	44.766108	0.999854
