stem,junction_def,L,w1_GRAPH,ks_GRAPH,w1_JPEG,ks_JPEG,w1_PRE,ks_PRE,w1_SEG,ks_SEG
7822,degree,2,16.73678837120808,0.6666666666666666,7.071067811865472,0.16666666666666674,16.84822629584918,0.6666666666666666,7.071067811865471,0.3333333333333333
7823,degree,2,6.633923154173481,0.3333333333333333,7.146844509326865,0.35042735042735046,7.18739892933587,0.3333333333333333,2.145967610998309,0.2222222222222222
7824,degree,2,1.4417135899788127,0.16666666666666674,3.8316910530758928,0.19047619047619047,1.5690355937288492,0.16666666666666674,1.735702260395516,0.3333333333333333
7825,degree,2,19.793743033230115,0.625,9.248922253581053,0.3125,20.308504678941933,0.625,5.0664798469191865,0.3035714285714286
7826,degree,2,3.795493154939111,0.21428571428571427,2.5134791784989114,0.1875,4.165054530158958,0.2857142857142857,1.2907905579903909,0.1428571428571429
7827,degree,2,13.633249503964056,0.46153846153846156,3.8482826166448008,0.16346153846153844,14.126738330304837,0.46153846153846156,7.438718682819748,0.35042735042735046
7828,degree,2,18.721869751725134,0.5384615384615384,5.791191582949527,0.2846153846153846,19.34394308426883,0.5384615384615384,10.503671324211728,0.33653846153846156
7829,degree,2,10.57087276404081,0.5,17.495433918790773,0.7142857142857143,10.677690161848851,0.5,11.630071114229803,0.5
7830,degree,2,21.091790384947654,0.6181818181818182,12.184706988981631,0.35064935064935066,21.751745989462957,0.6181818181818182,9.016510062839606,0.31818181818181823
7831,degree,2,5.319257833210159,0.37888198757763975,3.3648800098166793,0.3217391304347826,5.843326929158488,0.37888198757763975,3.5892612626643903,0.25831202046035806
7832,degree,2,17.95499165518931,0.7142857142857143,2.6850576579890575,0.2633053221288515,18.490067329638013,0.7619047619047619,5.717945543766382,0.2637362637362637
7834,degree,2,6.568594806594026,0.25,7.897506693313086,0.3285714285714285,6.59307178568686,0.32499999999999996,2.238477631085024,0.20000000000000007
7835,degree,2,4.073762557620826,0.22222222222222227,13.364575247235068,0.4248366013071896,3.904681735970106,0.22222222222222227,3.7935706248589938,0.22222222222222227
7836,degree,2,6.7710056925261775,0.22499999999999998,4.096207525861787,0.16363636363636364,7.2451533137039945,0.32499999999999996,1.4414213562373084,0.10000000000000009
7837,degree,2,9.1413439968536,0.5,9.335502762850309,0.37894736842105264,9.146383210988931,0.5,6.27401153701776,0.20000000000000007
7838,degree,2,12.356107119672869,0.5,8.695121850489986,0.3888888888888889,12.747947149678199,0.5,13.176518578249627,0.5
7839,degree,2,8.09069891718248,0.33333333333333337,5.140758127671803,0.31538461538461543,8.510288595503381,0.36666666666666664,2.5485281374238564,0.2
7840,degree,2,20.706631734267212,0.625,6.1033429475148,0.25,21.395815280171306,0.625,7.818825150650373,0.33333333333333337
7841,degree,2,5.0680225716693315,0.25,9.799621202458749,0.29166666666666663,4.700273133511598,0.25,1.4142135623730954,0.25
7842,degree,2,4.4308163038806905,0.31666666666666665,11.110234325245061,0.44202898550724645,4.60751322481387,0.31666666666666665,5.040846558147205,0.31666666666666665
