stem,segmenter,n_misaligned,payload_bytes,jpeg_bytes,jpeg_quality,raw_bytes,png_bytes,arm,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles,time_s
7485,Learned,0,2587,2551.0,27.0,65536,46012,GRAPH_TAGGED,5,303.89976355419066,5.733184590336949,6,1,0,9,10,0,
7485,Learned,0,2587,2551.0,27.0,65536,46012,SEG,5,325.0782104868018,5.728277493253726,12,3,0,3,14,0,
7486,Learned,0,1965,1914.0,23.0,65536,45932,REF,4,213.651803615609,5.571459418609626,15,7,3,7,9,0,0.0041833920404314995
7486,Learned,0,1965,1914.0,23.0,65536,45932,GRAPH,4,191.20464221811156,6.270718462082467,10,4,1,12,9,0,0.0040299189276993275
7486,Learned,0,1965,1914.0,23.0,65536,45932,JPEG,5,264.5512985522207,7.016141227567503,17,7,2,7,13,0,0.26926578604616225
7486,Learned,0,1965,1914.0,23.0,65536,45932,PRE,4,196.75230867899737,6.317723731544663,10,4,1,12,9,0,
7486,Learned,0,1965,1914.0,23.0,65536,45932,GRAPH_TAGGED,4,191.20464221811156,6.270718462082467,10,4,1,12,9,0,
7486,Learned,0,1965,1914.0,23.0,65536,45932,SEG,4,209.16652224137044,6.409550546455857,11,4,1,4,10,0,
7487,Learned,0,2386,2371.0,26.0,65536,46018,REF,4,322.26197667087536,5.888620937848602,18,7,1,8,14,0,0.004668851033784449
7487,Learned,0,2386,2371.0,26.0,65536,46018,GRAPH,4,272.5357972209074,6.349917047104318,6,1,0,4,9,0,0.005161490058526397
7487,Learned,0,2386,2371.0,26.0,65536,46018,JPEG,4,352.77669529663683,6.861644182020588,20,8,0,8,16,0,0.26941745600197464
7487,Learned,0,2386,2371.0,26.0,65536,46018,PRE,4,278.6345596729059,6.383720930197504,6,1,0,4,9,0,
7487,Learned,0,2386,2371.0,26.0,65536,46018,GRAPH_TAGGED,4,272.5357972209074,6.349917047104318,6,1,0,4,9,0,
7487,Learned,0,2386,2371.0,26.0,65536,46018,SEG,4,286.4629867976521,6.432239414058965,8,2,0,2,10,0,
7488,Learned,0,2500,2348.0,27.0,65536,45655,REF,4,324.73506473629425,5.189456894113098,16,6,0,6,14,0,0.004953291965648532
7488,Learned,0,2500,2348.0,27.0,65536,45655,GRAPH,4,283.9932633569508,5.5117531728607645,12,3,0,14,13,0,0.005591014982201159
7488,Learned,0,2500,2348.0,27.0,65536,45655,JPEG,4,322.8355697996826,5.775060669757083,16,6,0,6,14,0,0.26875375804957
7488,Learned,0,2500,2348.0,27.0,65536,45655,PRE,4,291.76450198781714,5.535796959144872,12,3,0,14,13,0,
7488,Learned,0,2500,2348.0,27.0,65536,45655,GRAPH_TAGGED,4,283.9932633569508,5.5117531728607645,12,3,0,14,13,0,
7488,Learned,0,2500,2348.0,27.0,65536,45655,SEG,4,306.76450198781714,5.635144736165892,14,5,0,5,13,0,
7489,Learned,0,2337,2313.0,30.0,65536,44729,REF,5,254.9360748630709,6.585010336769349,7,1,0,1,11,0,0.004280754015780985
7489,Learned,0,2337,2313.0,30.0,65536,44729,GRAPH,5,233.0697259623027,6.5813710854573255,7,3,0,10,9,0,0.004961055004969239
7489,Learned,0,2337,2313.0,30.0,65536,44729,JPEG,5,279.27922061357856,6.628764558052985,14,5,1,5,13,0,0.27160685893613845
7489,Learned,0,2337,2313.0,30.0,65536,44729,PRE,5,238.03657992645927,6.624143131540984,7,3,0,10,9,0,
7489,Learned,0,2337,2313.0,30.0,65536,44729,GRAPH_TAGGED,5,233.0697259623027,6.5813710854573255,7,3,0,10,9,0,
7489,Learned,0,2337,2313.0,30.0,65536,44729,SEG,5,251.03657992645927,6.668794692704075,11,3,0,3,13,0,
7490,Learned,0,1919,1887.0,26.0,65536,44730,REF,4,188.50966799187808,6.497272439012803,10,3,0,3,11,0,0.004187084035947919
7490,Learned,0,1919,1887.0,26.0,65536,44730,GRAPH,4,175.00400928993523,6.461354556277734,8,2,0,4,10,0,0.00369868497364223
7490,Learned,0,1919,1887.0,26.0,65536,44730,JPEG,4,205.33809511662426,6.592220509002176,13,5,1,5,11,0,0.281771398964338
7490,Learned,0,1919,1887.0,26.0,65536,44730,PRE,4,178.92388155425118,6.499202158808025,8,2,0,4,10,0,
7490,Learned,0,1919,1887.0,26.0,65536,44730,GRAPH_TAGGED,4,175.00400928993523,6.461354556277734,8,2,0,4,10,0,
7490,Learned,0,1919,1887.0,26.0,65536,44730,SEG,4,180.92388155425118,6.584612863799696,8,2,0,2,10,0,
7491,Learned,0,2548,2518.0,27.0,65536,46031,REF,5,311.73506473629425,5.786471601673173,24,10,1,10,18,0,0.004763473989441991
7491,Learned,0,2548,2518.0,27.0,65536,46031,GRAPH,5,272.10019874700015,6.046663015406251,8,2,0,7,11,0,0.005309552070684731
7491,Learned,0,2548,2518.0,27.0,65536,46031,JPEG,5,283.32085117392114,6.286401950265702,11,3,0,3,13,0,0.277943306020461
7491,Learned,0,2548,2518.0,27.0,65536,46031,PRE,5,277.24978336205567,6.098315227972029,8,2,0,7,11,0,
7491,Learned,0,2548,2518.0,27.0,65536,46031,GRAPH_TAGGED,5,272.10019874700015,6.046663015406251,8,2,0,7,11,0,
7491,Learned,0,2548,2518.0,27.0,65536,46031,SEG,5,286.0782104868018,6.158177611033226,9,2,0,2,12,0,
7492,Learned,0,2194,2162.0,24.0,65536,46049,REF,5,238.45079348883237,4.9501037890807735,15,5,0,5,15,0,0.00428484589792788
7492,Learned,0,2194,2162.0,24.0,65536,46049,GRAPH,5,218.98256357789523,5.2963767898081375,10,2,0,12,13,0,0.0044861939968541265
7492,Learned,0,2194,2162.0,24.0,65536,46049,JPEG,6,267.5218613006978,5.405210320666771,14,4,0,4,16,0,0.2704832599265501
7492,Learned,0,2194,2162.0,24.0,65536,46049,PRE,5,224.6223663640862,5.301879116348154,10,2,0,12,13,0,
7492,Learned,0,2194,2162.0,24.0,65536,46049,GRAPH_TAGGED,5,218.98256357789523,5.2963767898081375,10,2,0,12,13,0,
7492,Learned,0,2194,2162.0,24.0,65536,46049,SEG,5,239.03657992645927,5.4158648392752795,11,3,0,3,13,0,
7493,Learned,0,1765,1717.0,23.0,65536,45271,REF,4,180.9949493661166,4.944130197503872,6,1,0,1,9,0,0.00375282799359411
7493,Learned,0,1765,1717.0,23.0,65536,45271,GRAPH,4,174.8000206772201,5.13296576464136,4,0,0,0,8,0,0.004157779971137643
7493,Learned,0,1765,1717.0,23.0,65536,45271,JPEG,26,442.54624791833743,5.543699471211657,47,11,1,11,61,0,0.27107836899813265
7493,Learned,0,1765,1717.0,23.0,65536,45271,PRE,4,176.99494936611663,5.14105198532542,4,0,0,0,8,0,
7493,Learned,0,1765,1717.0,23.0,65536,45271,GRAPH_TAGGED,4,174.8000206772201,5.13296576464136,4,0,0,0,8,0,
7493,Learned,0,1765,1717.0,23.0,65536,45271,SEG,4,176.9949493661166,5.200406739219217,4,0,0,0,8,0,
7494,Learned,0,2279,2079.0,24.0,65536,45966,REF,5,275.7645019878171,5.744889439591992,16,5,0,6,16,0,0.004508369020186365
7494,Learned,0,2279,2079.0,24.0,65536,45966,GRAPH,4,246.6323482235653,6.074566534322953,8,2,0,6,10,0,0.005196231999434531
7494,Learned,0,2279,2079.0,24.0,65536,45966,JPEG,4,293.66399692442883,6.142946983267202,20,8,1,9,15,0,0.27854708791710436
7494,Learned,0,2279,2079.0,24.0,65536,45966,PRE,4,251.0365799264592,6.116350363377741,8,2,0,6,10,0,
7494,Learned,0,2279,2079.0,24.0,65536,45966,GRAPH_TAGGED,4,246.6323482235653,6.074566534322953,8,2,0,6,10,0,
7494,Learned,0,2279,2079.0,24.0,65536,45966,SEG,4,259.45079348883235,6.137933096629347,10,3,0,3,11,0,
7495,Learned,0,1687,1664.0,21.0,65536,45486,REF,4,190.71067811865473,5.639380141472563,10,3,0,3,11,0,0.004598479950800538
7495,Learned,0,1687,1664.0,21.0,65536,45486,GRAPH,4,152.44115411414384,6.037213716961095,6,2,0,6,8,0,0.003834982984699309
7495,Learned,0,1687,1664.0,21.0,65536,45486,JPEG,88,3931.8876605652904,5.850294054461781,383,154,18,158,299,0,0.30259639397263527
7495,Learned,0,1687,1664.0,21.0,65536,45486,PRE,4,155.9827560572969,6.072772080394716,6,2,0,6,8,0,
7495,Learned,0,1687,1664.0,21.0,65536,45486,GRAPH_TAGGED,4,152.44115411414384,6.037213716961095,6,2,0,6,8,0,
7495,Learned,0,1687,1664.0,21.0,65536,45486,SEG,4,171.0538238691624,6.168436534925179,8,2,0,2,10,0,
7496,Learned,0,2144,2018.0,26.0,65536,45157,REF,5,237.10764773832477,5.501951664847861,9,2,0,2,12,0,0.0042678340105339885
7496,Learned,0,2144,2018.0,26.0,65536,45157,GRAPH,5,207.7303797450265,6.008698966091866,9,3,1,9,10,0,0.004339107079431415
7496,Learned,0,2144,2018.0,26.0,65536,45157,JPEG,5,248.69343417595167,6.10361420569562,12,4,1,4,12,0,0.26243758492637426
7496,Learned,0,2144,2018.0,26.0,65536,45157,PRE,5,210.89444430272832,6.0513182609877765,9,3,1,9,10,0,
7496,Learned,0,2144,2018.0,26.0,65536,45157,GRAPH_TAGGED,5,207.7303797450265,6.008698966091866,9,3,1,9,10,0,
7496,Learned,0,2144,2018.0,26.0,65536,45157,SEG,5,231.79393923933998,6.136374916878017,12,4,1,4,12,0,
7497,Learned,0,2028,1969.0,23.0,65536,45898,REF,5,235.99494936611669,4.625195126988333,11,3,0,3,13,0,0.004178678966127336
7497,Learned,0,2028,1969.0,23.0,65536,45898,GRAPH,5,211.46567801099434,4.839129304013815,10,3,0,9,12,0,0.0043202320812270045
7497,Learned,0,2028,1969.0,23.0,65536,45898,JPEG,7,258.37972567696687,5.0376130985662755,13,3,0,3,17,0,0.26935859909281135
7497,Learned,0,2028,1969.0,23.0,65536,45898,PRE,5,216.48023074035524,4.875740310148307,10,3,0,9,12,0,
7497,Learned,0,2028,1969.0,23.0,65536,45898,GRAPH_TAGGED,5,211.46567801099434,4.839129304013815,10,3,0,9,12,0,
7497,Learned,0,2028,1969.0,23.0,65536,45898,SEG,5,226.89444430272835,4.980909611170038,11,3,0,3,13,0,
7498,Learned,0,2012,1982.0,23.0,65536,45952,REF,4,186.58073580374355,6.89915738357921,8,2,0,2,10,0,0.004035054938867688
7498,Learned,0,2012,1982.0,23.0,65536,45952,GRAPH,4,175.1980658046375,6.899672108517655,4,0,0,0,8,0,0.003913371008820832
7498,Learned,0,2012,1982.0,23.0,65536,45952,JPEG,4,200.48023074035518,6.566879041750559,11,4,1,4,10,0,0.26764897396788
7498,Learned,0,2012,1982.0,23.0,65536,45952,PRE,4,177.4091629284897,6.94696743807377,4,0,0,0,8,0,
7498,Learned,0,2012,1982.0,23.0,65536,45952,GRAPH_TAGGED,4,175.1980658046375,6.899672108517655,4,0,0,0,8,0,
7498,Learned,0,2012,1982.0,23.0,65536,45952,SEG,4,177.4091629284897,6.924559662812755,4,0,0,0,8,0,
7499,Learned,0,1939,1871.0,23.0,65536,45449,REF,4,209.06601717798208,5.423860296707117,8,2,0,2,10,0,0.004058393999002874
7499,Learned,0,1939,1871.0,23.0,65536,45449,GRAPH,4,193.56121889657044,5.7198063476171,4,0,0,0,8,0,0.004348647897131741
7499,Learned,0,1939,1871.0,23.0,65536,45449,JPEG,79,1809.935208311294,5.792232565046862,164,43,4,46,196,0,0.29177053400781006
7499,Learned,0,1939,1871.0,23.0,65536,45449,PRE,4,195.8233764908628,5.741785171203187,4,0,0,0,8,0,
7499,Learned,0,1939,1871.0,23.0,65536,45449,GRAPH_TAGGED,4,193.56121889657044,5.7198063476171,4,0,0,0,8,0,
7499,Learned,0,1939,1871.0,23.0,65536,45449,SEG,4,197.82337649086284,5.809636051289515,6,1,0,1,9,0,
7500,Learned,0,2475,2299.0,27.0,65536,45542,REF,4,276.93607486307087,5.637596401558307,12,4,1,5,11,0,0.004543224000371993
7500,Learned,0,2475,2299.0,27.0,65536,45542,GRAPH,4,252.1135236737692,5.807142644192719,6,1,0,4,9,0,0.0052501000463962555
7500,Learned,0,2475,2299.0,27.0,65536,45542,JPEG,4,267.6934341759516,5.782454539648514,8,2,0,2,10,0,0.2680344700347632
7500,Learned,0,2475,2299.0,27.0,65536,45542,PRE,4,256.4507934888323,5.819679541064627,6,1,0,4,9,0,
7500,Learned,0,2475,2299.0,27.0,65536,45542,GRAPH_TAGGED,4,252.1135236737692,5.807142644192719,6,1,0,4,9,0,
7500,Learned,0,2475,2299.0,27.0,65536,45542,SEG,4,259.45079348883235,5.92925782270006,6,1,0,1,9,0,
7501,Learned,0,2174,2041.0,25.0,65536,45442,REF,5,234.5512985522207,5.677968384754832,9,2,0,2,12,0,0.00434153201058507
7501,Learned,0,2174,2041.0,25.0,65536,45442,GRAPH,5,209.80293310668753,5.81767736500274,7,2,1,6,9,0,0.004535284941084683
7501,Learned,0,2174,2041.0,25.0,65536,45442,JPEG,5,223.3086578651014,5.808093789967175,10,3,2,4,10,0,0.2808098989771679
7501,Learned,0,2174,2041.0,25.0,65536,45442,PRE,5,212.65180361560903,5.845370353816253,7,2,1,6,9,0,
7501,Learned,0,2174,2041.0,25.0,65536,45442,GRAPH_TAGGED,5,209.80293310668753,5.81767736500274,7,2,1,6,9,0,
7501,Learned,0,2174,2041.0,25.0,65536,45442,SEG,5,220.06601717798213,5.8640665394835,8,2,1,2,10,0,
7502,Learned,0,2255,2196.0,25.0,65536,45835,REF,4,266.1076477383248,5.487175243995247,14,5,0,5,13,0,0.00450660299975425
7502,Learned,0,2255,2196.0,25.0,65536,45835,GRAPH,4,234.20877793097733,5.4295387535726265,5,1,1,4,7,0,0.005014910013414919
7502,Learned,0,2255,2196.0,25.0,65536,45835,JPEG,4,247.37972567696676,5.495802844593662,5,1,1,1,7,0,0.27352046605665237
7502,Learned,0,2255,2196.0,25.0,65536,45835,PRE,4,236.3797256769668,5.437056954434214,5,1,1,4,7,0,
7502,Learned,0,2255,2196.0,25.0,65536,45835,GRAPH_TAGGED,4,234.20877793097733,5.4295387535726265,5,1,1,4,7,0,
7502,Learned,0,2255,2196.0,25.0,65536,45835,SEG,4,239.3797256769668,5.465043127128396,5,1,1,1,7,0,
7503,Learned,0,2347,2329.0,29.0,65536,44876,REF,4,316.97770542341357,5.240791451326833,18,7,0,7,15,0,0.0047547450521960855
7503,Learned,0,2347,2329.0,29.0,65536,44876,GRAPH,4,260.6612835498931,5.840506825631696,6,2,1,4,7,0,0.00506751099601388
7503,Learned,0,2347,2329.0,29.0,65536,44876,JPEG,4,315.8061325481597,6.037415890333147,13,5,1,5,11,0,0.2780594539362937
7503,Learned,0,2347,2329.0,29.0,65536,44876,PRE,4,267.24978336205567,5.86582993820987,6,2,1,4,7,0,
7503,Learned,0,2347,2329.0,29.0,65536,44876,GRAPH_TAGGED,4,260.6612835498931,5.840506825631696,6,2,1,4,7,0,
7503,Learned,0,2347,2329.0,29.0,65536,44876,SEG,4,278.49242404917493,5.854545525704238,8,2,0,2,10,0,
7504,Learned,0,2311,2186.0,27.0,65536,45265,REF,4,255.52186130069788,4.908212945199379,8,2,0,2,10,0,0.004104126011952758
7504,Learned,0,2311,2186.0,27.0,65536,45265,GRAPH,5,243.25041040992897,4.84742491687979,7,1,0,4,11,0,0.00505788391456008
7504,Learned,0,2311,2186.0,27.0,65536,45265,JPEG,5,245.69343417595167,4.907569504334696,7,1,0,1,11,0,0.2710684830090031
7504,Learned,0,2311,2186.0,27.0,65536,45265,PRE,5,246.86500705120548,4.8723774023173005,7,1,0,4,11,0,
7504,Learned,0,2311,2186.0,27.0,65536,45265,GRAPH_TAGGED,5,243.25041040992897,4.84742491687979,7,1,0,4,11,0,
7504,Learned,0,2311,2186.0,27.0,65536,45265,SEG,5,249.86500705120548,4.904121130366967,7,1,0,1,11,0,
7505,Learned,0,2564,2556.0,28.0,65536,45699,REF,6,288.04877323527904,5.308924376430009,20,7,0,7,19,0,0.004646593006327748
7505,Learned,0,2564,2556.0,28.0,65536,45699,GRAPH,6,268.07892882403894,5.842586216753618,9,2,0,7,13,0,0.005123340059071779
7505,Learned,0,2564,2556.0,28.0,65536,45699,JPEG,6,287.29141392239836,5.8170715973065334,12,3,0,3,15,0,0.2819570240098983
7505,Learned,0,2564,2556.0,28.0,65536,45699,PRE,6,273.1198410471445,5.847359619502659,9,2,0,7,13,0,
7505,Learned,0,2564,2556.0,28.0,65536,45699,GRAPH_TAGGED,6,268.07892882403894,5.842586216753618,9,2,0,7,13,0,
7505,Learned,0,2564,2556.0,28.0,65536,45699,SEG,6,280.1198410471445,5.949021450505293,10,2,0,2,14,0,
7506,Learned,0,1603,1467.0,19.0,65536,45696,REF,4,155.61017305526644,5.91560298133952,6,1,0,1,9,0,0.0037072370760142803
7506,Learned,0,1603,1467.0,19.0,65536,45696,GRAPH,4,130.21790106626133,6.228996015483576,6,2,0,8,8,0,0.0031204569386318326
7506,Learned,0,1603,1467.0,19.0,65536,45696,JPEG,10,267.4507934888324,6.979256511544586,26,8,1,9,27,0,0.26498524798080325
7506,Learned,0,1603,1467.0,19.0,65536,45696,PRE,4,134.29646455628168,6.261165822935654,6,2,0,8,8,0,
7506,Learned,0,1603,1467.0,19.0,65536,45696,GRAPH_TAGGED,4,130.21790106626133,6.228996015483576,6,2,0,8,8,0,
7506,Learned,0,1603,1467.0,19.0,65536,45696,SEG,4,147.12489168102786,6.27155354660541,8,2,0,2,10,0,
7507,Learned,0,1966,1938.0,27.0,65536,44599,REF,4,222.65180361560905,6.73057984035548,13,5,2,6,10,0,0.004421491990797222
7507,Learned,0,1966,1938.0,27.0,65536,44599,GRAPH,4,177.09366753197156,7.210785388188798,7,2,0,7,9,0,0.004199207993224263
7507,Learned,0,1966,1938.0,27.0,65536,44599,JPEG,5,240.82337649086287,6.440162399731757,19,7,2,9,15,0,0.2822678789962083
7507,Learned,0,1966,1938.0,27.0,65536,44599,PRE,4,181.3380951166243,7.275508952514975,7,2,0,7,9,0,
7507,Learned,0,1966,1938.0,27.0,65536,44599,GRAPH_TAGGED,4,177.09366753197156,7.210785388188798,7,2,0,7,9,0,
7507,Learned,0,1966,1938.0,27.0,65536,44599,SEG,4,188.7523086789974,7.555390273253423,8,2,0,2,10,0,
7508,Learned,0,1800,1692.0,24.0,65536,44662,REF,4,163.12489168102783,5.379381121185777,4,0,0,0,8,0,0.0038277360145002604
7508,Learned,0,1800,1692.0,24.0,65536,44662,GRAPH,4,157.72177287067075,5.423168110638895,4,0,0,0,8,0,0.0036396330688148737
7508,Learned,0,1800,1692.0,24.0,65536,44662,JPEG,4,182.1959594928933,5.685231522561445,10,3,0,3,11,0,0.26961188099812716
7508,Learned,0,1800,1692.0,24.0,65536,44662,PRE,4,160.95331880577402,5.450605835814338,4,0,0,0,8,0,
7508,Learned,0,1800,1692.0,24.0,65536,44662,GRAPH_TAGGED,4,157.72177287067075,5.423168110638895,4,0,0,0,8,0,
7508,Learned,0,1800,1692.0,24.0,65536,44662,SEG,4,160.95331880577402,5.537626827898228,4,0,0,0,8,0,
7509,Learned,0,1862,1780.0,22.0,65536,45742,REF,5,189.36753236814715,5.906888209431476,9,2,0,2,12,0,0.00397255492862314
7509,Learned,0,1862,1780.0,22.0,65536,45742,GRAPH,5,166.9823660357873,6.496916800937263,5,0,0,0,10,0,0.0037534600123763084
7509,Learned,0,1862,1780.0,22.0,65536,45742,JPEG,8,248.72287142747453,6.78947022921246,18,5,0,5,21,0,0.27753823797684163
7509,Learned,0,1862,1780.0,22.0,65536,45742,PRE,5,170.53910524340094,6.511467201921745,5,0,0,0,10,0,
7509,Learned,0,1862,1780.0,22.0,65536,45742,GRAPH_TAGGED,5,166.9823660357873,6.496916800937263,5,0,0,0,10,0,
7509,Learned,0,1862,1780.0,22.0,65536,45742,SEG,5,170.53910524340094,6.497849942504999,5,0,0,0,10,0,
7510,Learned,0,2123,2023.0,23.0,65536,45829,REF,4,245.30865786510137,5.373405727475335,12,4,1,5,11,0,0.0042798410868272185
7510,Learned,0,2123,2023.0,23.0,65536,45829,GRAPH,4,214.4100359884181,5.644722716445113,9,3,0,12,10,0,0.004658953985199332
7510,Learned,0,2123,2023.0,23.0,65536,45829,JPEG,15,373.906637611548,5.474129985356766,26,5,1,7,35,0,0.28916566097177565
7510,Learned,0,2123,2023.0,23.0,65536,45829,PRE,4,220.23759005323592,5.6341907749060365,9,3,0,12,10,0,
7510,Learned,0,2123,2023.0,23.0,65536,45829,GRAPH_TAGGED,4,214.4100359884181,5.644722716445113,9,3,0,12,10,0,
7510,Learned,0,2123,2023.0,23.0,65536,45829,SEG,4,234.0660171779821,5.732277713254571,11,3,0,4,12,0,
7511,Learned,0,1590,1531.0,20.0,65536,44941,REF,4,142.61017305526644,5.706038751692357,8,2,0,2,10,0,0.0036900080740451813
7511,Learned,0,1590,1531.0,20.0,65536,44941,GRAPH,4,121.1768197843206,5.916264211819949,4,0,0,0,8,0,0.002958967932499945
7511,Learned,0,1590,1531.0,20.0,65536,44941,JPEG,102,1828.8519471906084,6.073731030577943,160,28,3,33,231,0,0.29221978795249015
7511,Learned,0,1590,1531.0,20.0,65536,44941,PRE,4,124.53910524340097,5.958053551955353,4,0,0,0,8,0,
7511,Learned,0,1590,1531.0,20.0,65536,44941,GRAPH_TAGGED,4,121.1768197843206,5.916264211819949,4,0,0,0,8,0,
7511,Learned,0,1590,1531.0,20.0,65536,44941,SEG,4,130.36753236814712,6.042900410243175,6,1,0,1,9,0,
7512,Learned,0,2343,2301.0,28.0,65536,45234,REF,4,263.48023074035524,5.975012576805309,12,4,0,4,12,0,0.0045309989945963025
7512,Learned,0,2343,2301.0,28.0,65536,45234,GRAPH,4,250.42031919563516,6.018949348054988,10,3,0,10,11,0,0.005067282007075846
7512,Learned,0,2343,2301.0,28.0,65536,45234,JPEG,4,259.237590053236,6.164014785331095,10,3,0,3,11,0,0.2707571249920875
7512,Learned,0,2343,2301.0,28.0,65536,45234,PRE,4,256.1370849898476,6.017490978614714,10,3,0,10,11,0,
7512,Learned,0,2343,2301.0,28.0,65536,45234,GRAPH_TAGGED,4,250.42031919563516,6.018949348054988,10,3,0,10,11,0,
7512,Learned,0,2343,2301.0,28.0,65536,45234,SEG,4,263.1370849898476,6.088106982298313,10,3,0,3,11,0,
7513,Learned,0,2352,2322.0,31.0,65536,44682,REF,4,266.2497833620556,4.756444673479653,8,2,0,2,10,0,0.004274372011423111
7513,Learned,0,2352,2322.0,31.0,65536,44682,GRAPH,4,253.48104467418074,4.732056710235268,6,1,0,4,9,0,0.005220347084105015
7513,Learned,0,2352,2322.0,31.0,65536,44682,JPEG,4,264.83556979968256,4.662356266515334,6,1,0,1,9,0,0.27130698203109205
7513,Learned,0,2352,2322.0,31.0,65536,44682,PRE,4,257.24978336205567,4.745153620420287,6,1,0,4,9,0,
7513,Learned,0,2352,2322.0,31.0,65536,44682,GRAPH_TAGGED,4,253.48104467418074,4.732056710235268,6,1,0,4,9,0,
7513,Learned,0,2352,2322.0,31.0,65536,44682,SEG,4,260.24978336205567,4.750396241225479,6,1,0,1,9,0,
7514,Learned,0,2464,2449.0,28.0,65536,45593,REF,5,325.9360748630709,5.670503050701769,20,8,1,8,16,0,0.004944072919897735
7514,Learned,0,2464,2449.0,28.0,65536,45593,GRAPH,5,279.84223333762134,6.142233457948576,12,4,1,19,12,0,0.005846027983352542
7514,Learned,0,2464,2449.0,28.0,65536,45593,JPEG,5,308.69343417595167,6.521188578246421,15,5,0,5,15,0,0.2848425239790231
7514,Learned,0,2464,2449.0,28.0,65536,45593,PRE,5,287.0365799264593,6.19993905179253,12,4,1,19,12,0,
7514,Learned,0,2464,2449.0,28.0,65536,45593,GRAPH_TAGGED,5,279.84223333762134,6.142233457948576,12,4,1,19,12,0,
7514,Learned,0,2464,2449.0,28.0,65536,45593,SEG,5,306.03657992645924,6.325997198860691,14,5,1,5,13,0,
7515,Learned,0,2161,2065.0,27.0,65536,45073,REF,4,262.83556979968256,6.951246263928084,14,6,3,7,9,0,0.004641470033675432
7515,Learned,0,2161,2065.0,27.0,65536,45073,GRAPH,4,220.67701697284483,7.209965833711474,7,2,0,5,9,0,0.004746895050629973
7515,Learned,0,2161,2065.0,27.0,65536,45073,JPEG,4,246.79393923933995,7.355237487115867,10,3,0,3,11,0,0.2719085169956088
7515,Learned,0,2161,2065.0,27.0,65536,45073,PRE,4,223.13708498984758,7.249721186790616,7,2,0,5,9,0,
7515,Learned,0,2161,2065.0,27.0,65536,45073,GRAPH_TAGGED,4,220.67701697284483,7.209965833711474,7,2,0,5,9,0,
7515,Learned,0,2161,2065.0,27.0,65536,45073,SEG,4,228.13708498984758,7.372275174544078,8,2,0,2,10,0,
7516,Learned,0,2350,2175.0,27.0,65536,45398,REF,4,285.97770542341357,6.459848894624423,14,5,0,5,13,0,0.004634667071513832
7516,Learned,0,2350,2175.0,27.0,65536,45398,GRAPH,4,251.3763713341413,6.877532513594017,10,3,0,8,11,0,0.0050549040315672755
7516,Learned,0,2350,2175.0,27.0,65536,45398,JPEG,4,282.2497833620556,7.152769408407415,14,5,1,6,12,0,0.2772765140980482
7516,Learned,0,2350,2175.0,27.0,65536,45398,PRE,4,256.35028842544403,6.941997565552626,10,3,0,8,11,0,
7516,Learned,0,2350,2175.0,27.0,65536,45398,GRAPH_TAGGED,4,251.3763713341413,6.877532513594017,10,3,0,8,11,0,
7516,Learned,0,2350,2175.0,27.0,65536,45398,SEG,4,273.0071426749364,6.941025511609244,14,5,0,5,13,0,
7517,Learned,0,2254,2246.0,30.0,65536,44550,REF,4,261.8355697996826,6.869614972276735,17,7,2,8,12,0,0.004797660978510976
7517,Learned,0,2254,2246.0,30.0,65536,44550,GRAPH,4,206.06248096096363,7.498132632023311,9,3,1,11,9,0,0.004446392995305359
7517,Learned,0,2254,2246.0,30.0,65536,44550,JPEG,4,226.3797256769669,7.763159910029492,11,4,1,4,10,0,0.2708680119831115
7517,Learned,0,2254,2246.0,30.0,65536,44550,PRE,4,210.79393923934,7.552856803890248,9,3,1,11,9,0,
7517,Learned,0,2254,2246.0,30.0,65536,44550,GRAPH_TAGGED,4,206.06248096096363,7.498132632023311,9,3,1,11,9,0,
7517,Learned,0,2254,2246.0,30.0,65536,44550,SEG,4,218.79393923933998,7.6069083969247195,9,3,1,3,9,0,
7518,Learned,0,1845,1745.0,22.0,65536,45463,REF,4,177.06601717798208,6.020824867513611,8,2,0,2,10,0,0.0038349960232153535
7518,Learned,0,1845,1745.0,22.0,65536,45463,GRAPH,4,154.01286124994928,5.98458057026633,5,1,0,2,8,0,0.0035730520030483603
