stem,segmenter,ref_s,graph_s,jpeg_s,ref_skeleton_skan_s,ref_descriptors_s,graph_decode_graph_s,graph_descriptors_s,jpeg_decode_s,jpeg_segment_s,jpeg_skeleton_skan_s,jpeg_descriptors_s
7307,Learned,0.004801805946044624,0.005496539059095085,0.2665803339332342,0.0035148829920217395,0.0012720719678327441,0.00457724102307111,0.0009169420227408409,0.0001827289815992117,0.26141897798515856,0.0037235469790175557,0.0012324430281296372
7308,Learned,0.004913151962682605,0.005426447023637593,0.2670377679169178,0.0036798740038648248,0.0012187249958515167,0.00452645099721849,0.0008976089302450418,0.0001792570110410452,0.2616323640104383,0.003928333055227995,0.0012771550100296736
7309,Learned,0.004020924912765622,0.0038293160032480955,0.26263159804511815,0.003246776992455125,0.0007620370015501976,0.003247964894399047,0.0005795930046588182,0.00014508201275020838,0.25826389505527914,0.0034262699773535132,0.0007767450297251344
7310,Learned,0.00525548099540174,0.0065718129044398665,0.2754598770989105,0.00372595910448581,0.001515560899861157,0.005464100977405906,0.0011057989904657006,0.0001949321012943983,0.27006496395915747,0.0038000510539859533,0.001379234017804265
7311,Learned,0.004371404997073114,0.005021895049139857,0.2699145069345832,0.003360220929607749,0.0009981821058318019,0.00422107707709074,0.0007990449666976929,0.000166460988111794,0.26523594302125275,0.003509178990498185,0.000977932009845972
7312,Learned,0.003979126107878983,0.004536145948804915,0.2641454730182886,0.0031142840161919594,0.0008519209222868085,0.0038061109371483326,0.0007281020516529679,0.0001524180406704545,0.2597450059838593,0.0033310429425910115,0.0008977140532806516
7313,Learned,0.00429087202064693,0.0037138420157134533,0.2792251999489963,0.003449155017733574,0.0008290219120681286,0.003135997918434441,0.0005758940242230892,0.00014257803559303284,0.2746657399693504,0.0036564680049195886,0.000741412048228085
7314,Learned,0.00420712202321738,0.004183967015706003,0.27221178403124213,0.003414958016946912,0.0007797930156812072,0.0035104460548609495,0.0006717670476064086,0.0022256510565057397,0.26572372298687696,0.0034557770704850554,0.0007874609436839819
7315,Learned,0.004414055962115526,0.005240542930550873,0.2717220669146627,0.0033646170049905777,0.0010358919389545918,0.004360609105788171,0.0008777868933975697,0.0001665129093453288,0.2669861550675705,0.003533032024279237,0.0010153319453820586
7316,Learned,0.004851976991631091,0.004924371023662388,0.26709312305320054,0.003678617998957634,0.0011595780961215496,0.0040753589710220695,0.0008469590684399009,0.0001689820783212781,0.26093302690424025,0.004153480986133218,0.00181759602855891
7317,Learned,0.004552502068690956,0.005149243981577456,0.2709210079628974,0.0034529550466686487,0.001085876952856779,0.004313889076001942,0.0008332799188792706,0.00016949290875345469,0.2660166861023754,0.003696093917824328,0.0010178370866924524
7318,Learned,0.004647859022952616,0.00527814298402518,0.27573562401812524,0.0034021540777757764,0.0012323599075898528,0.0044098569778725505,0.0008666610810905695,0.00016846403013914824,0.27047402097377926,0.0037272520130500197,0.0013457590248435736
7319,Learned,0.004431439097970724,0.0048504030564799905,0.2769162420881912,0.0033999349689111114,0.0010190890170633793,0.004069394082762301,0.0007793089607730508,0.00015840702690184116,0.2722730190725997,0.0035059750080108643,0.0009595690062269568
7320,Learned,0.0040106120286509395,0.0035924669355154037,0.2694826520746574,0.003251774003729224,0.0007470790296792984,0.0030121440067887306,0.0005783990491181612,0.00014344509690999985,0.26340651290956885,0.0041294359834864736,0.0017820290522649884
7321,Learned,0.004883218090981245,0.0056403669295832515,0.2940747910179198,0.0035772870760411024,0.001290865009650588,0.00470992096234113,0.0009287230204790831,0.00017513101920485497,0.28882775199599564,0.0037961360067129135,0.001256554969586432
7322,Learned,0.004640233004465699,0.005572505062445998,0.2690333459759131,0.003519074060022831,0.0011080389376729727,0.004697174998000264,0.0008732910500839353,0.00018134794663637877,0.26394144201185554,0.003818437922745943,0.0010726290056481957
7323,Learned,0.004212695988826454,0.004629218019545078,0.27585513598751277,0.0033464019652456045,0.0008532169740647078,0.0038756460417062044,0.0007516610203310847,0.00015440501738339663,0.26963077997788787,0.0041635759407654405,0.0018847150495275855
7324,Learned,0.004549777018837631,0.005584510043263435,0.2721547350520268,0.003339512972161174,0.0011964390287175775,0.00467219203710556,0.0009104160126298666,0.00017201900482177734,0.266838068026118,0.003793835057877004,0.0013289860216900706
7325,Learned,0.004682855098508298,0.004733392037451267,0.28311910608317703,0.003739577019587159,0.0009296418866142631,0.003996846964582801,0.0007342780008912086,0.00016023300122469664,0.27808012010063976,0.003862409037537873,0.0009958789451047778
7326,Learned,0.004500166047364473,0.004276958992704749,0.27715050196275115,0.003636687994003296,0.0008512689964845777,0.003609295003116131,0.000665919971652329,0.00014948600437492132,0.2722639739513397,0.003846019972115755,0.0008704960346221924
7327,Learned,0.0038183749420568347,0.0037301169941201806,0.2769312330055982,0.003127668984234333,0.0006772930501028895,0.0031429119408130646,0.000585296074859798,0.00014545803423970938,0.2724783910671249,0.003504775930196047,0.0007838660385459661
7328,Learned,0.0048237849259749055,0.005672132014296949,0.26602349907625467,0.0035594810033217072,0.00125045794993639,0.0047399369068443775,0.0009300430538132787,0.00018437299877405167,0.2609909870661795,0.003728777985088527,0.0010979860089719296
7329,Learned,0.0043857001001015306,0.005278447992168367,0.271226349985227,0.0032915540505200624,0.0010809199884533882,0.0044113550102338195,0.0008652700344100595,0.0022816959535703063,0.26373961300123483,0.00379647605586797,0.0013888949761167169
7330,Learned,0.004441946977749467,0.005333116976544261,0.2831175670726225,0.0034127059625461698,0.0010154220508411527,0.004492304055020213,0.0008390189614146948,0.00018072500824928284,0.27837098704185337,0.0035053350729867816,0.0010418789461255074
7331,Learned,0.004672349081374705,0.004791701911017299,0.3006083309883252,0.003594034002162516,0.001055919099599123,0.0040069029200822115,0.0007812920957803726,0.00018594495486468077,0.29588595894165337,0.0035311959218233824,0.0009861120488494635
7332,Learned,0.00483756500761956,0.004979948978871107,0.27588569407816976,0.0037544399965554476,0.001069815014488995,0.004134419024921954,0.0008436399511992931,0.00018268602434545755,0.2707296289736405,0.0038429449778050184,0.0011089079780504107
7333,Learned,0.004502755939029157,0.004843743052333593,0.2751563430065289,0.0035526559222489595,0.0009369110921397805,0.004065450048074126,0.0007764379261061549,0.00016092602163553238,0.2703464670339599,0.003684840048663318,0.0009444229071959853
7334,Learned,0.004462460055947304,0.0045529750641435385,0.27243145799729973,0.003461731015704572,0.0009873409289866686,0.0038143330020830035,0.0007366100326180458,0.00015763402916491032,0.2672276219818741,0.0038931010058149695,0.0011326860403642058
7335,Learned,0.004296027938835323,0.005021053017117083,0.27694086800329387,0.003269235952757299,0.001013837056234479,0.0042162740137428045,0.0008031189208850265,0.00015673297457396984,0.2721763870213181,0.0035628059413284063,0.0010244121076539159
7336,Learned,0.0036949560744687915,0.004109609057195485,0.26976835599634796,0.002997928997501731,0.0006848820485174656,0.0034900500904768705,0.0006176519673317671,0.00015266495756804943,0.2645575579954311,0.00391826406121254,0.0011188889620825648
7337,Learned,0.004328296985477209,0.004444743972271681,0.26928872091230005,0.0034102119971066713,0.0009050399530678988,0.003732732031494379,0.0007102499948814511,0.00014889391604810953,0.2645726050250232,0.003521192935295403,0.0010258520487695932
7339,Learned,0.00419718399643898,0.004789702012203634,0.25292293808888644,0.003309811931103468,0.0008755860617384315,0.004013617988675833,0.0007742500165477395,0.00016397505532950163,0.24803419096861035,0.0037272160407155752,0.0009797420352697372
7340,Learned,0.004244968993589282,0.004412111011333764,0.25288025802001357,0.0033443570137023926,0.000888484064489603,0.0037032129475846887,0.0007069580024108291,0.0001514710020273924,0.24739081494044513,0.003971659112721682,0.001345225959084928
7341,Learned,0.0036991420201957226,0.0037315880181267858,0.27658656099811196,0.0029887680429965258,0.000697046983987093,0.00316873996052891,0.0005609220825135708,0.00013933307491242886,0.27233569195959717,0.003321171971037984,0.0007709430065006018
7342,Learned,0.004763600067235529,0.0055153860012069345,0.26836950797587633,0.003552314010448754,0.001196736004203558,0.004602921893820167,0.000910154078155756,0.00018312293104827404,0.2631898330291733,0.0037605110555887222,0.0012154669966548681
7343,Learned,0.004517774912528694,0.005837453994899988,0.2853981740772724,0.0033797079231590033,0.001123244990594685,0.004895500955171883,0.0009378549875691533,0.00017994304653257132,0.2804253139765933,0.003621521987952292,0.0011513419449329376
7344,Learned,0.004428684012964368,0.005123844952322543,0.2685571520123631,0.003409464959986508,0.0010068010305985808,0.0043169360142201185,0.0008050769101828337,0.00016435200814157724,0.26369212998542935,0.0036679920740425587,0.0010131510207429528
7345,Learned,0.0038185230223461986,0.0036187999648973346,0.27995266299694777,0.0031151759903877974,0.0006902089808136225,0.003041393938474357,0.0005755251040682197,0.00014382600784301758,0.27547987806610763,0.003546004998497665,0.0007632120978087187
7346,Learned,0.00451698899269104,0.00481649802532047,0.2725846410030499,0.003421103931032121,0.0010837550507858396,0.004018218023702502,0.0007965239929035306,0.0001551340101286769,0.2669507859973237,0.003938321024179459,0.0015198540640994906
7347,Learned,0.004694683011621237,0.005834109033457935,0.27902963594533503,0.0035992260091006756,0.0010834620334208012,0.004901074920780957,0.0009313280461356044,0.00018209894187748432,0.2736172650475055,0.003895562025718391,0.0013134420150890946
7348,Learned,0.004154235008172691,0.004783837008289993,0.2638470819219947,0.0032343880739063025,0.0009071959648281336,0.0040039391024038196,0.0007780559826642275,0.00016585690900683403,0.25925463903695345,0.003501956001855433,0.000905022956430912
7349,Learned,0.005118664004839957,0.00603794795460999,0.27437132492195815,0.00379969400819391,0.0013004100183025002,0.005043166922405362,0.000992134097032249,0.003823480918072164,0.2652308860560879,0.00388767896220088,0.0014078799868002534
7350,Learned,0.004594404017552733,0.005855106981471181,0.27030888898298144,0.0034806029871106148,0.0010991740273311734,0.004902777960523963,0.0009503919864073396,0.00018417800310999155,0.26534938195254654,0.0036514269886538386,0.0011023830156773329
7351,Learned,0.003960756002925336,0.0038018689956516027,0.26429367694072425,0.003223187057301402,0.0007257629185914993,0.0031848240178078413,0.000615173950791359,0.00014556501992046833,0.2592456740094349,0.0036390189779922366,0.001242677099071443
7352,Learned,0.004546312033198774,0.004773500957526267,0.2780026630498469,0.0035454659955576062,0.0009872450027614832,0.004009471042081714,0.0007620829856023192,0.00016320403665304184,0.2725582029670477,0.0038987690350040793,0.0013608649605885148
7353,Learned,0.004917401936836541,0.005987926968373358,0.26745125104207546,0.003515218966640532,0.0013864629436284304,0.004983642022125423,0.0010023979702964425,0.0001836720621213317,0.26231761393137276,0.0036302979569882154,0.0012985700741410255
7354,Learned,0.004933341057039797,0.005122542032040656,0.2675254700006917,0.0036611679242923856,0.0012582109775394201,0.004240581998601556,0.0008797839982435107,0.00017925002612173557,0.26213573396671563,0.003968265024013817,0.0012207330437377095
7355,Learned,0.004244393901899457,0.005129666067659855,0.2671419420512393,0.0032588979229331017,0.000972511013969779,0.004278256907127798,0.0008496750378981233,0.00016797997523099184,0.26238482806365937,0.0035363821079954505,0.001032744999974966
7356,Learned,0.005373041029088199,0.006304042995907366,0.26435942004900426,0.0037252299953252077,0.0016342609887942672,0.005242491024546325,0.001059519941918552,0.00019236397929489613,0.25884704501368105,0.0038480740040540695,0.00145215995144099
7357,Learned,0.004582314053550363,0.005527119035832584,0.26883065805304796,0.0034563459921628237,0.0011097840033471584,0.004593363031744957,0.0009317880030721426,0.0028393369866535068,0.2610808680765331,0.003768663969822228,0.0011226600036025047
7358,Learned,0.0037202140083536506,0.004076648037880659,0.25765561300795525,0.002951871952973306,0.0007560900412499905,0.0034493140410631895,0.0006256189662963152,0.00015118904411792755,0.25303301599342376,0.003626047051511705,0.0008257710142061114
7359,Learned,0.0038778340676799417,0.0034559438936412334,0.28123584506101906,0.0032386259408667684,0.0006271580932661891,0.002912724041379988,0.0005415099440142512,0.00013989699073135853,0.27545995404943824,0.00393003795761615,0.0016842769691720605
7360,Learned,0.004082428058609366,0.00431162107270211,0.2658166689798236,0.003163620945997536,0.0009059499716386199,0.003614321001805365,0.0006955279968678951,0.000160741969011724,0.26131885300856084,0.0033598759910091758,0.0009568730602040887
7361,Learned,0.004947754088789225,0.005899762036278844,0.2673079309752211,0.0035917259519919753,0.001342768082395196,0.004950538044795394,0.000947357970289886,0.00018552993424236774,0.2619991620304063,0.0037460029125213623,0.0013554010074585676
7362,Learned,0.0047193149803206325,0.005141590954735875,0.27710183907765895,0.0036280559143051505,0.0010791420936584473,0.004298462998121977,0.0008408480789512396,0.000178007991053164,0.2718424830818549,0.0039013810455799103,0.0011590400245040655
7363,Learned,0.003888529958203435,0.0037635359913110733,0.26726482703816146,0.00318191503174603,0.0006932909600436687,0.0031803499441593885,0.0005814890610054135,0.00014477502554655075,0.26199996599461883,0.0037523229839280248,0.001346360077150166
7364,Learned,0.004211187013424933,0.0047871359856799245,0.27592958498280495,0.003255108022131026,0.0009433029918000102,0.004018165986053646,0.0007672180654481053,0.00016479601617902517,0.2714555700076744,0.0033969749929383397,0.0008930220501497388
7365,Learned,0.004503277945332229,0.005295317969284952,0.26765817997511476,0.0033461489947512746,0.0011445770505815744,0.004407954053021967,0.0008850889280438423,0.00017844396643340588,0.26257303601596504,0.003703512018546462,0.0011824440443888307
7367,Learned,0.004866023897193372,0.005172215052880347,0.2725135739892721,0.003586880979128182,0.0012653130106627941,0.004311613971367478,0.0008584141032770276,0.00017550599295645952,0.267206326010637,0.0038275179686024785,0.0012828350299969316
7368,Learned,0.004534018924459815,0.004765669000335038,0.27117922191973776,0.0035283389734104276,0.000993128982372582,0.004011778975836933,0.0007520749932155013,0.00016560498625040054,0.26620589394588023,0.003792569972574711,0.0009950819658115506
7369,Learned,0.004811229999177158,0.005014331080019474,0.26107084192335606,0.003733619931153953,0.0010652070632204413,0.004202147945761681,0.000810577068477869,0.0001731399679556489,0.25600445503368974,0.0038696558913215995,0.0010034570004791021
7370,Learned,0.005398623063229024,0.005369117017835379,0.2649244680069387,0.004064059932716191,0.0013215700164437294,0.004485685960389674,0.0008812970481812954,0.0001828699605539441,0.25977384008001536,0.0037209009751677513,0.0012269590515643358
7371,Learned,0.003911537933163345,0.0034439219161868095,0.274622266064398,0.0031526429811492562,0.000744293094612658,0.002887980081140995,0.0005541389109566808,0.00014336802996695042,0.2689543339656666,0.0038905059918761253,0.0016094299498945475
7372,Learned,0.004826279007829726,0.00568869209382683,0.29439080401789397,0.0035035519395023584,0.001308267004787922,0.004743651952594519,0.0009432729566469789,0.00017804699018597603,0.28850532602518797,0.004161252989433706,0.001515312003903091
7373,Learned,0.0045547690242528915,0.004921064013615251,0.2665808059973642,0.003548183012753725,0.0009935609996318817,0.0041377031011506915,0.0007813269039615989,0.00016546202823519707,0.2615911819739267,0.003713567042723298,0.0010889209806919098
7374,Learned,0.003959183930419385,0.0035660580033436418,0.27657628303859383,0.0032248430652543902,0.000722195953130722,0.0029942800756543875,0.0005700109759345651,0.0001361119793727994,0.27182684803847224,0.0036223470233380795,0.0009705480188131332
7375,Learned,0.00406194303650409,0.004024626919999719,0.26943622005637735,0.003324655001051724,0.0007248340407386422,0.003378981025889516,0.0006437679985538125,0.0001514590112492442,0.265045674983412,0.0034470430109649897,0.000772000988945365
7376,Learned,0.005030250991694629,0.0064362980192527175,0.2663069840054959,0.0036565460031852126,0.0013607110595330596,0.005360240000300109,0.0010739689460024238,0.00019785109907388687,0.2610168729443103,0.0037300930125638843,0.0013416390866041183
7377,Learned,0.0050767960492521524,0.005781830055639148,0.27273309498559684,0.003651576000265777,0.0014128360198810697,0.004839671077206731,0.0009400669950991869,0.00017301691696047783,0.26702242402825505,0.004007566021755338,0.0015088820364326239
7378,Learned,0.004278184031136334,0.004487082012929022,0.27403059497009963,0.003345803008414805,0.0009195199236273766,0.003789181006141007,0.000696124043315649,0.00016102392692118883,0.26624642708338797,0.004736023955047131,0.002866168040782213
7379,Learned,0.004115468007512391,0.004597335937432945,0.2773886009817943,0.003226525033824146,0.0008752529975026846,0.0038842030335217714,0.0007112249732017517,0.00016501103527843952,0.27284992893692106,0.00343253999017179,0.0009213660378009081
7380,Frangi,0.004347786074504256,0.0013050619745627046,,0.0033979419386014342,0.0009367450838908553,0.0011077260132879019,0.0001956180203706026,,,,
7381,Learned,0.004248930956237018,0.004392654984258115,0.2729453359497711,0.0034012000542134047,0.0008365310495719314,0.003691922058351338,0.0006988790119066834,0.00015645998064428568,0.2683106589829549,0.003520588972605765,0.0009387299651280046
7382,Learned,0.004276072955690324,0.00525315199047327,0.2765419849893078,0.0032780980691313744,0.000981698976829648,0.004421468009240925,0.00082797696813941,0.00017515302170068026,0.27191829099319875,0.0034815779654309154,0.0009459360735490918
7383,Learned,0.004393737995997071,0.005073184962384403,0.28022726299241185,0.0033269869163632393,0.0010544570395722985,0.0042355910409241915,0.0008356960024684668,0.00017317000310868025,0.2750675230054185,0.003772809053771198,0.0011927209561690688
7384,Learned,0.0043316129595041275,0.004958559991791844,0.2689815249759704,0.0032853659940883517,0.001033419044688344,0.004138348042033613,0.0008182680467143655,0.000164516968652606,0.2639950580196455,0.0036681850906461477,0.0011326769599691033
7385,Learned,0.005010523018427193,0.006199017050676048,0.2656406379537657,0.0037089509423822165,0.0012870050268247724,0.00516741699539125,0.001029454986564815,0.00018482899758964777,0.2602372249821201,0.003907378995791078,0.0012889300705865026
7386,Learned,0.004415009985677898,0.004873014986515045,0.26862689305562526,0.0033904730807989836,0.0010126209817826748,0.004089207039214671,0.0007818170124664903,0.00015472597442567348,0.2637662530178204,0.0036614369601011276,0.0010237180395051837
7387,Learned,0.0037714410573244095,0.003790371003560722,0.26893291098531336,0.0031087930547073483,0.0006484349723905325,0.003210433991625905,0.0005781600484624505,0.00014394288882613182,0.2645901570795104,0.003472879994660616,0.0007055549649521708
7389,Learned,0.005084540927782655,0.0058551509864628315,0.26887429505586624,0.0037575269816443324,0.0013119280338287354,0.0049056230345740914,0.0009478689171373844,0.0001918240450322628,0.2635150959249586,0.003922768984921277,0.0012244010576978326
7390,Learned,0.004918585065752268,0.006123065948486328,0.2669096610043198,0.003517666948027909,0.0013877840247005224,0.005091567989438772,0.001029568025842309,0.00018562900368124247,0.2616613900754601,0.0037148480769246817,0.0013260389678180218
7391,Learned,0.004664154956117272,0.005363570060580969,0.27206368499901146,0.003496696939691901,0.0011539841070771217,0.004452901077456772,0.0009089009836316109,0.00017924699932336807,0.2669937309110537,0.0037120430497452617,0.0011593009112402797
7392,Learned,0.004382814047858119,0.004702361999079585,0.2697052269941196,0.003389824996702373,0.0009801069973036647,0.003956219996325672,0.0007442900678142905,0.00016698299441486597,0.2646136019611731,0.003792900941334665,0.0011122049763798714
7393,Learned,0.004417726071551442,0.005426528980024159,0.2817253189859912,0.0033538989955559373,0.0010520078940317035,0.004561097011901438,0.0008635609410703182,0.0001739300787448883,0.2769407999003306,0.003525980981066823,0.0010656249942258
7394,Learned,0.0037240260280668736,0.0033965810434892774,0.2691160609247163,0.0030984689947217703,0.000612789997830987,0.002849979908205569,0.000544784008525312,0.00013519497588276863,0.2590103819966316,0.005603278987109661,0.004342415020801127
7395,Learned,0.004630248993635178,0.004693937953561544,0.2646173470420763,0.003710897988639772,0.0009076130809262395,0.0039671489503234625,0.0007251990027725697,0.00016003905329853296,0.2597837159410119,0.0036622380139306188,0.0009902738966047764
7396,Learned,0.004341605002991855,0.0043728710152208805,0.27951828204095364,0.003365249023772776,0.0009639889467507601,0.003631004015915096,0.0007400129688903689,0.00016223406419157982,0.27489147090818733,0.0034741879208013415,0.000969780026935041
7397,Learned,0.005265187006443739,0.006460034986957908,0.2616159030003473,0.0037342740688472986,0.0015191049315035343,0.0053821440087631345,0.0010762399761006236,0.0001881360076367855,0.25605252594687045,0.003913708031177521,0.0014413129538297653
7398,Learned,0.004545076051726937,0.005684938048943877,0.2694029330741614,0.0033393300836905837,0.0011915829963982105,0.004749453044496477,0.0009336229413747787,0.00018159206956624985,0.2644088489469141,0.0035480590304359794,0.0012437000405043364
7399,Learned,0.004504563985392451,0.005157618899829686,0.27035071898717433,0.003431853954680264,0.001060434035025537,0.004318800056353211,0.0008369809947907925,0.00016713899094611406,0.2647995110601187,0.004060714039951563,0.0013038859469816089
7400,Learned,0.004228689009323716,0.004834713996388018,0.2711426980094984,0.0032505450071766973,0.0009663939708843827,0.0040766020538285375,0.0007563850376754999,0.00016410101670771837,0.2664551780326292,0.0035797179443761706,0.0009236750192940235
7401,Learned,0.003976857988163829,0.003529953071847558,0.26713085593655705,0.0032620560377836227,0.000701454933732748,0.0029534120112657547,0.0005749459378421307,0.00013838394079357386,0.26272360899019986,0.003547952976077795,0.0007012489950284362
7402,Learned,0.00473991094622761,0.005587448948062956,0.2766152690164745,0.003472427953965962,0.0012548150261864066,0.004680812009610236,0.0009046769700944424,0.00017667701467871666,0.2712552099255845,0.003828872926533222,0.0013313899980857968
7403,Learned,0.004025734961032867,0.003996685962192714,0.2704938550014049,0.0032647979678586125,0.0007474219892174006,0.0033841290278360248,0.0006104169879108667,0.00015128590166568756,0.26566023600753397,0.003556833020411432,0.001105263945646584
7404,Learned,0.00470787298399955,0.005558807053603232,0.25318489607889205,0.003471454023383558,0.001221967046149075,0.004665748914703727,0.0008911130717024207,0.00018129206728190184,0.24807582702487707,0.003714288934133947,0.0011934880167245865
7405,Learned,0.0035703679313883185,0.0030400969553738832,0.2741709048859775,0.0030595840653404593,0.0004992870381101966,0.002572544035501778,0.0004656830569729209,0.0024428420001640916,0.2677613749401644,0.0033112989040091634,0.0006367240566760302
7406,Learned,0.0050595380598679185,0.0054172229720279574,0.27169320499524474,0.003771145944483578,0.0012710869777947664,0.0045335410395637155,0.0008817929774522781,0.003283821977674961,0.26362230395898223,0.003568697953596711,0.001195169985294342
7407,Learned,0.004841807996854186,0.00558989099226892,0.2667471750173718,0.0037314629880711436,0.001096078078262508,0.004699885961599648,0.0008879770757630467,0.00017908099107444286,0.26167623803485185,0.003710504970513284,0.00116097298450768
7408,Learned,0.004117537057027221,0.004219315014779568,0.28156705398578197,0.0032439259812235832,0.0008610879303887486,0.003535304917022586,0.0006819600239396095,0.0001687880139797926,0.2769842928973958,0.003446666058152914,0.0009449420031160116
7410,Learned,0.004485914018005133,0.004935837001539767,0.2753591079963371,0.003527119057253003,0.00094440090470016,0.004158652969636023,0.0007744680624455214,0.00016944599337875843,0.27001589501742274,0.004150343942455947,0.0009899340802803636
7411,Learned,0.005000411998480558,0.005687132012099028,0.3030032659880817,0.0037048360100016,0.0012765339342877269,0.004773371038027108,0.0009118539746850729,0.00020196707919239998,0.2977756819454953,0.003724800073541701,0.0012751290341839194
7412,Learned,0.004642485990189016,0.005415085004642606,0.27325681096408516,0.0035111960023641586,0.0011177270207554102,0.00453512801323086,0.0008780639618635178,0.00017146591562777758,0.26807401899714023,0.0037994789890944958,0.001191830961033702
7413,Learned,0.0044056749902665615,0.0046178268967196345,0.26808171800803393,0.00338061002548784,0.0010127450805157423,0.003866789978928864,0.0007492009317502379,0.0001684690359979868,0.2628661160124466,0.0038650929927825928,0.0011534600052982569
7414,Learned,0.00485274801030755,0.005813349969685078,0.2735959159908816,0.0035956569481641054,0.0012424070155248046,0.004871587036177516,0.000939840916544199,0.0001763050677254796,0.2684090349357575,0.0038314160192385316,0.0011490320321172476
7415,Learned,0.0041727779898792505,0.004892610013484955,0.27489646803587675,0.003215805976651609,0.00094500498380512,0.0041079039219766855,0.0007827549707144499,0.00016320799477398396,0.26974381401669234,0.0038508829893544316,0.0011041020043194294
7416,Learned,0.004320697975344956,0.004007296054624021,0.2726743440143764,0.0034515949664637446,0.000856264028698206,0.003366928896866739,0.0006384450243785977,0.00016215199138969183,0.26795262505766004,0.0035423400113359094,0.0009977769805118442
7417,Learned,0.00429691793397069,0.003775369026698172,0.2740662709111348,0.00345620303414762,0.0008283399511128664,0.003176514059305191,0.0005968499463051558,0.0001447199610993266,0.26860464201308787,0.004052601987496018,0.0012354230275377631
7418,Learned,0.004910546005703509,0.005706242984160781,0.26635885902214795,0.003629799000918865,0.0012647949624806643,0.004756493028253317,0.000947740045376122,0.00018299603834748268,0.26121836493257433,0.0038048619171604514,0.0011326320236548781
7419,Learned,0.00400029809679836,0.003823686041869223,0.26625847595278174,0.003189787035807967,0.0007957529742270708,0.0032092509791254997,0.0006126450607553124,0.0001435659360140562,0.2619221090571955,0.003350912011228502,0.0008227510843425989
7420,Learned,0.004286193987354636,0.0041395979933440685,0.2621813020668924,0.003499854006804526,0.0007704519666731358,0.003488395013846457,0.0006465599872171879,0.00016001297626644373,0.25762036198284477,0.003598410985432565,0.0007803350454196334
7421,Learned,0.004652236006222665,0.005225575994700193,0.2659432759974152,0.0035220650024712086,0.0011170490179210901,0.004336825921200216,0.0008870200254023075,0.0001730700023472309,0.26038991194218397,0.003918610047549009,0.0014408499700948596
7422,Learned,0.004725530045107007,0.005380708957090974,0.2750946721062064,0.003524003899656236,0.0011881730752065778,0.004505898919887841,0.000872784061357379,0.0001775640994310379,0.2699027539929375,0.0037381849251687527,0.0012528960360214114
7423,Learned,0.005093537969514728,0.006002304027788341,0.27898478496354073,0.0036690040724352,0.0014125920133665204,0.004982931888662279,0.0010176621144637465,0.00019567296840250492,0.27352407795842737,0.0038673339877277613,0.0013766700867563486
7424,Learned,0.0046698700170964,0.005232510040514171,0.2653772719204426,0.003488515969365835,0.0011667029466480017,0.004355125012807548,0.0008754628943279386,0.00016506202518939972,0.26031393895391375,0.0037303409771993756,0.0011468629818409681
7425,Learned,0.004738189047202468,0.005098361987620592,0.2753673809347674,0.0035441400250419974,0.0011792449513450265,0.004216716042719781,0.0008795439498499036,0.00017447699792683125,0.269264995935373,0.004136182949878275,0.0017706080107018352
7426,Learned,0.004512230982072651,0.005441067041829228,0.26973480999004096,0.003419036976993084,0.001080914051271975,0.004574390943162143,0.0008651249809190631,0.00018537603318691254,0.2647507849615067,0.0037297169910743833,0.0010492430301383138
7427,Learned,0.003863275982439518,0.003906153026036918,0.2855727840214968,0.003116314997896552,0.0007343570468947291,0.003295819042250514,0.0006083479383960366,0.00015022896695882082,0.28068173001520336,0.003874315065331757,0.0008157289121299982
7428,Learned,0.0037584230303764343,0.0035446640104055405,0.26871694601140916,0.003084992989897728,0.0006616220343858004,0.0029801379423588514,0.0005628130165860057,0.00013866601511836052,0.26301318197511137,0.003991574048995972,0.0015535129932686687
7429,Learned,0.005124535993672907,0.005757668986916542,0.2766461940482259,0.00371738791000098,0.0013944180682301521,0.004801161936484277,0.0009548839880153537,0.00018279801588505507,0.27059415401890874,0.004470855928957462,0.0013638579985126853
7430,Learned,0.0035495490301400423,0.002458518953062594,0.2759186059702188,0.0030109829967841506,0.0005266270600259304,0.002067335997708142,0.00038944301195442677,0.00012870598584413528,0.2719824520172551,0.0032172580249607563,0.0005712109850719571
7431,Learned,0.004259182955138385,0.004142802907153964,0.27222875598818064,0.003256626077927649,0.0009892689995467663,0.0034937249729409814,0.0006473120301961899,0.0001567159779369831,0.2665939460275695,0.0039989129872992635,0.0014584020245820284
7432,Learned,0.004677803022786975,0.005718750064261258,0.2782716560177505,0.0034143910743296146,0.0012513119727373123,0.0047962929820641875,0.0009207200491800904,0.0036874309880658984,0.2694791549583897,0.003775416989810765,0.0013083210214972496
7433,Learned,0.004605481051839888,0.005238250945694745,0.28219036606606096,0.003585983067750931,0.0010076420148834586,0.004416423034854233,0.0008199689909815788,0.00017602904699742794,0.27744319499470294,0.0035299159353598952,0.0010203400161117315
7434,Frangi,0.0041799580212682486,0.0013925139792263508,,0.0033155439887195826,0.0008523400174453855,0.0011968830367550254,0.0001939539797604084,,,,
7435,Learned,0.004803970921784639,0.004693974973633885,0.278090805048123,0.003633818938396871,0.0011572760995477438,0.0038684780010953546,0.0008234180277213454,0.00016435806173831224,0.273037236998789,0.0037744900910183787,0.0010945239337161183
