stem,setting,param,value,junction_def,L,payload_bytes,fg_psnr,n_points,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles
7804,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2251,28.22688346372878,286,4,235.55130397929642,5.487949868606763,5,2,0,7,7,0
7804,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2251,28.22688346372878,286,4,235.55130397929642,5.487949868606762,4,0,0,7,7,0
7804,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2251,28.22688346372878,286,4,235.55130397929642,5.487949868606762,4,0,0,7,7,0
7804,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2251,28.22688346372878,286,4,235.55130397929642,5.487949868606762,4,0,0,7,7,0
7804,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2251,28.22688346372878,286,4,235.55130397929642,5.487949868606762,4,0,0,7,7,0
7807,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2546,28.96402756925623,303,5,280.78769724161515,7.119686275447047,13,5,1,21,12,0
7807,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2546,28.96402756925623,303,5,280.7876972416152,7.119686275447046,12,4,1,21,12,0
7807,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2546,28.96402756925623,303,5,280.7876972416152,7.119686275447046,12,4,1,21,12,0
7807,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2546,28.96402756925623,303,5,280.7876972416152,7.119686275447046,12,4,1,21,12,0
7807,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2546,28.96402756925623,303,5,280.7876972416152,7.119686275447046,12,4,1,21,12,0
7828,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2248,27.83424434133113,287,5,228.58433136913783,5.8446166668222554,7,2,1,7,9,0
7828,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2248,27.83424434133113,287,5,228.58433136913783,5.8446166668222554,6,1,1,7,9,0
7828,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2248,27.83424434133113,287,5,228.58433136913783,5.8446166668222554,6,1,1,7,9,0
7828,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2248,27.83424434133113,287,5,228.58433136913783,5.8446166668222554,6,1,1,7,9,0
7828,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2248,27.83424434133113,287,5,228.58433136913783,5.8446166668222554,6,1,1,7,9,0
7830,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2115,28.245108194909683,280,5,217.80737112536121,5.367816701471395,5,0,0,0,10,0
7830,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2115,28.245108194909683,280,5,217.80737112536121,5.367816701471395,5,0,0,0,10,0
7830,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2115,28.245108194909683,280,5,217.80737112536121,5.367816701471395,5,0,0,0,10,0
7830,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2115,28.245108194909683,280,5,217.80737112536121,5.367816701471395,5,0,0,0,10,0
7830,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2115,28.245108194909683,280,5,217.80737112536121,5.367816701471395,5,0,0,0,10,0
7842,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2402,28.457893391495077,311,6,280.5713615381672,5.476491130576011,10,2,0,7,14,0
7842,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2402,28.457893391495077,311,6,280.5713615381672,5.476491130576011,10,2,0,7,14,0
7842,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2402,28.457893391495077,311,6,280.5713615381672,5.476491130576011,10,2,0,7,14,0
7842,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2402,28.457893391495077,311,6,280.5713615381672,5.476491130576011,10,2,0,7,14,0
7842,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2402,28.457893391495077,311,6,280.5713615381672,5.476491130576011,10,2,0,7,14,0
7848,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1068,28.192067948346676,148,2,55.75077055425119,8.860184261516165,2,0,0,0,4,0
7848,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1068,28.192067948346676,148,2,55.75077055425119,8.860184261516165,2,0,0,0,4,0
7848,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1068,28.192067948346676,148,2,55.75077055425119,8.860184261516165,2,0,0,0,4,0
7848,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1068,28.192067948346676,148,2,55.75077055425119,8.860184261516165,2,0,0,0,4,0
7848,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1068,28.192067948346676,148,2,55.75077055425119,8.860184261516165,2,0,0,0,4,0
7899,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1806,28.1491178971322,241,5,160.2889688781268,6.2283133439385585,5,1,0,3,9,0
7899,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1806,28.1491178971322,241,5,160.2889688781268,6.2283133439385585,5,0,0,3,9,0
7899,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1806,28.1491178971322,241,5,160.2889688781268,6.2283133439385585,5,0,0,3,9,0
7899,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1806,28.1491178971322,241,5,160.2889688781268,6.2283133439385585,5,0,0,3,9,0
7899,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1806,28.1491178971322,241,5,160.2889688781268,6.2283133439385585,5,0,0,3,9,0
7902,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1300,27.33891757116817,173,4,69.70158802236813,7.00352555365477,4,0,0,0,8,0
7902,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1300,27.33891757116817,173,4,69.70158802236813,7.00352555365477,4,0,0,0,8,0
7902,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1300,27.33891757116817,173,4,69.70158802236813,7.00352555365477,4,0,0,0,8,0
7902,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1300,27.33891757116817,173,4,69.70158802236813,7.00352555365477,4,0,0,0,8,0
7902,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1300,27.33891757116817,173,4,69.70158802236813,7.00352555365477,4,0,0,0,8,0
7903,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2052,28.565664415256933,269,4,207.5835376685388,5.736827550781227,11,4,0,18,11,0
7903,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2052,28.565664415256933,269,4,207.5835376685388,5.736827550781228,10,3,0,18,11,0
7903,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2052,28.565664415256933,269,4,207.5835376685388,5.736827550781228,10,3,0,18,11,0
7903,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2052,28.565664415256933,269,4,207.5835376685388,5.736827550781228,10,3,0,18,11,0
7903,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2052,28.565664415256933,269,4,186.0769398501966,5.712007712785759,4,0,0,18,11,0
7904,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2398,28.135846928883026,311,5,272.7249188950691,5.543488047472862,7,1,0,4,11,0
7904,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2398,28.135846928883026,311,5,272.7249188950691,5.543488047472862,7,1,0,4,11,0
7904,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2398,28.135846928883026,311,5,272.7249188950691,5.543488047472862,7,1,0,4,11,0
7904,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2398,28.135846928883026,311,5,272.7249188950691,5.543488047472862,7,1,0,4,11,0
7904,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2398,28.135846928883026,311,5,272.7249188950691,5.543488047472862,7,1,0,4,11,0
7881,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1857,28.217348835520678,258,4,184.0968143984931,5.143596037295926,4,0,0,0,8,0
7881,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1857,28.217348835520678,258,4,184.0968143984931,5.143596037295926,4,0,0,0,8,0
7881,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1857,28.217348835520678,258,4,184.0968143984931,5.143596037295926,4,0,0,0,8,0
7881,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1857,28.217348835520678,258,4,184.0968143984931,5.143596037295926,4,0,0,0,8,0
7881,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1857,28.217348835520678,258,4,184.0968143984931,5.143596037295926,4,0,0,0,8,0
7885,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1839,28.547911228554113,237,4,165.46406146791242,6.105999901651855,7,1,0,7,10,0
7885,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1839,28.547911228554113,237,4,165.46406146791242,6.105999901651855,7,1,0,7,10,0
7885,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1839,28.547911228554113,237,4,165.46406146791242,6.105999901651855,7,1,0,7,10,0
7885,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1839,28.547911228554113,237,4,165.46406146791242,6.105999901651855,7,1,0,7,10,0
7885,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1839,28.547911228554113,237,4,165.46406146791242,6.105999901651855,7,1,0,7,10,0
7889,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2448,28.479050455227085,309,4,276.9462933555301,6.138609049962274,8,2,0,7,10,0
7889,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2448,28.479050455227085,309,4,276.9462933555301,6.138609049962274,8,2,0,7,10,0
7889,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2448,28.479050455227085,309,4,276.9462933555301,6.138609049962274,8,2,0,7,10,0
7889,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2448,28.479050455227085,309,4,276.9462933555301,6.138609049962274,8,2,0,7,10,0
7889,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2448,28.479050455227085,309,4,268.32097724222905,6.149783437222775,6,1,0,7,10,0
7890,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2198,28.09127134688433,256,4,198.92388698132694,7.09065136859339,7,2,1,6,8,0
7890,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2198,28.09127134688433,256,4,198.92388698132694,7.09065136859339,7,2,1,6,8,0
7890,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2198,28.09127134688433,256,4,198.92388698132694,7.09065136859339,7,2,1,6,8,0
7890,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2198,28.09127134688433,256,4,198.92388698132694,7.09065136859339,7,2,1,6,8,0
7890,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2198,28.09127134688433,256,4,198.92388698132694,7.09065136859339,7,2,1,6,8,0
7862,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1888,28.357151785240532,250,4,178.25726016542643,5.870871721513252,7,1,0,5,10,0
7862,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1888,28.357151785240532,250,4,178.25726016542643,5.870871721513252,7,1,0,5,10,0
7862,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1888,28.357151785240532,250,4,178.25726016542643,5.870871721513252,7,1,0,5,10,0
7862,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1888,28.357151785240532,250,4,178.25726016542643,5.870871721513252,7,1,0,5,10,0
7862,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1888,28.357151785240532,250,4,163.70981769812357,5.837316486571979,4,0,0,5,10,0
7864,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2512,29.194554508139664,318,4,311.2292452448777,5.668873097803735,16,6,0,18,14,0
7864,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2512,29.194554508139664,318,4,311.22924524487775,5.6688730978037345,15,5,0,18,14,0
7864,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2512,29.194554508139664,318,4,311.22924524487775,5.6688730978037345,15,5,0,18,14,0
7864,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2512,29.194554508139664,318,4,311.22924524487775,5.6688730978037345,15,5,0,18,14,0
7864,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2512,29.194554508139664,318,4,299.0737380296956,5.713324593913537,12,4,0,18,14,0
7867,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2480,27.962887074186874,294,4,239.7828571267211,6.35562225853291,8,2,0,17,10,0
7867,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2480,27.962887074186874,294,4,239.7828571267211,6.355622258532911,7,1,0,17,10,0
7867,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2480,27.962887074186874,294,4,239.7828571267211,6.355622258532911,7,1,0,17,10,0
7867,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2480,27.962887074186874,294,4,239.7828571267211,6.355622258532911,7,1,0,17,10,0
7867,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2480,27.962887074186874,294,4,239.7828571267211,6.355622258532911,7,1,0,17,10,0
7873,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2024,27.38363486339374,251,4,195.58517942778792,5.449395324161939,8,2,0,7,10,0
7873,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2024,27.38363486339374,251,4,195.58517942778792,5.449395324161939,8,2,0,7,10,0
7873,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2024,27.38363486339374,251,4,195.58517942778792,5.449395324161939,8,2,0,7,10,0
7873,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2024,27.38363486339374,251,4,195.58517942778792,5.449395324161939,8,2,0,7,10,0
7873,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2024,27.38363486339374,251,4,188.26062410745115,5.488988832406333,6,1,0,7,10,0
7908,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2490,27.581392115640234,318,5,285.43070774578047,4.478007661781523,8,2,0,5,11,0
7908,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2490,27.581392115640234,318,5,285.43070774578047,4.478007661781522,7,1,0,5,11,0
7908,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2490,27.581392115640234,318,5,285.43070774578047,4.478007661781522,7,1,0,5,11,0
7908,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2490,27.581392115640234,318,5,285.43070774578047,4.478007661781522,7,1,0,5,11,0
7908,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2490,27.581392115640234,318,5,277.24866524777497,4.417536084633948,5,0,0,5,11,0
7910,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2351,28.303677220021974,286,4,227.97661055373874,7.660460718755287,8,3,0,7,9,0
7910,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2351,28.303677220021974,286,4,227.97661055373874,7.660460718755287,8,2,0,7,9,0
7910,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2351,28.303677220021974,286,4,227.97661055373874,7.660460718755287,8,2,0,7,9,0
7910,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2351,28.303677220021974,286,4,227.97661055373874,7.660460718755287,8,2,0,7,9,0
7910,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2351,28.303677220021974,286,4,222.87759104014594,7.709887990971719,6,1,0,7,9,0
7934,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2295,28.390579318120558,289,5,235.0271591305664,5.9005843904054025,7,2,0,4,10,0
7934,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2295,28.390579318120558,289,5,235.0271591305664,5.9005843904054025,7,1,0,4,10,0
7934,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2295,28.390579318120558,289,5,235.0271591305664,5.9005843904054025,7,1,0,4,10,0
7934,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2295,28.390579318120558,289,5,235.0271591305664,5.9005843904054025,7,1,0,4,10,0
7934,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2295,28.390579318120558,289,5,235.0271591305664,5.9005843904054025,7,1,0,4,10,0
7935,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2576,28.272869374825614,314,5,283.9042818781358,5.990968637641289,8,2,1,6,10,0
7935,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2576,28.272869374825614,314,5,283.9042818781358,5.990968637641289,8,2,1,6,10,0
7935,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2576,28.272869374825614,314,5,283.9042818781358,5.990968637641289,8,2,1,6,10,0
7935,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2576,28.272869374825614,314,5,283.9042818781358,5.990968637641289,8,2,1,6,10,0
7935,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2576,28.272869374825614,314,5,275.1364529425034,5.99068083339227,6,1,1,6,10,0
7937,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2215,28.54495666159152,297,4,257.39798048255307,5.6941450832652905,11,5,1,12,9,0
7937,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2215,28.54495666159152,297,4,257.39798048255307,5.6941450832652905,9,3,1,12,9,0
7937,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2215,28.54495666159152,297,4,257.39798048255307,5.6941450832652905,9,3,1,12,9,0
7937,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2215,28.54495666159152,297,4,257.39798048255307,5.6941450832652905,9,3,1,12,9,0
7937,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2215,28.54495666159152,297,4,257.39798048255307,5.6941450832652905,9,3,1,12,9,0
7939,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2801,27.63622169267173,336,5,313.8441173375381,5.625470734239907,8,2,1,6,10,0
7939,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2801,27.63622169267173,336,5,313.8441173375381,5.625470734239907,8,2,1,6,10,0
7939,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2801,27.63622169267173,336,5,313.8441173375381,5.625470734239907,8,2,1,6,10,0
7939,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2801,27.63622169267173,336,5,313.8441173375381,5.625470734239907,8,2,1,6,10,0
7939,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2801,27.63622169267173,336,5,313.8441173375381,5.625470734239907,8,2,1,6,10,0
7942,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2349,28.639450086726125,296,4,257.77331294809693,5.503782488054567,9,2,0,10,11,0
7942,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2349,28.639450086726125,296,4,257.77331294809693,5.503782488054567,9,2,0,10,11,0
7942,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2349,28.639450086726125,296,4,257.77331294809693,5.503782488054567,9,2,0,10,11,0
7942,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2349,28.639450086726125,296,4,257.77331294809693,5.503782488054567,9,2,0,10,11,0
7942,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2349,28.639450086726125,296,4,250.5622103971689,5.4175522791604305,7,1,0,10,11,0
7954,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2265,28.470314565693204,296,5,261.08614510074403,4.660081564076222,7,1,0,3,11,0
7954,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2265,28.470314565693204,296,5,261.08614510074403,4.660081564076222,7,1,0,3,11,0
7954,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2265,28.470314565693204,296,5,261.08614510074403,4.660081564076222,7,1,0,3,11,0
7954,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2265,28.470314565693204,296,5,261.08614510074403,4.660081564076222,7,1,0,3,11,0
7954,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2265,28.470314565693204,296,5,261.08614510074403,4.660081564076222,7,1,0,3,11,0
7964,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1968,28.733010732147633,250,4,181.95514093807247,6.685337867775028,9,4,2,16,7,0
7964,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1968,28.733010732147633,250,4,181.95514093807247,6.6853378677750275,7,2,2,16,7,0
7964,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1968,28.733010732147633,250,4,181.95514093807247,6.6853378677750275,7,2,2,16,7,0
7964,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1968,28.733010732147633,250,4,181.95514093807247,6.6853378677750275,7,2,2,16,7,0
7964,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1968,28.733010732147633,250,4,176.56997613093796,6.584244792649039,6,2,2,16,7,0
7966,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2059,28.367599254523597,279,4,214.43189125015567,5.046565490711085,8,3,0,11,9,0
7966,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2059,28.367599254523597,279,4,214.43189125015564,5.046565490711085,6,1,0,11,9,0
7966,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2059,28.367599254523597,279,4,214.43189125015564,5.046565490711085,6,1,0,11,9,0
7966,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2059,28.367599254523597,279,4,214.43189125015564,5.046565490711085,6,1,0,11,9,0
7966,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2059,28.367599254523597,279,4,207.6640623145233,4.980767951845506,4,0,0,11,9,0
7967,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2407,28.647855878008322,304,6,275.42278901911095,5.914057725709475,7,1,0,2,12,0
7967,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2407,28.647855878008322,304,6,275.4227890191109,5.914057725709476,6,0,0,2,12,0
7967,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2407,28.647855878008322,304,6,275.4227890191109,5.914057725709476,6,0,0,2,12,0
7967,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2407,28.647855878008322,304,6,275.4227890191109,5.914057725709476,6,0,0,2,12,0
7967,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2407,28.647855878008322,304,6,275.4227890191109,5.914057725709476,6,0,0,2,12,0
7970,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1841,28.666062628858914,242,5,170.40657882189043,5.573143914909643,7,1,0,4,11,0
7970,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1841,28.666062628858914,242,5,170.40657882189043,5.573143914909643,7,1,0,4,11,0
7970,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1841,28.666062628858914,242,5,170.40657882189043,5.573143914909643,7,1,0,4,11,0
7970,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1841,28.666062628858914,242,5,170.40657882189043,5.573143914909643,7,1,0,4,11,0
7970,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1841,28.666062628858914,242,5,165.30755930829767,5.436594650882068,5,0,0,4,11,0
7981,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2576,27.970758361566567,315,4,294.767174584676,5.813536834713919,11,4,1,12,10,0
7981,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2576,27.970758361566567,315,4,294.767174584676,5.81353683471392,10,3,1,12,10,0
7981,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2576,27.970758361566567,315,4,294.767174584676,5.81353683471392,10,3,1,12,10,0
7981,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2576,27.970758361566567,315,4,294.767174584676,5.81353683471392,10,3,1,12,10,0
7981,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2576,27.970758361566567,315,4,294.767174584676,5.81353683471392,10,3,1,12,10,0
7984,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1777,28.488676977617708,242,4,164.14811737252154,4.872923101615152,5,1,0,2,8,0
7984,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1777,28.488676977617708,242,4,164.14811737252154,4.872923101615152,4,0,0,2,8,0
7984,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1777,28.488676977617708,242,4,164.14811737252154,4.872923101615152,4,0,0,2,8,0
7984,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1777,28.488676977617708,242,4,164.14811737252154,4.872923101615152,4,0,0,2,8,0
7984,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1777,28.488676977617708,242,4,164.14811737252154,4.872923101615152,4,0,0,2,8,0
7985,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2233,27.285971171466517,284,5,224.12350701959986,4.505410293640046,6,1,0,4,10,0
7985,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2233,27.285971171466517,284,5,224.12350701959986,4.505410293640046,5,0,0,4,10,0
7985,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2233,27.285971171466517,284,5,224.12350701959986,4.505410293640046,5,0,0,4,10,0
7985,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2233,27.285971171466517,284,5,224.12350701959986,4.505410293640046,5,0,0,4,10,0
7985,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2233,27.285971171466517,284,5,224.12350701959986,4.505410293640046,5,0,0,4,10,0
7987,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,1048,27.25146841859229,147,2,43.01164403041788,8.228980478716936,4,1,0,4,5,0
7987,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,1048,27.25146841859229,147,2,43.01164403041788,8.228980478716936,4,1,0,4,5,0
7987,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,1048,27.25146841859229,147,2,43.01164403041788,8.228980478716936,4,1,0,4,5,0
7987,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,1048,27.25146841859229,147,2,43.01164403041788,8.228980478716936,4,1,0,4,5,0
7987,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,1048,27.25146841859229,147,2,38.01164403041788,8.127561618661046,2,0,0,4,5,0
7254,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2339,27.70143236470099,298,4,251.32873669007347,5.198420134626822,6,1,0,1,9,0
7254,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2339,27.70143236470099,298,4,251.32873669007347,5.198420134626822,6,1,0,1,9,0
7254,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2339,27.70143236470099,298,4,251.32873669007347,5.198420134626822,6,1,0,1,9,0
