dataset,id,q,bytes,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_components_ref,total_length_px_ref,mean_width_px_ref,n_branches_ref,n_junctions_ref,cycle_rank_ref
MITO,MITO_M2_001_y512x256,1,1245,18,475.04877323527904,7.713835775307477,24,3,0,35,1631.0529573173853,7.361660342166049,71,19,2
MITO,MITO_M2_001_y512x256,5,1409,27,578.9310242291876,7.013339937352228,37,5,1,35,1631.0529573173853,7.361660342166049,71,19,2
MITO,MITO_M2_001_y512x256,10,1775,24,634.3574311003805,6.825429849607955,33,5,1,35,1631.0529573173853,7.361660342166049,71,19,2
MITO,MITO_M2_001_y512x256,20,2472,26,578.2152954766494,6.792870007791941,35,5,1,35,1631.0529573173853,7.361660342166049,71,19,2
MITO,MITO_M2_003_y0x512,1,1256,8,174.2253967444162,6.845407605363657,8,0,0,23,869.8082245892128,6.769557326077549,38,9,3
MITO,MITO_M2_003_y0x512,5,1453,11,249.33809511662426,6.886582938839437,13,1,0,23,869.8082245892128,6.769557326077549,38,9,3
MITO,MITO_M2_003_y0x512,10,1886,15,581.8721497261419,7.651940019894396,24,5,1,23,869.8082245892128,6.769557326077549,38,9,3
MITO,MITO_M2_003_y0x512,20,2686,15,426.98989873223326,7.479334756295693,18,2,1,23,869.8082245892128,6.769557326077549,38,9,3
MITO,MITO_M2_004_y512x512,1,1197,19,445.2792206135786,6.208045923633277,24,3,1,13,602.6883835420682,6.184624259602839,27,8,2
MITO,MITO_M2_004_y512x512,5,1269,15,283.05382386916244,5.818287777641389,15,0,0,13,602.6883835420682,6.184624259602839,27,8,2
MITO,MITO_M2_004_y512x512,10,1424,13,222.71067811865478,6.019150223195218,15,1,0,13,602.6883835420682,6.184624259602839,27,8,2
MITO,MITO_M2_004_y512x512,20,1815,18,589.2325394193526,7.461572032665517,28,5,1,13,602.6883835420682,6.184624259602839,27,8,2
MITO,MITO_M2_007_y0x256,1,1146,14,867.0853531617383,9.830784327113372,34,11,2,25,1162.305699272271,5.912630765582239,56,17,3
MITO,MITO_M2_007_y0x256,5,1222,22,854.0559159102155,6.94231805341713,49,15,3,25,1162.305699272271,5.912630765582239,56,17,3
MITO,MITO_M2_007_y0x256,10,1468,22,1787.9057710597708,8.274282760270044,80,32,6,25,1162.305699272271,5.912630765582239,56,17,3
MITO,MITO_M2_007_y0x256,20,1994,24,1358.6976182580577,8.441701880960213,57,19,5,25,1162.305699272271,5.912630765582239,56,17,3
MITO,MITO_M2_008_y512x0,1,1250,18,453.9360748630709,7.852376028076602,30,7,2,7,343.14927829866735,7.821694085940798,16,6,3
MITO,MITO_M2_008_y512x0,5,1427,19,559.4041122946064,7.941406254100994,31,7,2,7,343.14927829866735,7.821694085940798,16,6,3
MITO,MITO_M2_008_y512x0,10,1810,9,639.872149726142,8.446873456101919,18,4,0,7,343.14927829866735,7.821694085940798,16,6,3
MITO,MITO_M2_008_y512x0,20,2434,16,553.7005768508878,8.240221020974811,23,5,3,7,343.14927829866735,7.821694085940798,16,6,3
MITO,MITO_M2_010_y256x256,1,1308,14,339.5218613006979,6.106987576702964,21,4,2,27,1205.158513014657,6.589521929548015,74,24,3
MITO,MITO_M2_010_y256x256,5,1577,20,493.60512242138316,7.526405359605899,28,4,0,27,1205.158513014657,6.589521929548015,74,24,3
MITO,MITO_M2_010_y256x256,10,2109,26,597.1858582251267,6.939531212023903,29,2,1,27,1205.158513014657,6.589521929548015,74,24,3
MITO,MITO_M2_010_y256x256,20,3009,22,569.1858582251267,7.006814399106099,22,0,0,27,1205.158513014657,6.589521929548015,74,24,3
MITO,MITO_M2_012_y0x0,1,1127,12,209.29646455628168,4.997291291066608,14,1,0,8,217.96551211459382,4.818072337724075,12,3,2
MITO,MITO_M2_012_y0x0,5,1149,6,249.92388155425124,7.925373649901727,14,4,0,8,217.96551211459382,4.818072337724075,12,3,2
MITO,MITO_M2_012_y0x0,10,1234,11,391.634559672906,7.459304295495413,19,4,0,8,217.96551211459382,4.818072337724075,12,3,2
MITO,MITO_M2_012_y0x0,20,1399,9,391.6761902332485,7.561410981071366,25,9,2,8,217.96551211459382,4.818072337724075,12,3,2
MITO,MITO_M2_013_y256x256,1,1272,20,567.5462479183374,6.663265041604662,29,5,1,14,544.8132752230963,5.884851403617673,23,5,1
MITO,MITO_M2_013_y256x256,5,1509,17,451.50461735799473,7.751789461017604,22,3,1,14,544.8132752230963,5.884851403617673,23,5,1
MITO,MITO_M2_013_y256x256,10,1937,12,417.06096654409885,7.7179262749926405,19,4,1,14,544.8132752230963,5.884851403617673,23,5,1
MITO,MITO_M2_013_y256x256,20,2639,13,414.747258045114,7.767877894426462,23,5,0,14,544.8132752230963,5.884851403617673,23,5,1
MITO,MITO_M2_014_y512x512,1,1177,6,165.08326112068522,6.242855891971328,6,0,0,8,206.3380951166243,5.9933153732576185,12,2,0
MITO,MITO_M2_014_y512x512,5,1272,13,468.7350647362943,7.084507150751056,26,7,1,8,206.3380951166243,5.9933153732576185,12,2,0
MITO,MITO_M2_014_y512x512,10,1481,20,519.8772003600252,7.209718757659352,24,2,0,8,206.3380951166243,5.9933153732576185,12,2,0
MITO,MITO_M2_014_y512x512,20,1890,21,476.0904037956217,7.080009816632532,25,2,0,8,206.3380951166243,5.9933153732576185,12,2,0
MITO,MITO_M2_016_y512x512,1,1262,3,53.65685424949238,7.396036950704329,5,1,1,3,112.91168824543139,5.8720052999736225,3,0,0
MITO,MITO_M2_016_y512x512,5,1426,4,99.52691193458118,6.366916719261084,6,1,1,3,112.91168824543139,5.8720052999736225,3,0,0
MITO,MITO_M2_016_y512x512,10,1735,8,108.25483399593904,6.020367624685836,8,0,0,3,112.91168824543139,5.8720052999736225,3,0,0
MITO,MITO_M2_016_y512x512,20,2321,11,176.53910524340094,5.7247428444734885,12,1,1,3,112.91168824543139,5.8720052999736225,3,0,0
MITO,MITO_M2_018_y512x256,1,1260,7,110.94112549695427,6.291492993100868,7,0,0,15,417.70562748477147,5.449342438246808,27,6,2
MITO,MITO_M2_018_y512x256,5,1423,18,496.5046173579948,7.3810292473753565,28,5,1,15,417.70562748477147,5.449342438246808,27,6,2
MITO,MITO_M2_018_y512x256,10,1777,12,300.79393923934003,7.644693024305262,16,2,0,15,417.70562748477147,5.449342438246808,27,6,2
MITO,MITO_M2_018_y512x256,20,2378,10,254.75230867899737,8.066922039101023,14,2,0,15,417.70562748477147,5.449342438246808,27,6,2
UIT,UIT_12_y256x768,1,1197,13,477.56349186104046,7.380256381446656,27,7,0,10,1017.0803025278549,6.577572074343945,52,24,7
UIT,UIT_12_y256x768,5,1340,12,816.269119345812,7.674209138119431,42,17,5,10,1017.0803025278549,6.577572074343945,52,24,7
UIT,UIT_12_y256x768,10,1556,11,1001.7371567773474,7.644995543559419,38,15,3,10,1017.0803025278549,6.577572074343945,52,24,7
UIT,UIT_12_y256x768,20,1940,14,912.1808075912431,7.319285793842617,31,9,1,10,1017.0803025278549,6.577572074343945,52,24,7
UIT,UIT_20_y256x256,1,1293,11,763.2274887854694,7.716468365464175,30,10,1,11,1352.8691911333112,7.522376928912109,48,20,3
UIT,UIT_20_y256x256,5,1541,13,1010.6194077712556,7.867212561384109,36,13,3,11,1352.8691911333112,7.522376928912109,48,20,3
UIT,UIT_20_y256x256,10,1971,17,1156.2001435749994,7.679797121670588,45,15,2,11,1352.8691911333112,7.522376928912109,48,20,3
UIT,UIT_20_y256x256,20,3087,17,1190.3422791987302,7.689751991971495,44,15,3,11,1352.8691911333112,7.522376928912109,48,20,3
UIT,UIT_3_y512x256,1,1340,11,947.8670990922585,7.6801456356954905,47,20,4,11,1217.259018078045,8.17420411211532,62,29,10
UIT,UIT_3_y512x256,5,1632,12,1107.1046891454944,7.461512238514616,51,23,7,11,1217.259018078045,8.17420411211532,62,29,10
UIT,UIT_3_y512x256,10,2096,10,1135.2762620207482,7.931030143762631,53,23,5,11,1217.259018078045,8.17420411211532,62,29,10
UIT,UIT_3_y512x256,20,3235,11,1116.388960392956,8.069602084012637,49,21,4,11,1217.259018078045,8.17420411211532,62,29,10
UIT,UIT_33_y768x256,1,1266,12,570.6467529817256,7.524571450912084,23,7,3,11,969.607214462436,7.2629195962888735,39,17,6
UIT,UIT_33_y768x256,5,1453,16,1225.0458146424487,7.495223745486629,52,21,6,11,969.607214462436,7.2629195962888735,39,17,6
UIT,UIT_33_y768x256,10,1732,11,913.6660889654819,7.642231936675466,34,13,3,11,969.607214462436,7.2629195962888735,39,17,6
UIT,UIT_33_y768x256,20,2208,10,924.6366517139588,7.173356691354504,36,15,5,11,969.607214462436,7.2629195962888735,39,17,6
HUMAN,HUMAN_2b_y512x0,1,1151,12,260.58073580374355,7.584698841619765,16,2,0,11,824.938166904124,4.26559791658291,45,20,9
HUMAN,HUMAN_2b_y512x0,5,1227,11,509.4041122946064,8.459166507927074,24,8,3,11,824.938166904124,4.26559791658291,45,20,9
HUMAN,HUMAN_2b_y512x0,10,1428,5,599.0020920410532,8.570612815665886,25,11,2,11,824.938166904124,4.26559791658291,45,20,9
HUMAN,HUMAN_2b_y512x0,20,1762,5,906.0092347159894,8.172619893301958,39,19,4,11,824.938166904124,4.26559791658291,45,20,9
HUMAN,HUMAN_3b_y512x0,1,1249,7,501.16147160748716,7.935627581250032,20,8,3,9,1100.9158723275377,6.815342290317853,52,26,11
HUMAN,HUMAN_3b_y512x0,5,1457,9,651.2274887854693,8.011460333429447,23,7,1,9,1100.9158723275377,6.815342290317853,52,26,11
HUMAN,HUMAN_3b_y512x0,10,1821,6,978.9503602129437,8.142317870219076,39,19,5,9,1100.9158723275377,6.815342290317853,52,26,11
HUMAN,HUMAN_3b_y512x0,20,2542,9,1089.9625535217635,7.9407917042704526,50,24,7,9,1100.9158723275377,6.815342290317853,52,26,11
CBMI,CBMI_002t1_h128_w384,1,1312,22,1007.9797974644665,7.909847009690608,37,8,1,12,642.4284989122459,8.482015240898418,17,3,1
CBMI,CBMI_002t1_h128_w384,5,1577,21,1046.9503602129437,8.505664328545942,32,6,1,12,642.4284989122459,8.482015240898418,17,3,1
CBMI,CBMI_002t1_h128_w384,10,2101,20,1138.6904755831213,8.501631402756786,36,9,2,12,642.4284989122459,8.482015240898418,17,3,1
CBMI,CBMI_002t1_h128_w384,20,3736,21,1009.3056992722711,8.61167624993761,32,6,1,12,642.4284989122459,8.482015240898418,17,3,1
CBMI,CBMI_Captured_CSU488_1_h640_w640,1,1495,14,215.8528137423857,5.6677778659474605,16,1,0,54,2282.4225817265856,4.506596817108565,222,103,46
CBMI,CBMI_Captured_CSU488_1_h640_w640,5,1967,29,707.6833329081851,5.230293014720816,34,3,1,54,2282.4225817265856,4.506596817108565,222,103,46
CBMI,CBMI_Captured_CSU488_1_h640_w640,10,2731,34,1174.430590953299,5.212758335863733,50,8,0,54,2282.4225817265856,4.506596817108565,222,103,46
CBMI,CBMI_Captured_CSU488_1_h640_w640,20,4337,38,1577.9646455628165,5.511229470440877,68,16,2,54,2282.4225817265856,4.506596817108565,222,103,46
CBMI,CBMI_Captured_CSU488_4_h896_w384,1,1296,21,1140.1808075912436,7.086871597593348,53,17,2,37,962.17575695736,3.3354938680248924,71,20,6
CBMI,CBMI_Captured_CSU488_4_h896_w384,5,1528,13,413.26197667087547,6.107851324257359,26,7,1,37,962.17575695736,3.3354938680248924,71,20,6
CBMI,CBMI_Captured_CSU488_4_h896_w384,10,2648,14,604.6000717874997,5.879503126979085,28,8,2,37,962.17575695736,3.3354938680248924,71,20,6
CBMI,CBMI_Captured_CSU488_4_h896_w384,20,5605,15,723.5239533417509,6.161598282320572,30,9,3,37,962.17575695736,3.3354938680248924,71,20,6
CBMI,CBMI_cell10_1_h154_w394,1,1348,20,1181.5483399593904,7.744571036570798,46,15,4,21,1191.0407640085652,6.577804583494516,45,13,2
CBMI,CBMI_cell10_1_h154_w394,5,1608,21,1492.9940828143394,8.122030136512421,58,21,6,21,1191.0407640085652,6.577804583494516,45,13,2
CBMI,CBMI_cell10_1_h154_w394,10,2018,18,1391.6387437550122,7.592267605131021,44,15,5,21,1191.0407640085652,6.577804583494516,45,13,2
CBMI,CBMI_cell10_1_h154_w394,20,2673,18,1407.4082963767123,7.402585193526551,46,16,5,21,1191.0407640085652,6.577804583494516,45,13,2
CBMI,CBMI_mito1_12_h896_w640,1,1279,14,409.3919189857867,7.078759396718332,18,2,0,15,1057.7026688919411,5.728177935529665,40,13,1
CBMI,CBMI_mito1_12_h896_w640,5,1494,15,813.76659402887,6.4623643181706765,37,12,2,15,1057.7026688919411,5.728177935529665,40,13,1
CBMI,CBMI_mito1_12_h896_w640,10,1826,20,892.5361466505706,6.117046164346017,34,7,0,15,1057.7026688919411,5.728177935529665,40,13,1
CBMI,CBMI_mito1_12_h896_w640,20,2242,13,947.2762620207483,6.114738683547915,33,10,0,15,1057.7026688919411,5.728177935529665,40,13,1
CBMI,CBMI_mito6_h330_w512,1,1269,14,460.94826817189073,7.145747208322404,21,3,0,23,416.7472580451141,6.111538223686944,35,7,2
CBMI,CBMI_mito6_h330_w512,5,1461,11,439.53405460951757,7.154206030631046,17,3,1,23,416.7472580451141,6.111538223686944,35,7,2
CBMI,CBMI_mito6_h330_w512,10,1758,17,555.9310242291876,7.034110055194634,19,1,0,23,416.7472580451141,6.111538223686944,35,7,2
CBMI,CBMI_mito6_h330_w512,20,2190,20,629.6000717874996,7.237386742543862,26,3,0,23,416.7472580451141,6.111538223686944,35,7,2
MITO,MITO_M2_001_y512x512,1,1200,5,69.21320343559643,5.010174442191629,5,0,0,27,1494.1828996322968,7.431690529448734,86,31,4
MITO,MITO_M2_001_y512x512,5,1357,9,153.59797974644667,6.682883030326212,11,1,0,27,1494.1828996322968,7.431690529448734,86,31,4
MITO,MITO_M2_001_y512x512,10,1728,25,1130.9919907732863,7.927454169626526,47,12,3,27,1494.1828996322968,7.431690529448734,86,31,4
MITO,MITO_M2_001_y512x512,20,2418,24,1083.335136523794,8.378001286432117,55,17,4,27,1494.1828996322968,7.431690529448734,86,31,4
MITO,MITO_M2_003_y256x256,1,1170,10,304.6518036156091,7.142471255767411,16,3,0,14,454.7056274847714,4.509975898228776,21,3,1
MITO,MITO_M2_003_y256x256,5,1264,9,555.2325394193525,7.806774232248625,25,8,1,14,454.7056274847714,4.509975898228776,21,3,1
MITO,MITO_M2_003_y256x256,10,1487,11,525.5756851698602,8.172767703905677,24,7,2,14,454.7056274847714,4.509975898228776,21,3,1
MITO,MITO_M2_003_y256x256,20,1975,8,446.2914139223983,8.047207921103581,19,6,1,14,454.7056274847714,4.509975898228776,21,3,1
MITO,MITO_M2_005_y0x256,1,1287,20,1174.7077195258246,8.087863907093562,60,24,8,15,931.3056992722712,6.508470841387199,43,16,4
MITO,MITO_M2_005_y0x256,5,1612,11,1144.1341263970176,8.653110634543918,54,23,4,15,931.3056992722712,6.508470841387199,43,16,4
MITO,MITO_M2_005_y0x256,10,2261,12,1035.1341263970173,8.568783636859287,33,11,1,15,931.3056992722712,6.508470841387199,43,16,4
MITO,MITO_M2_005_y0x256,20,3241,15,1001.205194208883,8.535533719853841,36,11,2,15,931.3056992722712,6.508470841387199,43,16,4
MITO,MITO_M2_007_y0x512,1,1188,9,460.634559672906,8.327077850205912,21,6,0,37,1398.0702012600887,6.962228853726322,70,17,1
MITO,MITO_M2_007_y0x512,5,1327,20,769.6000717874998,8.360103693120598,42,11,0,37,1398.0702012600887,6.962228853726322,70,17,1
MITO,MITO_M2_007_y0x512,10,1744,29,1324.8153672641492,8.023303173786422,58,15,1,37,1398.0702012600887,6.962228853726322,70,17,1
MITO,MITO_M2_007_y0x512,20,2535,27,1286.2001435749996,7.881212706773895,51,13,2,37,1398.0702012600887,6.962228853726322,70,17,1
MITO,MITO_M2_008_y512x256,1,1226,16,312.4802307403552,6.064141605454909,18,1,0,6,414.53405460951757,7.33893791689891,13,4,1
MITO,MITO_M2_008_y512x256,5,1377,22,507.6761902332486,7.123081616962578,31,5,1,6,414.53405460951757,7.33893791689891,13,4,1
MITO,MITO_M2_008_y512x256,10,1725,13,561.8721497261417,8.310561402757283,17,2,0,6,414.53405460951757,7.33893791689891,13,4,1
MITO,MITO_M2_008_y512x256,20,2293,15,620.2863632885148,7.8038937731908025,23,4,0,6,414.53405460951757,7.33893791689891,13,4,1
MITO,MITO_M2_010_y256x512,1,1185,6,263.02438661763955,7.222793100241592,14,4,0,7,596.4284989122459,7.190595929700349,27,10,1
MITO,MITO_M2_010_y256x512,5,1291,14,570.889393668845,7.338025624374549,26,6,1,7,596.4284989122459,7.190595929700349,27,10,1
MITO,MITO_M2_010_y256x512,10,1573,25,1117.3473298326137,8.309079939627663,47,12,4,7,596.4284989122459,7.190595929700349,27,10,1
MITO,MITO_M2_010_y256x512,20,2180,21,978.1513703397204,8.169347755889437,35,7,0,7,596.4284989122459,7.190595929700349,27,10,1
MITO,MITO_M2_012_y0x256,1,1196,10,277.6812408671319,7.084221476013479,14,2,1,14,1199.2295808265226,6.690152375643509,52,20,3
MITO,MITO_M2_012_y0x256,5,1315,18,368.62236636408613,6.454594968249498,22,2,0,14,1199.2295808265226,6.690152375643509,52,20,3
MITO,MITO_M2_012_y0x256,10,1603,27,1017.080302527855,7.619103264631329,50,13,3,14,1199.2295808265226,6.690152375643509,52,20,3
MITO,MITO_M2_012_y0x256,20,2176,26,926.1930009000631,7.403874661716951,43,8,0,14,1199.2295808265226,6.690152375643509,52,20,3
MITO,MITO_M2_013_y256x512,1,1242,7,233.6101730552664,8.34993838500403,11,2,0,7,511.30360723121805,7.083269695122699,28,10,0
MITO,MITO_M2_013_y256x512,5,1436,10,370.2203461105329,7.4683178974064734,18,5,2,7,511.30360723121805,7.083269695122699,28,10,0
MITO,MITO_M2_013_y256x512,10,1861,7,230.40916292848976,7.497917283093887,11,2,0,7,511.30360723121805,7.083269695122699,28,10,0
MITO,MITO_M2_013_y256x512,20,2570,10,225.65180361560903,7.5065492279948955,14,2,0,7,511.30360723121805,7.083269695122699,28,10,0
MITO,MITO_M2_015_y0x512,1,1303,7,101.25483399593905,5.3299170224128405,7,0,0,18,483.1614716074871,5.342280455430545,33,8,2
MITO,MITO_M2_015_y0x512,5,1495,4,81.9411254969543,6.031980111011046,4,0,0,18,483.1614716074871,5.342280455430545,33,8,2
MITO,MITO_M2_015_y0x512,10,1850,8,195.68124086713192,7.149433641388313,12,2,0,18,483.1614716074871,5.342280455430545,33,8,2
MITO,MITO_M2_015_y0x512,20,2493,8,188.78174593052026,6.975183987262746,13,3,1,18,483.1614716074871,5.342280455430545,33,8,2
MITO,MITO_M2_017_y256x256,1,1290,11,251.61017305526644,6.385505457379287,15,2,0,4,262.6223663640862,6.521687816901572,15,6,1
MITO,MITO_M2_017_y256x256,5,1502,19,304.8650070512055,6.419409745725524,19,0,0,4,262.6223663640862,6.521687816901572,15,6,1
MITO,MITO_M2_017_y256x256,10,1917,14,356.3624817342637,6.884853861122724,15,1,1,4,262.6223663640862,6.521687816901572,15,6,1
MITO,MITO_M2_017_y256x256,20,2622,13,289.27922061357856,6.129686217393664,17,2,0,4,262.6223663640862,6.521687816901572,15,6,1
MITO,MITO_M2_018_y512x512,1,1147,3,53.97056274847715,6.0786401639119365,5,1,0,3,84.62741699796953,6.069690029463621,3,0,0
MITO,MITO_M2_018_y512x512,5,1187,1,200.5685424949238,7.281092305331262,14,7,1,3,84.62741699796953,6.069690029463621,3,0,0
MITO,MITO_M2_018_y512x512,10,1283,5,173.61017305526644,7.668483885868247,10,3,1,3,84.62741699796953,6.069690029463621,3,0,0
MITO,MITO_M2_018_y512x512,20,1469,4,147.32590180780454,7.4444078361933235,6,1,0,3,84.62741699796953,6.069690029463621,3,0,0
UIT,UIT_12_y512x0,1,1247,4,691.3158005400379,7.5522495624141825,34,17,5,4,948.5655839020934,7.908699579777163,37,18,4
UIT,UIT_12_y512x0,5,1405,5,808.1391770309007,7.4763830905664905,34,16,4,4,948.5655839020934,7.908699579777163,37,18,4
UIT,UIT_12_y512x0,10,1695,7,925.1513703397204,7.127960085196735,35,15,5,4,948.5655839020934,7.908699579777163,37,18,4
UIT,UIT_12_y512x0,20,2110,5,952.2640687119284,7.011231224912262,36,17,3,4,948.5655839020934,7.908699579777163,37,18,4
UIT,UIT_20_y256x512,1,1380,21,989.5361466505706,7.624622492686283,44,12,1,17,1750.9768388716361,7.22755146368137,56,21,3
UIT,UIT_20_y256x512,5,1734,17,1507.3250352560271,7.7782984608527705,54,19,3,17,1750.9768388716361,7.22755146368137,56,21,3
UIT,UIT_20_y256x512,10,2412,21,1699.2489168102788,7.578493530941928,63,23,5,17,1750.9768388716361,7.22755146368137,56,21,3
UIT,UIT_20_y256x512,20,4041,17,1712.5920625607857,7.654088166915455,60,23,3,17,1750.9768388716361,7.22755146368137,56,21,3
UIT,UIT_3_y512x512,1,1164,8,379.27922061357856,7.106976519153842,12,2,0,12,701.2152954766494,9.15099257190978,31,10,1
UIT,UIT_3_y512x512,5,1224,3,524.6051224213832,9.06067590168669,29,15,4,12,701.2152954766494,9.15099257190978,31,10,1
UIT,UIT_3_y512x512,10,1482,8,598.2447327281724,9.640768776667887,24,9,2,12,701.2152954766494,9.15099257190978,31,10,1
UIT,UIT_3_y512x512,20,2678,6,302.7228714274745,8.703893019063248,8,1,1,12,701.2152954766494,9.15099257190978,31,10,1
UIT,UIT_33_y768x512,1,1284,14,617.2863632885148,7.819963536157655,31,9,1,12,1103.5189027078675,8.13016652678124,42,16,3
UIT,UIT_33_y768x512,5,1498,10,892.8965363437813,8.142815221038806,29,10,2,12,1103.5189027078675,8.13016652678124,42,16,3
UIT,UIT_33_y768x512,10,1825,11,998.7493500861669,8.317831176492177,33,12,2,12,1103.5189027078675,8.13016652678124,42,16,3
UIT,UIT_33_y768x512,20,2384,11,953.2224381515857,8.309083872149582,26,8,1,12,1103.5189027078675,8.13016652678124,42,16,3
HUMAN,HUMAN_2b_y512x512,1,1183,6,499.6051224213831,8.573110592589494,29,13,3,14,984.7493500861672,4.921912411330691,53,22,15
HUMAN,HUMAN_2b_y512x512,5,1331,4,704.4284989122459,9.311404276404659,40,22,9,14,984.7493500861672,4.921912411330691,53,22,15
HUMAN,HUMAN_2b_y512x512,10,1594,6,661.6000717874998,9.71848077352309,31,15,6,14,984.7493500861672,4.921912411330691,53,22,15
HUMAN,HUMAN_2b_y512x512,20,2072,2,763.9970414071697,9.68982560240708,32,17,7,14,984.7493500861672,4.921912411330691,53,22,15
HUMAN,HUMAN_3b_y512x256,1,1188,3,275.72287142747456,7.2808939032821085,12,5,2,10,448.33304448274095,5.0271395544907955,26,10,4
HUMAN,HUMAN_3b_y512x256,5,1271,5,386.5218613006978,7.795464689993869,17,7,2,10,448.33304448274095,5.0271395544907955,26,10,4
HUMAN,HUMAN_3b_y512x256,10,1444,5,591.3452377915607,7.5844453848978945,29,15,6,10,448.33304448274095,5.0271395544907955,26,10,4
HUMAN,HUMAN_3b_y512x256,20,1821,7,603.5168106668145,7.705213645788712,30,14,5,10,448.33304448274095,5.0271395544907955,26,10,4
CBMI,CBMI_002t1_h128_w640,1,1243,12,606.031529292576,8.256178122380238,26,8,2,10,714.9970414071698,8.930326705190193,29,10,1
CBMI,CBMI_002t1_h128_w640,5,1413,16,1150.3767670841364,8.11873640787848,47,18,5,10,714.9970414071698,8.930326705190193,29,10,1
CBMI,CBMI_002t1_h128_w640,10,1736,12,1228.589970519733,8.230968592574586,50,22,6,10,714.9970414071698,8.930326705190193,29,10,1
CBMI,CBMI_002t1_h128_w640,20,2484,13,1153.033621333629,8.328058359424839,44,18,5,10,714.9970414071698,8.930326705190193,29,10,1
CBMI,CBMI_Captured_CSU488_1_h640_w896,1,1365,7,236.40916292848976,5.9741096143936385,13,3,0,30,1129.685424949238,4.5103405342013465,72,23,12
CBMI,CBMI_Captured_CSU488_1_h640_w896,5,1686,17,822.6955262170047,5.992433950287352,43,13,1,30,1129.685424949238,4.5103405342013465,72,23,12
CBMI,CBMI_Captured_CSU488_1_h640_w896,10,2229,24,939.1757569573599,5.796680759474832,46,12,2,30,1129.685424949238,4.5103405342013465,72,23,12
CBMI,CBMI_Captured_CSU488_1_h640_w896,20,3860,27,1036.5310960166873,5.466741615701635,48,11,1,30,1129.685424949238,4.5103405342013465,72,23,12
CBMI,CBMI_Captured_CSU488_5_h384_w384,1,1269,15,268.40916292848976,5.552961609386583,15,0,0,29,600.2863632885151,3.582940930025851,34,3,1
CBMI,CBMI_Captured_CSU488_5_h384_w384,5,1431,24,721.872149726142,6.599350734166595,39,9,4,29,600.2863632885151,3.582940930025851,34,3,1
CBMI,CBMI_Captured_CSU488_5_h384_w384,10,1702,15,353.0782104868019,5.461927060222302,20,3,1,29,600.2863632885151,3.582940930025851,34,3,1
CBMI,CBMI_Captured_CSU488_5_h384_w384,20,2172,19,512.144227664784,5.605081107239903,21,1,0,29,600.2863632885151,3.582940930025851,34,3,1
CBMI,CBMI_cell10_1_h395_w252,1,1237,15,1093.239682094289,7.65061956201797,62,27,10,7,356.01933598375604,6.835419494539071,9,1,1
CBMI,CBMI_cell10_1_h395_w252,5,1350,17,824.5411972844539,7.110927258831587,33,10,4,7,356.01933598375604,6.835419494539071,9,1,1
CBMI,CBMI_cell10_1_h395_w252,10,1551,11,470.445742854949,7.819363395931977,18,5,4,7,356.01933598375604,6.835419494539071,9,1,1
CBMI,CBMI_cell10_1_h395_w252,20,1877,8,419.3330444827409,7.302237420404762,11,3,4,7,356.01933598375604,6.835419494539071,9,1,1
CBMI,CBMI_mito1_218_h384_w128,1,1272,18,659.6711395993652,6.445658266500464,36,9,0,23,937.9797974644666,7.885795995098739,43,10,0
CBMI,CBMI_mito1_218_h384_w128,5,1471,17,438.33304448274095,6.933447321352028,23,3,0,23,937.9797974644666,7.885795995098739,43,10,0
CBMI,CBMI_mito1_218_h384_w128,10,1766,15,491.88939366884495,6.535588317001686,19,2,0,23,937.9797974644666,7.885795995098739,43,10,0
CBMI,CBMI_mito1_218_h384_w128,20,2255,16,587.7300141024109,6.748536659799991,24,4,0,23,937.9797974644666,7.885795995098739,43,10,0
CBMI,CBMI_mito6_h348_w799,1,1290,17,414.3919189857866,6.864543874675994,27,5,0,24,541.286363288515,6.016391669896891,41,11,6
CBMI,CBMI_mito6_h348_w799,5,1493,16,378.4213562373095,7.506592544220308,22,3,0,24,541.286363288515,6.016391669896891,41,11,6
CBMI,CBMI_mito6_h348_w799,10,1800,22,536.58787847868,6.838074034001715,28,4,2,24,541.286363288515,6.016391669896891,41,11,6
CBMI,CBMI_mito6_h348_w799,20,2271,22,625.6000717874997,7.0293750438849445,31,5,1,24,541.286363288515,6.016391669896891,41,11,6
MITO,MITO_M2_002_y0x0,1,1122,13,396.8650070512055,6.532322890757792,21,4,0,14,322.3086578651014,4.69819949112811,21,4,1
MITO,MITO_M2_002_y0x0,5,1136,6,445.9655121145938,7.169489194384997,19,7,2,14,322.3086578651014,4.69819949112811,21,4,1
MITO,MITO_M2_002_y0x0,10,1198,6,191.05382386916236,7.435312868531956,8,1,0,14,322.3086578651014,4.69819949112811,21,4,1
MITO,MITO_M2_002_y0x0,20,1356,8,448.19090885901005,8.39462261836075,18,5,0,14,322.3086578651014,4.69819949112811,21,4,1
MITO,MITO_M2_003_y256x512,1,1255,9,248.68124086713192,7.233612577932346,15,3,0,13,689.4823227814082,6.072523140690642,24,6,2
MITO,MITO_M2_003_y256x512,5,1421,18,677.5706345359768,7.928078609872772,26,4,0,13,689.4823227814082,6.072523140690642,24,6,2
MITO,MITO_M2_003_y256x512,10,1832,17,730.8254685319159,8.138284658527319,23,4,2,13,689.4823227814082,6.072523140690642,24,6,2
